"date","country","arrest","censor","electionactivity","electionirregularities","cooperate","coup","defamationcase","disaster","legalaction","legalchange","martiallaw","mobilizesecurity","corruption","activism","protest","purge","raid","threaten","violencelethal","violencenonlethal","arms_transfer_security_aid_assistance","bribery_economic_corruption","diplomatic_mediation","diplomatic_recognition","diplomatic_sanction","diplomatic_statement","diplomatic_visit","economic_aid_assistance","intelligence_counterintelligence","investment","joint_security_force_exercise","media_campaign_intervention","political_process_policy_intervention","professional_cultural_exchange","security_cooperation","security_force_facility_presence","surveillance","tech_transfer_investment","trade_agreement_exchange","trade_financial_sanction","transnational_organization_crime","arrestNorm","censorNorm","electionactivityNorm","electionirregularitiesNorm","cooperateNorm","coupNorm","defamationcaseNorm","disasterNorm","legalactionNorm","legalchangeNorm","martiallawNorm","mobilizesecurityNorm","corruptionNorm","activismNorm","protestNorm","purgeNorm","raidNorm","threatenNorm","violencelethalNorm","violencenonlethalNorm","arms_transfer_security_aid_assistanceNorm","bribery_economic_corruptionNorm","diplomatic_mediationNorm","diplomatic_recognitionNorm","diplomatic_sanctionNorm","diplomatic_statementNorm","diplomatic_visitNorm","economic_aid_assistanceNorm","intelligence_counterintelligenceNorm","investmentNorm","joint_security_force_exerciseNorm","media_campaign_interventionNorm","political_process_policy_interventionNorm","professional_cultural_exchangeNorm","security_cooperationNorm","security_force_facility_presenceNorm","surveillanceNorm","tech_transfer_investmentNorm","trade_agreement_exchangeNorm","trade_financial_sanctionNorm","transnational_organization_crimeNorm","ncr_arrest","ncr_cooperate","ncr_corruption","ncr_defamationcase","ncr_legalaction","ncr_legalchange","ncr_purge","ncr_raid","ncr_threaten","ncr_violencelethal","ncr_violencenonlethal","ncr_arrestNorm","ncr_cooperateNorm","ncr_corruptionNorm","ncr_defamationcaseNorm","ncr_legalactionNorm","ncr_legalchangeNorm","ncr_purgeNorm","ncr_raidNorm","ncr_threatenNorm","ncr_violencelethalNorm","ncr_violencenonlethalNorm","article_total","cs_999","rai_999","f1","rus_influence","chn_influence","total_articles","jawapos.com","kompas.com","mediaindonesia.com","hariansib.com"
2023-02-01,"Indonesia",52,0,227,31,69,0,1,821,286,59,6,56,306,29,32,64,1,8,18,28,3,0,1,0,5,8,7,0,2,8,0,0,0,5,5,0,2,1,2,2,0,0.00217974513749162,0,0.00951542588866532,0.00129946344735077,0.00289235412474849,0,4.19181757209926e-05,0.0344148222669349,0.0119885982562039,0.00247317236753856,0.000251509054325956,0.00234741784037559,0.0128269617706237,0.00121562709590879,0.00134138162307176,0.00268276324614353,4.19181757209926e-05,0.000335345405767941,0.000754527162977867,0.00117370892018779,0.000125754527162978,0,4.19181757209926e-05,0,0.000209590878604963,0.000335345405767941,0.000293427230046948,0,8.38363514419852e-05,0.000335345405767941,0,0,0,0.000209590878604963,0.000209590878604963,0,8.38363514419852e-05,4.19181757209926e-05,8.38363514419852e-05,8.38363514419852e-05,0,331,92,109,4,311,129,41,13,1,105,103,0.0138749161636486,0.00385647216633132,0.0045690811535882,0.00016767270288397,0.0130365526492287,0.00540744466800805,0.0017186452045607,0.000544936284372904,4.19181757209926e-05,0.00440140845070423,0.00431757209926224,23856,20806,23805,6.09613750187039,0.000712608987256875,0.00192823608316566,23856,1,1,1,1
2023-03-01,"Indonesia",67,1,286,134,66,0,3,788,348,76,1,49,471,42,50,58,3,4,34,14,0,1,1,2,5,3,1,0,1,2,1,0,1,3,6,0,0,0,0,5,0,0.00258358076581961,3.85609069525315e-05,0.011028419388424,0.00516716153163922,0.00254501985886708,0,0.000115682720857595,0.0303859946785948,0.013419195619481,0.0029306289283924,3.85609069525315e-05,0.00188948444067404,0.0181621871746423,0.00161955809200632,0.00192804534762658,0.00223653260324683,0.000115682720857595,0.000154243627810126,0.00131107083638607,0.000539852697335441,0,3.85609069525315e-05,3.85609069525315e-05,7.71218139050631e-05,0.000192804534762658,0.000115682720857595,3.85609069525315e-05,0,3.85609069525315e-05,7.71218139050631e-05,3.85609069525315e-05,0,3.85609069525315e-05,0.000115682720857595,0.000231365441715189,0,0,0,0,0.000192804534762658,0,385,119,160,6,269,169,44,35,3,122,98,0.0148459491767246,0.00458874792735125,0.00616974511240504,0.000231365441715189,0.010372883970231,0.00651679327497783,0.00169667990591139,0.0013496317433386,0.000115682720857595,0.00470443064820885,0.00377896888134809,25933,22446,25901,6.42428466869828,0.000694096325145567,0.00100258358076582,25933,1,1,1,1
2023-04-01,"Indonesia",59,3,189,33,92,3,3,469,236,36,3,54,307,55,33,20,1,3,66,54,0,0,0,0,3,1,1,0,0,3,1,0,0,0,2,0,1,2,0,5,0,0.00236795633327982,0.000120404559319313,0.00758548723711671,0.00132445015251244,0.00369240648579226,0.000120404559319313,0.000120404559319313,0.0188232461069192,0.00947182533311928,0.00144485471183175,0.000120404559319313,0.00216728206774763,0.0123213999036764,0.00220741692085407,0.00132445015251244,0.000802697062128753,4.01348531064376e-05,0.000120404559319313,0.00264890030502488,0.00216728206774763,0,0,0,0,0.000120404559319313,4.01348531064376e-05,4.01348531064376e-05,0,0,0.000120404559319313,4.01348531064376e-05,0,0,0,8.02697062128753e-05,0,4.01348531064376e-05,8.02697062128753e-05,0,0.000200674265532188,0,319,99,153,2,231,159,26,15,7,87,105,0.0128030181409536,0.00397335045753733,0.00614063252528496,8.02697062128753e-05,0.00927115106758709,0.00638144164392358,0.00104350618076738,0.000602022796596564,0.000280943971745063,0.00349173222026007,0.00421415957617595,24916,22332,24897,6.34879298999823,0.000321078824851501,0.000963236474554503,24916,1,1,1,1
2023-05-01,"Indonesia",83,2,452,29,124,0,3,489,410,74,2,42,566,78,46,46,8,7,37,58,1,0,0,0,4,4,5,0,0,6,5,1,0,2,10,1,0,0,2,5,0,0.00294817603807765,7.10403864597023e-05,0.0160551273398927,0.00103008560366568,0.00440450396050155,0,0.000106560579689554,0.0173693744893972,0.014563279224239,0.00262849429900899,7.10403864597023e-05,0.00149184811565375,0.0201044293680958,0.00277057507192839,0.00163392888857315,0.00163392888857315,0.000284161545838809,0.000248641352608958,0.00131424714950449,0.00206017120733137,3.55201932298512e-05,0,0,0,0.000142080772919405,0.000142080772919405,0.000177600966149256,0,0,0.000213121159379107,0.000177600966149256,3.55201932298512e-05,0,7.10403864597023e-05,0.000355201932298512,3.55201932298512e-05,0,0,7.10403864597023e-05,0.000177600966149256,0,433,122,167,1,358,189,39,32,11,149,143,0.0153802436685256,0.00433346357404184,0.00593187226938515,3.55201932298512e-05,0.0127162291762867,0.00671331652044187,0.0013852875359642,0.00113664618335524,0.000390722125528363,0.00529250879124782,0.00507938763186872,28153,24491,28107,6.82601978109881,0.000461762511988065,0.00188257024118211,28153,1,1,1,1
2023-06-01,"Indonesia",43,2,241,32,113,0,3,403,281,59,1,27,365,74,36,21,1,2,16,13,1,0,0,0,0,7,1,0,0,7,6,0,0,2,2,2,0,0,0,3,0,0.00190628186372301,8.86642727313029e-05,0.010684044864122,0.00141862836370085,0.00500953140931861,0,0.000132996409096954,0.0178658509553575,0.0124573303187481,0.00261559604557344,4.43321363656515e-05,0.00119696768187259,0.0161812297734628,0.00328057809105821,0.00159595690916345,0.000930974863678681,4.43321363656515e-05,8.86642727313029e-05,0.000709314181850423,0.000576317772753469,4.43321363656515e-05,0,0,0,0,0.00031032495455956,4.43321363656515e-05,0,0,0.00031032495455956,0.000265992818193909,0,0,8.86642727313029e-05,8.86642727313029e-05,8.86642727313029e-05,0,0,0,0.000132996409096954,0,308,98,146,1,233,143,10,22,4,96,78,0.0136542980006206,0.00434454936383384,0.00647249190938511,4.43321363656515e-05,0.0103293877731968,0.00633949550028816,0.000443321363656515,0.000975307000044332,0.000177328545462606,0.00425588509110254,0.00345790663652081,22557,20062,22526,5.50768240940508,0.000576317772753469,0.00150729263643215,22557,1,1,1,1
2023-07-01,"Indonesia",57,3,218,4,114,2,0,466,307,56,1,38,405,69,24,68,5,9,32,31,2,2,1,5,3,13,13,0,1,25,0,0,0,2,9,0,4,2,3,9,0,0.00247299232070806,0.000130157490563582,0.00945811098095362,0.000173543320751443,0.00494598464141611,8.67716603757213e-05,0,0.0202177968675431,0.0133194498676732,0.0024296064905202,4.33858301878606e-05,0.0016486615471387,0.0175712612260836,0.00299362228296238,0.00104125992450866,0.00295023645277452,0.000216929150939303,0.000390472471690746,0.00138834656601154,0.00134496073582368,8.67716603757213e-05,8.67716603757213e-05,4.33858301878606e-05,0.000216929150939303,0.000130157490563582,0.000564015792442188,0.000564015792442188,0,4.33858301878606e-05,0.00108464575469652,0,0,0,8.67716603757213e-05,0.000390472471690746,0,0.000173543320751443,8.67716603757213e-05,0.000130157490563582,0.000390472471690746,0,314,137,202,0,265,164,18,22,8,100,82,0.0136231506789882,0.00594385873573691,0.00876393769794785,0,0.0114972449997831,0.00711527615080915,0.000780944943381492,0.000954488264132934,0.000347086641502885,0.00433858301878606,0.00355763807540457,23049,20299,22955,6.65602778675338,0.000997874094320795,0.00477244132066467,23049,1,1,1,1
2023-08-01,"Indonesia",112,4,250,7,98,1,1,500,299,63,2,32,389,62,30,39,10,1,45,27,2,0,1,1,1,1,4,0,2,10,1,0,0,8,6,0,0,1,0,5,2,0.00408848652989706,0.000146017376067752,0.0091260860042345,0.000255530408118566,0.00357742571365993,3.6504344016938e-05,3.6504344016938e-05,0.018252172008469,0.0109147988610645,0.00229977367306709,7.3008688033876e-05,0.00116813900854202,0.0142001898225889,0.00226326932905016,0.00109513032050814,0.00142366941666058,0.00036504344016938,3.6504344016938e-05,0.00164269548076221,0.000985617288457326,7.3008688033876e-05,0,3.6504344016938e-05,3.6504344016938e-05,3.6504344016938e-05,3.6504344016938e-05,0.000146017376067752,0,7.3008688033876e-05,0.00036504344016938,3.6504344016938e-05,0,0,0.000292034752135504,0.000219026064101628,0,0,3.6504344016938e-05,0,0.00018252172008469,7.3008688033876e-05,319,137,167,2,393,113,43,25,4,162,82,0.0116448857414032,0.00500109513032051,0.00609622545082865,7.3008688033876e-05,0.0143462071986566,0.004124990873914,0.00156968679272833,0.00091260860042345,0.000146017376067752,0.00591370373074396,0.00299335620938892,27394,24387,27349,6.31507013803594,0.000401547784186318,0.00240928670511791,27394,1,1,1,1
2023-09-01,"Indonesia",49,3,229,8,152,0,1,510,300,56,5,40,392,43,38,33,3,9,35,38,2,1,1,1,5,18,21,0,3,23,2,1,1,5,11,0,0,3,2,12,1,0.00185087255420412,0.000113318727808416,0.00864999622270907,0.000302183274155775,0.00574148220895973,0,3.77729092694719e-05,0.0192641837274307,0.0113318727808416,0.00211528291909043,0.00018886454634736,0.00151091637077888,0.014806980433633,0.00162423509858729,0.00143537055223993,0.00124650600589257,0.000113318727808416,0.000339956183425247,0.00132205182443152,0.00143537055223993,7.55458185389439e-05,3.77729092694719e-05,3.77729092694719e-05,3.77729092694719e-05,0.00018886454634736,0.000679912366850495,0.000793231094658911,0,0.000113318727808416,0.000868776913197854,7.55458185389439e-05,3.77729092694719e-05,3.77729092694719e-05,0.00018886454634736,0.000415502001964191,0,0,0.000113318727808416,7.55458185389439e-05,0.000453274911233663,3.77729092694719e-05,317,162,141,0,272,92,28,29,3,170,93,0.0119740122384226,0.00611921130165445,0.00532598020699554,0,0.0102742313212964,0.00347510765279142,0.00105764145954521,0.00109541436881469,0.000113318727808416,0.00642139457581023,0.00351288056206089,26474,23638,26359,6.01621148290405,0.000679912366850495,0.00509934275137871,26474,1,1,1,1
2023-10-01,"Indonesia",90,2,299,11,97,0,0,492,478,63,7,48,618,96,35,99,9,6,39,33,1,1,1,0,1,2,11,1,0,20,1,1,1,7,4,0,0,9,0,5,0,0.00332471370520872,7.3882526782416e-05,0.0110454377539712,0.000406353897303288,0.00358330254894717,0,0,0.0181751015884743,0.0176579239009974,0.0023272995936461,0.000258588843738456,0.00177318064277798,0.0228297007757665,0.00354636128555597,0.00129294421869228,0.00365718507572959,0.000332471370520872,0.000221647580347248,0.00144070927225711,0.00121906169190986,3.6941263391208e-05,3.6941263391208e-05,3.6941263391208e-05,0,3.6941263391208e-05,7.3882526782416e-05,0.000406353897303288,3.6941263391208e-05,0,0.00073882526782416,3.6941263391208e-05,3.6941263391208e-05,3.6941263391208e-05,0.000258588843738456,0.000147765053564832,0,0,0.000332471370520872,0,0.00018470631695604,0,306,126,256,0,371,84,30,46,7,126,101,0.0113040265977096,0.00465459918729221,0.00945696342814924,0,0.0137052087181382,0.00310306612486147,0.00110823790173624,0.00169929811599557,0.000258588843738456,0.00465459918729221,0.00373106760251201,27070,23766,27004,7.08695841265361,0.00018470631695604,0.00336165496859993,27070,1,1,1,1
2023-11-01,"Indonesia",81,2,469,44,91,2,6,592,377,42,1,53,435,88,45,84,5,6,26,43,0,0,0,0,1,8,7,1,0,5,1,1,0,1,10,1,2,3,0,1,0,0.00297750330833701,7.35186002058521e-05,0.0172401117482723,0.00161740920452875,0.00334509630936627,7.35186002058521e-05,0.000220555800617556,0.0217615056609322,0.0138582561388031,0.00154389060432289,3.6759300102926e-05,0.00194824290545508,0.0159902955447728,0.00323481840905749,0.00165416850463167,0.00308778120864579,0.00018379650051463,0.000220555800617556,0.000955741802676077,0.00158064990442582,0,0,0,0,3.6759300102926e-05,0.000294074400823408,0.000257315100720482,3.6759300102926e-05,0,0.00018379650051463,3.6759300102926e-05,3.6759300102926e-05,0,3.6759300102926e-05,0.00036759300102926,3.6759300102926e-05,7.35186002058521e-05,0.000110277900308778,0,3.6759300102926e-05,0,308,111,262,7,329,64,33,23,2,137,64,0.0113218644317012,0.00408028231142479,0.00963093662696662,0.000257315100720482,0.0120938097338627,0.00235259520658727,0.00121305690339656,0.000845463902367299,7.35186002058521e-05,0.00503602411410087,0.00235259520658727,27204,23931,27162,6.61217426780824,0.000257315100720482,0.00249963240699897,27204,1,1,1,1
2023-12-01,"Indonesia",89,1,302,12,47,1,0,621,275,105,4,50,438,80,36,49,6,4,23,44,0,0,0,1,0,1,1,2,0,8,0,0,1,1,2,1,0,1,0,5,0,0.00369555287962463,4.15230660631981e-05,0.0125399659510858,0.000498276792758377,0.00195158410497031,4.15230660631981e-05,0,0.025785824025246,0.0114188431673795,0.0043599219366358,0.000166092264252792,0.00207615330315991,0.0181871029356808,0.00332184528505585,0.00149483037827513,0.00203463023709671,0.000249138396379189,0.000166092264252792,0.000955030519453556,0.00182701490678072,0,0,0,4.15230660631981e-05,0,4.15230660631981e-05,4.15230660631981e-05,8.30461321263962e-05,0,0.000332184528505585,0,0,4.15230660631981e-05,4.15230660631981e-05,8.30461321263962e-05,4.15230660631981e-05,0,4.15230660631981e-05,0,0.000207615330315991,0,241,77,87,0,166,82,30,14,1,181,63,0.0100070589212307,0.00319727608686625,0.00361250674749824,0,0.00689282896649089,0.00340489141718224,0.00124569198189594,0.000581322924884773,4.15230660631981e-05,0.00751567495743886,0.00261595316198148,24083,21293,24059,6.8274543727933,0.000166092264252792,0.00145330731221193,24083,1,1,1,1
2024-01-01,"Indonesia",78,2,512,34,63,3,3,605,284,71,1,37,411,78,28,68,3,6,29,25,1,0,0,0,0,4,2,0,0,4,1,0,1,3,1,0,2,4,0,3,0,0.00327318506084767,8.39278220730172e-05,0.0214855224506924,0.00142677297524129,0.00264372639530004,0.000125891733109526,0.000125891733109526,0.0253881661770877,0.0119177507343684,0.00297943768359211,4.19639110365086e-05,0.00155266470835082,0.017247167436005,0.00327318506084767,0.00117498950902224,0.00285354595048258,0.000125891733109526,0.000251783466219052,0.00121695342005875,0.00104909777591272,4.19639110365086e-05,0,0,0,0,0.000167855644146034,8.39278220730172e-05,0,0,0.000167855644146034,4.19639110365086e-05,0,4.19639110365086e-05,0.000125891733109526,4.19639110365086e-05,0,8.39278220730172e-05,0.000167855644146034,0,0.000125891733109526,0,270,64,29,1,126,101,9,6,2,133,63,0.0113302559798573,0.00268569030633655,0.00121695342005875,4.19639110365086e-05,0.00528745279060008,0.00423835501468737,0.000377675199328577,0.000251783466219052,8.39278220730172e-05,0.00558120016785564,0.00264372639530004,23830,20953,23804,6.53398871787352,0.000167855644146034,0.00142677297524129,23830,1,1,1,1
2024-02-01,"Indonesia",32,1,1117,177,82,0,1,567,286,48,2,50,349,52,53,67,0,11,29,26,0,0,0,0,2,0,0,0,1,5,0,0,1,7,0,0,1,2,0,3,0,0.00131185176075104,4.09953675234698e-05,0.0457918255237158,0.00725618005165416,0.00336162013692453,0,4.09953675234698e-05,0.0232443733858074,0.0117246751117124,0.00196777764112655,8.19907350469397e-05,0.00204976837617349,0.014307383265691,0.00213175911122043,0.0021727544787439,0.00274668962407248,0,0.000450949042758168,0.00118886565818063,0.00106587955561022,0,0,0,0,8.19907350469397e-05,0,0,0,4.09953675234698e-05,0.000204976837617349,0,0,4.09953675234698e-05,0.000286967572664289,0,0,4.09953675234698e-05,8.19907350469397e-05,0,0.00012298610257041,0,194,65,33,1,169,41,7,11,3,98,68,0.00795310129955315,0.00266469888902554,0.00135284712827451,4.09953675234698e-05,0.0069282171114664,0.00168081006846226,0.000286967572664289,0.000450949042758168,0.00012298610257041,0.00401754601730005,0.00278768499159595,24393,21011,24371,6.08436260900711,0.000163981470093879,0.00106587955561022,24393,1,1,1,1
2024-03-01,"Indonesia",62,0,583,78,82,9,0,972,386,123,5,76,395,37,65,30,3,3,35,44,2,0,0,0,1,0,5,0,0,8,0,1,1,1,2,1,1,6,0,1,0,0.00244527706566752,0,0.0229934924078091,0.00307631630842043,0.00323407611910866,0.000354959574048511,0,0.0383356339972392,0.0152238217314139,0.00485111417866299,0.000197199763360284,0.00299743640307632,0.0155787813054624,0.0014592782488661,0.00256359692368369,0.0011831985801617,0.00011831985801617,0.00011831985801617,0.00138039834352199,0.0017353579175705,7.88799053441136e-05,0,0,0,3.94399526720568e-05,0,0.000197199763360284,0,0,0.000315519621376454,0,3.94399526720568e-05,3.94399526720568e-05,3.94399526720568e-05,7.88799053441136e-05,3.94399526720568e-05,3.94399526720568e-05,0.000236639716032341,0,3.94399526720568e-05,0,342,63,60,0,155,116,13,23,8,157,91,0.0134884638138434,0.00248471701833958,0.00236639716032341,0,0.0061131926641688,0.00457503450995859,0.000512719384736738,0.000907118911457306,0.000315519621376454,0.00619207256951292,0.00358903569315717,25355,21689,25325,7.28096207269409,0.000236639716032341,0.0014592782488661,25355,1,1,1,1
2024-04-01,"Indonesia",70,1,382,74,253,30,1,1079,676,80,8,122,635,20,83,22,7,13,56,45,1,2,0,0,1,5,11,0,0,3,0,0,0,4,11,1,0,6,0,6,0,0.00322625247730101,4.60893211043001e-05,0.0176061206618426,0.00341060976171821,0.0116605982393879,0.001382679633129,4.60893211043001e-05,0.0497303774715398,0.0311563810665069,0.00368714568834401,0.000368714568834401,0.00562289717472462,0.0292667189012306,0.000921786422086003,0.00382541365165691,0.0010139650642946,0.000322625247730101,0.000599161174355902,0.00258100198184081,0.00207401944969351,4.60893211043001e-05,9.21786422086003e-05,0,0,4.60893211043001e-05,0.000230446605521501,0.000506982532147301,0,0,0.0001382679633129,0,0,0,0.000184357284417201,0.000506982532147301,4.60893211043001e-05,0,0.000276535926625801,0,0.000276535926625801,0,481,113,47,1,127,65,14,53,2,256,164,0.0221689634511684,0.00520809328478591,0.00216619809190211,4.60893211043001e-05,0.00585334378024612,0.00299580587177951,0.000645250495460202,0.00244273401852791,9.21786422086003e-05,0.0117988662027008,0.00755864866110522,21697,17262,21646,11.0740128559586,0.000276535926625801,0.00262709130294511,21697,1,1,1,1
2024-05-01,"Indonesia",107,6,434,25,140,24,4,1220,838,251,7,72,970,48,116,33,7,8,29,48,1,2,0,0,1,1,1,0,0,3,3,1,0,3,1,0,1,3,0,8,0,0.00480078966259871,0.000269203158650395,0.0194723618090452,0.00112167982770998,0.00628140703517588,0.00107681263460158,0.000179468772433597,0.0547379755922469,0.0375987078248385,0.0112616654702082,0.000314070351758794,0.00323043790380474,0.0435211773151472,0.00215362526920316,0.0052045944005743,0.00148061737257717,0.000314070351758794,0.000358937544867193,0.00130114860014358,0.00215362526920316,4.48671931083991e-05,8.97343862167983e-05,0,0,4.48671931083991e-05,4.48671931083991e-05,4.48671931083991e-05,0,0,0.000134601579325197,0.000134601579325197,4.48671931083991e-05,0,0.000134601579325197,4.48671931083991e-05,0,4.48671931083991e-05,0.000134601579325197,0,0.000358937544867193,0,734,168,106,0,308,125,23,52,11,300,191,0.032932519741565,0.00753768844221105,0.00475592246949031,0,0.0138190954773869,0.00560839913854989,0.00103194544149318,0.00233309404163676,0.000493539124192391,0.0134601579325197,0.00856963388370423,22288,16721,22259,12.1855114236042,0.000224335965541996,0.00183955491744436,22288,1,1,1,1
2024-06-01,"Indonesia",102,8,411,27,136,12,3,620,719,121,5,77,890,43,99,72,12,12,29,38,1,0,0,0,0,2,1,0,0,9,1,0,0,2,2,1,0,2,0,9,0,0.00495578660965893,0.000388689145855602,0.0199689048683316,0.00131182586726266,0.00660771547954523,0.000583033718783403,0.000145758429695851,0.0301234088038092,0.0349334369837722,0.00587892333106598,0.000242930716159751,0.00374113302886017,0.0432416674764357,0.00208920415897386,0.00481002817996307,0.00349820231270042,0.000583033718783403,0.000583033718783403,0.00140899815372656,0.00184627344281411,4.85861432319502e-05,0,0,0,0,9.71722864639005e-05,4.85861432319502e-05,0,0,0.000437275289087552,4.85861432319502e-05,0,0,9.71722864639005e-05,9.71722864639005e-05,4.85861432319502e-05,0,9.71722864639005e-05,0,0.000437275289087552,0,620,136,107,2,313,125,31,40,25,198,175,0.0301234088038092,0.00660771547954523,0.00519871732581868,9.71722864639005e-05,0.0152074628316004,0.00607326790399378,0.00150617044019046,0.00194344572927801,0.00121465358079876,0.00962005635992615,0.00850257506559129,20582,16141,20552,11.8104902035488,0.000242930716159751,0.00170051501311826,20582,1,1,1,1
2024-07-01,"Indonesia",138,3,541,28,202,0,0,865,880,120,4,92,1099,41,134,150,16,8,42,77,1,0,0,0,0,2,1,0,1,4,2,0,0,2,6,0,3,6,1,11,0,0.00598802395209581,0.000130174433741213,0.0234747895513321,0.00121496138158466,0.00876507853857502,0,0,0.0375336283953831,0.0381845005640892,0.00520697734964853,0.000173565911654951,0.00399201596806387,0.0476872342271978,0.00177905059446325,0.00581445804044086,0.00650872168706066,0.000694263646619804,0.000347131823309902,0.00182244207237699,0.00334114379935781,4.33914779137377e-05,0,0,0,0,8.67829558274755e-05,4.33914779137377e-05,0,4.33914779137377e-05,0.000173565911654951,8.67829558274755e-05,0,0,8.67829558274755e-05,0.000260348867482426,0,0.000130174433741213,0.000260348867482426,4.33914779137377e-05,0.000477306257051115,0,605,184,134,4,457,122,30,86,9,202,187,0.0262518441378113,0.00798403193612774,0.00581445804044086,0.000173565911654951,0.0198299054065781,0.005293760305476,0.00130174433741213,0.00373166710058145,0.00039052330122364,0.00876507853857502,0.00811420636986896,23046,17531,23006,12.2819449292339,0.000650872168706066,0.00208279093985941,23046,1,1,1,1
2024-08-01,"Indonesia",154,7,1091,35,222,2,2,678,586,270,3,139,679,39,419,246,7,19,32,58,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,2,0,5,0,0.00612423447069116,0.000278374294122326,0.0433866221267796,0.00139187147061163,0.00882844189930804,7.95355126063787e-05,7.95355126063787e-05,0.0269625387735624,0.023303905193669,0.0107372942018611,0.000119303268909568,0.00552771812614332,0.0270023065298656,0.00155094249582439,0.0166626898910363,0.00978286805058459,0.000278374294122326,0.000755587369760598,0.00127256820170206,0.00230652986558498,0,0,0,0,0,0,0,0,0,0.000119303268909568,0,0,0,7.95355126063787e-05,0,0,0,7.95355126063787e-05,0,0.000198838781515947,0,436,185,72,4,278,174,20,33,27,142,196,0.0173387417481906,0.00735703491609003,0.00286327845382963,0.000159071025212757,0.0110554362522866,0.00691958959675495,0.000795355126063788,0.00131233595800525,0.00107372942018611,0.00564702139505289,0.00779448023542512,25146,19502,25134,13.401695315994,7.95355126063787e-05,0.000715819613457409,25146,1,1,1,1
