"date","country","arrest","censor","electionactivity","electionirregularities","cooperate","coup","defamationcase","disaster","legalaction","legalchange","martiallaw","mobilizesecurity","corruption","activism","protest","purge","raid","threaten","violencelethal","violencenonlethal","arms_transfer_security_aid_assistance","bribery_economic_corruption","diaspora_activation","diplomatic_mediation","diplomatic_recognition","diplomatic_sanction","diplomatic_statement","diplomatic_visit","economic_aid_assistance","intelligence_counterintelligence","investment","joint_security_force_exercise","media_campaign_intervention","political_process_policy_intervention","professional_cultural_exchange","security_cooperation","security_force_facility_presence","surveillance","tech_transfer_investment","trade_agreement_exchange","trade_financial_sanction","transnational_organization_crime","arrestNorm","censorNorm","electionactivityNorm","electionirregularitiesNorm","cooperateNorm","coupNorm","defamationcaseNorm","disasterNorm","legalactionNorm","legalchangeNorm","martiallawNorm","mobilizesecurityNorm","corruptionNorm","activismNorm","protestNorm","purgeNorm","raidNorm","threatenNorm","violencelethalNorm","violencenonlethalNorm","arms_transfer_security_aid_assistanceNorm","bribery_economic_corruptionNorm","diaspora_activationNorm","diplomatic_mediationNorm","diplomatic_recognitionNorm","diplomatic_sanctionNorm","diplomatic_statementNorm","diplomatic_visitNorm","economic_aid_assistanceNorm","intelligence_counterintelligenceNorm","investmentNorm","joint_security_force_exerciseNorm","media_campaign_interventionNorm","political_process_policy_interventionNorm","professional_cultural_exchangeNorm","security_cooperationNorm","security_force_facility_presenceNorm","surveillanceNorm","tech_transfer_investmentNorm","trade_agreement_exchangeNorm","trade_financial_sanctionNorm","transnational_organization_crimeNorm","ncr_arrest","ncr_cooperate","ncr_corruption","ncr_defamationcase","ncr_legalaction","ncr_legalchange","ncr_purge","ncr_raid","ncr_threaten","ncr_violencelethal","ncr_violencenonlethal","ncr_arrestNorm","ncr_cooperateNorm","ncr_corruptionNorm","ncr_defamationcaseNorm","ncr_legalactionNorm","ncr_legalchangeNorm","ncr_purgeNorm","ncr_raidNorm","ncr_threatenNorm","ncr_violencelethalNorm","ncr_violencenonlethalNorm","article_total","cs_999","rai_999","f1","rus_influence","chn_influence","total_articles","diapazon.kz","kaztag.kz"
"2016-12-01","Kazakhstan",23,4,8,1,83,0,0,69,51,23,1,10,30,8,3,9,1,2,13,12,0,1,0,1,3,13,6,2,1,2,8,0,0,1,5,12,2,1,1,2,4,8,0.0109056424845899,0.00189663347558084,0.00379326695116169,0.000474158368895211,0.0393551446183025,0,0,0.0327169274537696,0.0241820768136558,0.0109056424845899,0.000474158368895211,0.00474158368895211,0.0142247510668563,0.00379326695116169,0.00142247510668563,0.0042674253200569,0.000474158368895211,0.000948316737790422,0.00616405879563774,0.00568990042674253,0,0.000474158368895211,0,0.000474158368895211,0.00142247510668563,0.00616405879563774,0.00284495021337127,0.000948316737790422,0.000474158368895211,0.000948316737790422,0.00379326695116169,0,0,0.000474158368895211,0.00237079184447606,0.00568990042674253,0.000948316737790422,0.000474158368895211,0.000474158368895211,0.000948316737790422,0.00189663347558084,0.00379326695116169,43,10,20,1,52,21,2,1,0,15,28,0.0203888098624941,0.00474158368895211,0.00948316737790422,0.000474158368895211,0.024656235182551,0.00995732574679943,0.000948316737790422,0.000474158368895211,0,0.00711237553342817,0.0132764343290659,2109,1601,2036,18.7698782527373,0.0730203888098625,0.00758653390232338,2109,0,1
"2017-01-01","Kazakhstan",34,2,5,0,236,0,2,71,48,27,5,5,38,3,20,11,0,2,6,19,1,1,3,6,1,6,4,3,1,1,8,0,2,0,11,6,3,1,5,1,1,8,0.0142857142857143,0.000840336134453782,0.00210084033613445,0,0.0991596638655462,0,0.000840336134453782,0.0298319327731092,0.0201680672268908,0.0113445378151261,0.00210084033613445,0.00210084033613445,0.0159663865546218,0.00126050420168067,0.00840336134453781,0.0046218487394958,0,0.000840336134453782,0.00252100840336134,0.00798319327731092,0.000420168067226891,0.000420168067226891,0.00126050420168067,0.00252100840336134,0.000420168067226891,0.00252100840336134,0.00168067226890756,0.00126050420168067,0.000420168067226891,0.000420168067226891,0.00336134453781513,0,0.000840336134453782,0,0.0046218487394958,0.00252100840336134,0.00126050420168067,0.000420168067226891,0.00210084033613445,0.000420168067226891,0.000420168067226891,0.00336134453781513,33,10,15,2,69,15,3,1,1,16,29,0.0138655462184874,0.00420168067226891,0.00630252100840336,0.000840336134453782,0.0289915966386555,0.00630252100840336,0.00126050420168067,0.000420168067226891,0.000420168067226891,0.00672268907563025,0.0121848739495798,2380,1701,2307,18.5215118548543,0.0504201680672269,0.0130252100840336,2380,0,1
"2017-02-01","Kazakhstan",37,7,17,0,94,0,1,106,51,16,5,3,39,12,3,6,2,0,9,12,2,0,0,2,3,9,9,1,0,1,9,2,1,1,18,13,3,0,1,0,13,6,0.0151888341543514,0.0028735632183908,0.00697865353037767,0,0.0385878489326765,0,0.000410509031198686,0.0435139573070608,0.020935960591133,0.00656814449917898,0.00205254515599343,0.00123152709359606,0.0160098522167488,0.00492610837438424,0.00123152709359606,0.00246305418719212,0.000821018062397373,0,0.00369458128078818,0.00492610837438424,0.000821018062397373,0,0,0.000821018062397373,0.00123152709359606,0.00369458128078818,0.00369458128078818,0.000410509031198686,0,0.000410509031198686,0.00369458128078818,0.000821018062397373,0.000410509031198686,0.000410509031198686,0.00738916256157635,0.00533661740558292,0.00123152709359606,0,0.000410509031198686,0,0.00533661740558292,0.00246305418719212,34,26,13,1,52,25,4,3,3,26,30,0.0139573070607553,0.0106732348111658,0.00533661740558292,0.000410509031198686,0.0213464696223317,0.0102627257799672,0.00164203612479475,0.00123152709359606,0.00123152709359606,0.0106732348111658,0.0123152709359606,2436,1845,2342,18.114516171132,0.0701970443349754,0.0119047619047619,2436,0,1
"2017-03-01","Kazakhstan",36,2,13,1,79,0,1,77,60,66,2,6,35,2,8,11,2,2,9,11,4,1,2,4,0,13,5,5,3,6,8,1,3,0,13,16,0,0,1,4,15,7,0.0151706700379267,0.000842815002107038,0.00547829751369574,0.000421407501053519,0.033291192583228,0,0.000421407501053519,0.0324483775811209,0.0252844500632111,0.0278128950695322,0.000842815002107038,0.00252844500632111,0.0147492625368732,0.000842815002107038,0.00337126000842815,0.00463548251158871,0.000842815002107038,0.000842815002107038,0.00379266750948167,0.00463548251158871,0.00168563000421408,0.000421407501053519,0.000842815002107038,0.00168563000421408,0,0.00547829751369574,0.00210703750526759,0.00210703750526759,0.00126422250316056,0.00252844500632111,0.00337126000842815,0.000421407501053519,0.00126422250316056,0,0.00547829751369574,0.0067425200168563,0,0,0.000421407501053519,0.00168563000421408,0.00632111251580278,0.00294985250737463,39,19,12,1,64,28,3,1,1,21,31,0.0164348925410872,0.00800674252001686,0.00505689001264223,0.000421407501053519,0.0269700800674252,0.0117994100294985,0.00126422250316056,0.000421407501053519,0.000421407501053519,0.00884955752212389,0.0130636325326591,2373,1769,2262,18.4995060756642,0.067425200168563,0.0189633375474083,2373,0,1
"2017-04-01","Kazakhstan",29,4,20,0,47,1,1,208,40,26,4,16,24,5,9,1,0,0,10,27,1,1,1,3,2,2,7,5,1,3,6,2,5,0,7,13,0,1,1,2,11,5,0.011439842209073,0.00157790927021696,0.00788954635108481,0,0.0185404339250493,0.000394477317554241,0.000394477317554241,0.0820512820512821,0.0157790927021696,0.0102564102564103,0.00157790927021696,0.00631163708086785,0.00946745562130178,0.0019723865877712,0.00355029585798817,0.000394477317554241,0,0,0.00394477317554241,0.0106508875739645,0.000394477317554241,0.000394477317554241,0.000394477317554241,0.00118343195266272,0.000788954635108481,0.000788954635108481,0.00276134122287968,0.0019723865877712,0.000394477317554241,0.00118343195266272,0.00236686390532544,0.000788954635108481,0.0019723865877712,0,0.00276134122287968,0.00512820512820513,0,0.000394477317554241,0.000394477317554241,0.000788954635108481,0.00433925049309665,0.0019723865877712,53,21,15,0,46,35,0,0,1,19,32,0.0209072978303748,0.00828402366863905,0.00591715976331361,0,0.0181459566074951,0.0138067061143984,0,0,0.000394477317554241,0.00749506903353057,0.0126232741617357,2535,1873,2456,18.4703344044302,0.0544378698224852,0.0220907297830375,2535,0,1
"2017-05-01","Kazakhstan",28,6,17,0,104,1,1,144,44,32,5,5,34,2,7,8,1,2,9,18,2,4,0,3,0,5,4,5,3,1,17,0,2,0,7,16,7,2,3,2,6,1,0.010916179337232,0.00233918128654971,0.00662768031189084,0,0.0405458089668616,0.000389863547758285,0.000389863547758285,0.056140350877193,0.0171539961013645,0.0124756335282651,0.00194931773879142,0.00194931773879142,0.0132553606237817,0.000779727095516569,0.00272904483430799,0.00311890838206628,0.000389863547758285,0.000779727095516569,0.00350877192982456,0.00701754385964912,0.000779727095516569,0.00155945419103314,0,0.00116959064327485,0,0.00194931773879142,0.00155945419103314,0.00194931773879142,0.00116959064327485,0.000389863547758285,0.00662768031189084,0,0.000779727095516569,0,0.00272904483430799,0.00623781676413255,0.00272904483430799,0.000779727095516569,0.00116959064327485,0.000779727095516569,0.00233918128654971,0.000389863547758285,35,28,14,0,52,31,5,2,0,13,43,0.01364522417154,0.010916179337232,0.00545808966861598,0,0.0202729044834308,0.0120857699805068,0.00194931773879142,0.000779727095516569,0,0.0050682261208577,0.0167641325536062,2565,1910,2475,17.9553621036069,0.0604288499025341,0.0226120857699805,2565,0,1
"2017-06-01","Kazakhstan",26,3,32,0,93,0,0,128,41,44,2,12,25,7,6,6,0,2,16,25,2,1,1,0,1,5,12,6,1,1,26,0,0,2,8,21,6,1,1,2,8,5,0.0092002830856334,0.00106157112526539,0.0113234253361642,0,0.0329087048832272,0,0,0.0452937013446568,0.0145081387119604,0.0155697098372258,0.000707714083510262,0.00424628450106157,0.00884642604387827,0.00247699929228592,0.00212314225053079,0.00212314225053079,0,0.000707714083510262,0.0056617126680821,0.00884642604387827,0.000707714083510262,0.000353857041755131,0.000353857041755131,0,0.000353857041755131,0.00176928520877565,0.00424628450106157,0.00212314225053079,0.000353857041755131,0.000353857041755131,0.0092002830856334,0,0,0.000707714083510262,0.00283085633404105,0.00743099787685775,0.00212314225053079,0.000353857041755131,0.000353857041755131,0.000707714083510262,0.00283085633404105,0.00176928520877565,52,26,18,0,68,27,3,3,2,26,46,0.0184005661712668,0.0092002830856334,0.00636942675159236,0,0.0240622788393489,0.00955414012738853,0.00106157112526539,0.00106157112526539,0.000707714083510262,0.0092002830856334,0.016277423920736,2826,2121,2716,18.0420306429899,0.0580325548478415,0.0322009907997169,2826,0,1
"2017-07-01","Kazakhstan",28,6,9,0,64,3,0,142,52,24,6,9,33,5,1,8,2,2,4,5,5,0,2,9,2,13,8,3,2,0,11,2,2,2,17,9,6,0,3,3,5,2,0.0101855220080029,0.00218261185885777,0.00327391778828665,0,0.0232811931611495,0.00109130592942888,0,0.0516551473263005,0.018915969443434,0.00873044743543107,0.00218261185885777,0.00327391778828665,0.0120043652237177,0.00181884321571481,0.000363768643142961,0.00291014914514369,0.000727537286285922,0.000727537286285922,0.00145507457257184,0.00181884321571481,0.00181884321571481,0,0.000727537286285922,0.00327391778828665,0.000727537286285922,0.00472899236085849,0.00291014914514369,0.00109130592942888,0.000727537286285922,0,0.00400145507457257,0.000727537286285922,0.000727537286285922,0.000727537286285922,0.00618406693343034,0.00327391778828665,0.00218261185885777,0,0.00109130592942888,0.00109130592942888,0.00181884321571481,0.000727537286285922,54,19,20,0,67,18,3,2,1,24,53,0.0196435067297199,0.00691160421971626,0.00727537286285922,0,0.0243724990905784,0.0065478355765733,0.00109130592942888,0.000727537286285922,0.000363768643142961,0.00873044743543107,0.0192797380865769,2749,2130,2643,17.538010416738,0.074572571844307,0.0160058202982903,2749,0,1
"2017-08-01","Kazakhstan",27,6,15,0,52,1,0,162,72,14,0,4,32,14,11,12,0,8,13,20,5,2,0,0,5,8,9,3,2,2,18,5,1,1,18,17,3,0,7,1,13,6,0.00837728824076947,0.00186161960905988,0.00465404902264971,0,0.0161340366118523,0.000310269934843314,0,0.0502637294446168,0.0223394353087186,0.00434377908780639,0,0.00124107973937325,0.00992863791498604,0.00434377908780639,0.00341296928327645,0.00372323921811976,0,0.00248215947874651,0.00403350915296308,0.00620539869686627,0.00155134967421657,0.000620539869686627,0,0,0.00155134967421657,0.00248215947874651,0.00279242941358982,0.000930809804529941,0.000620539869686627,0.000620539869686627,0.00558485882717965,0.00155134967421657,0.000310269934843314,0.000310269934843314,0.00558485882717965,0.00527458889233633,0.000930809804529941,0,0.0021718895439032,0.000310269934843314,0.00403350915296308,0.00186161960905988,89,30,31,0,89,26,1,7,2,26,57,0.0276140242010549,0.00930809804529941,0.00961836798014272,0,0.0276140242010549,0.00806701830592616,0.000310269934843314,0.0021718895439032,0.000620539869686627,0.00806701830592616,0.0176853862860689,3223,2451,3097,18.2117543281239,0.0701210052745889,0.015823766677009,3223,0,1
"2017-09-01","Kazakhstan",31,4,13,2,73,1,2,115,54,11,4,16,34,7,6,2,0,2,9,19,1,2,0,1,3,9,6,3,1,2,15,2,1,1,17,22,3,1,2,6,13,2,0.010120796604636,0.00130590923930787,0.00424420502775057,0.000652954619653934,0.0238328436173686,0.000326477309826967,0.000652954619653934,0.0375448906301012,0.0176297747306562,0.00359125040809664,0.00130590923930787,0.00522363695723147,0.0111002285341169,0.00228534116878877,0.0019588638589618,0.000652954619653934,0,0.000652954619653934,0.0029382957884427,0.00620306888671237,0.000326477309826967,0.000652954619653934,0,0.000326477309826967,0.000979431929480901,0.0029382957884427,0.0019588638589618,0.000979431929480901,0.000326477309826967,0.000652954619653934,0.00489715964740451,0.000652954619653934,0.000326477309826967,0.000326477309826967,0.00555011426705844,0.00718250081619327,0.000979431929480901,0.000326477309826967,0.000652954619653934,0.0019588638589618,0.00424420502775057,0.000652954619653934,67,42,22,0,75,30,1,2,3,21,40,0.0218739797584068,0.0137120470127326,0.00718250081619327,0,0.0244857982370225,0.00979431929480901,0.000326477309826967,0.000652954619653934,0.000979431929480901,0.00685602350636631,0.0130590923930787,3063,2401,2950,17.6508377379575,0.0652954619653934,0.0124061377734247,3063,0,1
"2017-10-01","Kazakhstan",48,6,34,3,69,2,2,114,62,24,2,16,49,10,13,13,1,3,20,17,1,3,2,1,2,12,10,4,0,1,16,2,6,3,12,16,8,3,2,2,9,5,0.0146654445462878,0.00183318056828598,0.0103880232202872,0.000916590284142988,0.0210815765352887,0.000611060189428659,0.000611060189428659,0.0348304307974335,0.0189428658722884,0.0073327222731439,0.000611060189428659,0.00488848151542927,0.0149709746410021,0.00305530094714329,0.00397189123128628,0.00397189123128628,0.000305530094714329,0.000916590284142988,0.00611060189428659,0.0051940116101436,0.000305530094714329,0.000916590284142988,0.000611060189428659,0.000305530094714329,0.000611060189428659,0.00366636113657195,0.00305530094714329,0.00122212037885732,0,0.000305530094714329,0.00488848151542927,0.000611060189428659,0.00183318056828598,0.000916590284142988,0.00366636113657195,0.00488848151542927,0.00244424075771463,0.000916590284142988,0.000611060189428659,0.000611060189428659,0.00274977085242896,0.00152765047357165,90,31,22,0,80,49,2,2,2,33,55,0.0274977085242896,0.00947143293614421,0.00672166208371525,0,0.0244424075771463,0.0149709746410021,0.000611060189428659,0.000611060189428659,0.000611060189428659,0.0100824931255729,0.0168041552092881,3273,2460,3153,19.1590528116008,0.0626336694164375,0.0140543843568592,3273,0,1
"2017-11-01","Kazakhstan",42,4,4,1,77,2,4,119,84,39,1,10,69,4,12,13,1,1,22,18,7,3,3,3,1,6,15,4,5,2,18,2,8,0,11,23,2,1,8,4,15,8,0.0121387283236994,0.00115606936416185,0.00115606936416185,0.000289017341040462,0.0222543352601156,0.000578034682080925,0.00115606936416185,0.034393063583815,0.0242774566473988,0.011271676300578,0.000289017341040462,0.00289017341040462,0.0199421965317919,0.00115606936416185,0.00346820809248555,0.00375722543352601,0.000289017341040462,0.000289017341040462,0.00635838150289017,0.00520231213872832,0.00202312138728324,0.000867052023121387,0.000867052023121387,0.000867052023121387,0.000289017341040462,0.00173410404624277,0.00433526011560694,0.00115606936416185,0.00144508670520231,0.000578034682080925,0.00520231213872832,0.000578034682080925,0.0023121387283237,0,0.00317919075144509,0.00664739884393064,0.000578034682080925,0.000289017341040462,0.0023121387283237,0.00115606936416185,0.00433526011560694,0.0023121387283237,86,40,30,0,113,61,6,4,1,24,42,0.0248554913294798,0.0115606936416185,0.00867052023121387,0,0.0326589595375723,0.0176300578034682,0.00173410404624277,0.00115606936416185,0.000289017341040462,0.0069364161849711,0.0121387283236994,3460,2612,3311,18.5709008219342,0.0710982658959538,0.0161849710982659,3460,0,1
"2017-12-01","Kazakhstan",34,4,23,1,72,2,0,128,51,47,1,5,42,10,27,13,2,2,12,9,3,4,1,3,2,10,8,6,5,2,12,2,5,3,15,20,1,1,8,0,15,7,0.0108039402605656,0.00127105179536066,0.0073085478233238,0.000317762948840165,0.0228789323164919,0.000635525897680331,0,0.0406736574515412,0.0162059103908484,0.0149348585954878,0.000317762948840165,0.00158881474420083,0.0133460438512869,0.00317762948840165,0.00857959961868446,0.00413091833492215,0.000635525897680331,0.000635525897680331,0.00381315538608198,0.00285986653956149,0.000953288846520496,0.00127105179536066,0.000317762948840165,0.000953288846520496,0.000635525897680331,0.00317762948840165,0.00254210359072132,0.00190657769304099,0.00158881474420083,0.000635525897680331,0.00381315538608198,0.000635525897680331,0.00158881474420083,0.000953288846520496,0.00476644423260248,0.0063552589768033,0.000317762948840165,0.000317762948840165,0.00254210359072132,0,0.00476644423260248,0.00222434064188116,64,39,26,1,87,46,2,2,5,17,40,0.0203368287257706,0.0123927550047664,0.0082618366698443,0.000317762948840165,0.0276453765490944,0.0146170956466476,0.000635525897680331,0.000635525897680331,0.00158881474420083,0.00540197013028281,0.0127105179536066,3147,2378,3014,18.2147742964872,0.0676835081029552,0.0158881474420083,3147,0,1
"2018-01-01","Kazakhstan",38,8,14,2,48,4,1,235,74,27,6,9,61,6,8,15,1,2,22,22,4,0,3,2,5,13,12,3,1,1,18,0,4,3,19,23,1,2,9,3,20,18,0.0104510451045105,0.0022002200220022,0.00385038503850385,0.00055005500550055,0.0132013201320132,0.0011001100110011,0.000275027502750275,0.0646314631463146,0.0203520352035204,0.00742574257425743,0.00165016501650165,0.00247524752475248,0.0167766776677668,0.00165016501650165,0.0022002200220022,0.00412541254125413,0.000275027502750275,0.00055005500550055,0.00605060506050605,0.00605060506050605,0.0011001100110011,0,0.000825082508250825,0.00055005500550055,0.00137513751375138,0.00357535753575358,0.0033003300330033,0.000825082508250825,0.000275027502750275,0.000275027502750275,0.00495049504950495,0,0.0011001100110011,0.000825082508250825,0.00522552255225523,0.00632563256325633,0.000275027502750275,0.00055005500550055,0.00247524752475248,0.000825082508250825,0.0055005500550055,0.00495049504950495,75,27,31,0,97,45,9,5,2,33,60,0.0206270627062706,0.00742574257425743,0.00852585258525853,0,0.0266776677667767,0.0123762376237624,0.00247524752475248,0.00137513751375138,0.00055005500550055,0.00907590759075908,0.0165016501650165,3636,2722,3472,18.621037059393,0.0605060506050605,0.018976897689769,3636,1,1
"2018-02-01","Kazakhstan",35,8,16,0,57,1,0,196,74,13,4,12,56,3,6,22,0,4,18,15,2,3,3,3,4,12,14,12,1,7,10,4,3,2,24,17,7,2,2,2,7,11,0.0105964274901605,0.00242204056917953,0.00484408113835907,0,0.0172570390554042,0.000302755071147442,0,0.0593399939448986,0.0224038752649107,0.00393581592491674,0.00121102028458977,0.0036330608537693,0.0169542839842567,0.000908265213442325,0.00181653042688465,0.00666061156524372,0,0.00121102028458977,0.00544959128065395,0.00454132606721163,0.000605510142294883,0.000908265213442325,0.000908265213442325,0.000908265213442325,0.00121102028458977,0.0036330608537693,0.00423857099606418,0.0036330608537693,0.000302755071147442,0.00211928549803209,0.00302755071147442,0.00121102028458977,0.000908265213442325,0.000605510142294883,0.0072661217075386,0.00514683620950651,0.00211928549803209,0.000605510142294883,0.000605510142294883,0.000605510142294883,0.00211928549803209,0.00333030578262186,57,23,33,1,86,31,12,3,6,31,47,0.0172570390554042,0.00696336663639116,0.00999091734786558,0.000302755071147442,0.02603693611868,0.00938540720557069,0.0036330608537693,0.000908265213442325,0.00181653042688465,0.00938540720557069,0.0142294883439298,3303,2495,3151,18.4033199831519,0.0711474417196488,0.00938540720557069,3303,1,1
"2018-03-01","Kazakhstan",34,3,33,0,63,2,1,259,64,20,4,19,53,8,10,16,0,4,10,15,4,0,4,1,2,18,15,5,1,1,9,5,5,11,18,12,2,0,7,4,17,5,0.0107936507936508,0.000952380952380952,0.0104761904761905,0,0.02,0.000634920634920635,0.000317460317460317,0.0822222222222222,0.0203174603174603,0.00634920634920635,0.00126984126984127,0.00603174603174603,0.0168253968253968,0.00253968253968254,0.00317460317460317,0.00507936507936508,0,0.00126984126984127,0.00317460317460317,0.00476190476190476,0.00126984126984127,0,0.00126984126984127,0.000317460317460317,0.000634920634920635,0.00571428571428571,0.00476190476190476,0.00158730158730159,0.000317460317460317,0.000317460317460317,0.00285714285714286,0.00158730158730159,0.00158730158730159,0.00349206349206349,0.00571428571428571,0.00380952380952381,0.000634920634920635,0,0.00222222222222222,0.00126984126984127,0.0053968253968254,0.00158730158730159,64,28,29,0,79,21,4,0,1,48,46,0.0203174603174603,0.00888888888888889,0.00920634920634921,0,0.0250793650793651,0.00666666666666667,0.00126984126984127,0,0.000317460317460317,0.0152380952380952,0.0146031746031746,3150,2277,3004,18.6906716460922,0.0625396825396825,0.0146031746031746,3150,1,1
"2018-04-01","Kazakhstan",21,12,17,1,66,1,2,149,62,19,2,7,36,11,8,26,3,6,10,29,2,1,1,7,5,9,17,5,0,4,15,0,5,1,9,25,5,2,6,6,10,8,0.0072790294627383,0.00415944540727903,0.00589254766031196,0.000346620450606586,0.0228769497400347,0.000346620450606586,0.000693240901213172,0.0516464471403813,0.0214904679376083,0.00658578856152513,0.000693240901213172,0.0024263431542461,0.0124783362218371,0.00381282495667244,0.00277296360485269,0.00901213171577123,0.00103986135181976,0.00207972270363951,0.00346620450606586,0.010051993067591,0.000693240901213172,0.000346620450606586,0.000346620450606586,0.0024263431542461,0.00173310225303293,0.00311958405545927,0.00589254766031196,0.00173310225303293,0,0.00138648180242634,0.00519930675909879,0,0.00173310225303293,0.000346620450606586,0.00311958405545927,0.00866551126516464,0.00173310225303293,0.000693240901213172,0.00207972270363951,0.00207972270363951,0.00346620450606586,0.00277296360485269,48,38,23,3,91,40,2,2,1,35,47,0.0166377816291161,0.0131715771230503,0.00797227036395147,0.00103986135181976,0.0315424610051993,0.0138648180242634,0.000693240901213172,0.000693240901213172,0.000346620450606586,0.0121317157712305,0.0162911611785095,2885,2117,2742,19.5860971802457,0.0630849220103986,0.020103986135182,2885,1,1
"2018-05-01","Kazakhstan",45,7,21,0,82,2,0,189,59,23,4,10,46,9,18,6,1,7,18,12,2,1,3,3,5,17,11,2,4,3,11,1,3,1,14,17,2,3,7,3,16,6,0.0155225939979303,0.00241462573301138,0.00724387719903415,0,0.0282856157295619,0.000689893066574681,0,0.0651948947913073,0.0203518454639531,0.00793377026560883,0.00137978613314936,0.0034494653328734,0.0158675405312177,0.00310451879958606,0.00620903759917213,0.00206967919972404,0.00034494653328734,0.00241462573301138,0.00620903759917213,0.00413935839944809,0.000689893066574681,0.00034494653328734,0.00103483959986202,0.00103483959986202,0.0017247326664367,0.00586409106588479,0.00379441186616075,0.000689893066574681,0.00137978613314936,0.00103483959986202,0.00379441186616075,0.00034494653328734,0.00103483959986202,0.00034494653328734,0.00482925146602277,0.00586409106588479,0.000689893066574681,0.00103483959986202,0.00241462573301138,0.00103483959986202,0.00551914453259745,0.00206967919972404,57,40,24,1,79,39,2,2,2,27,48,0.0196619523973784,0.0137978613314936,0.00827871679889617,0.00034494653328734,0.0272507761296999,0.0134529147982063,0.000689893066574681,0.000689893066574681,0.000689893066574681,0.00931355639875819,0.0165574335977923,2899,2079,2764,19.3983777759693,0.0655398413245947,0.0224215246636771,2899,1,1
"2018-06-01","Kazakhstan",40,6,19,1,58,1,1,181,47,40,2,6,47,7,12,15,0,6,14,7,3,2,1,2,2,16,11,13,3,1,19,1,2,1,17,17,0,2,9,4,29,7,0.014194464158978,0.0021291696238467,0.00674237047551455,0.00035486160397445,0.0205819730305181,0.00035486160397445,0.00035486160397445,0.0642299503193754,0.0166784953867991,0.014194464158978,0.0007097232079489,0.0021291696238467,0.0166784953867991,0.00248403122782115,0.0042583392476934,0.00532292405961675,0,0.0021291696238467,0.0049680624556423,0.00248403122782115,0.00106458481192335,0.0007097232079489,0.00035486160397445,0.0007097232079489,0.0007097232079489,0.0056777856635912,0.00390347764371895,0.00461320085166785,0.00106458481192335,0.00035486160397445,0.00674237047551455,0.00035486160397445,0.0007097232079489,0.00035486160397445,0.00603264726756565,0.00603264726756565,0,0.0007097232079489,0.00319375443577005,0.0014194464158978,0.010290986515259,0.00248403122782115,52,41,28,0,61,58,4,4,3,20,47,0.0184528034066714,0.0145493257629524,0.0099361249112846,0,0.0216465578424414,0.0205819730305181,0.0014194464158978,0.0014194464158978,0.00106458481192335,0.007097232079489,0.0166784953867991,2818,2048,2656,18.6545396953577,0.0635202271114265,0.0347764371894961,2818,1,1
"2018-07-01","Kazakhstan",36,15,10,1,35,1,0,170,51,14,8,9,32,1,7,12,0,2,23,18,1,3,0,0,5,8,6,5,2,3,11,4,4,2,16,13,3,2,4,3,24,9,0.0129963898916968,0.00541516245487365,0.0036101083032491,0.00036101083032491,0.0126353790613718,0.00036101083032491,0,0.0613718411552347,0.0184115523465704,0.00505415162454874,0.00288808664259928,0.00324909747292419,0.0115523465703971,0.00036101083032491,0.00252707581227437,0.00433212996389892,0,0.000722021660649819,0.00830324909747292,0.00649819494584838,0.00036101083032491,0.00108303249097473,0,0,0.00180505415162455,0.00288808664259928,0.00216606498194946,0.00180505415162455,0.000722021660649819,0.00108303249097473,0.00397111913357401,0.00144404332129964,0.00144404332129964,0.000722021660649819,0.00577617328519856,0.00469314079422383,0.00108303249097473,0.000722021660649819,0.00144404332129964,0.00108303249097473,0.00866425992779783,0.00324909747292419,76,17,31,0,74,33,6,4,0,40,60,0.0274368231046931,0.00613718411552347,0.0111913357400722,0,0.0267148014440433,0.011913357400722,0.00216606498194946,0.00144404332129964,0,0.0144404332129964,0.0216606498194946,2770,2037,2642,18.8853777425188,0.0624548736462094,0.0148014440433213,2770,1,1
"2018-08-01","Kazakhstan",23,11,13,0,47,0,1,145,78,21,4,21,38,7,12,8,2,6,17,21,3,3,0,0,2,16,8,2,3,2,16,6,5,1,14,28,9,1,13,3,38,4,0.00737179487179487,0.00352564102564103,0.00416666666666667,0,0.0150641025641026,0,0.000320512820512821,0.046474358974359,0.025,0.00673076923076923,0.00128205128205128,0.00673076923076923,0.0121794871794872,0.00224358974358974,0.00384615384615385,0.00256410256410256,0.000641025641025641,0.00192307692307692,0.00544871794871795,0.00673076923076923,0.000961538461538462,0.000961538461538462,0,0,0.000641025641025641,0.00512820512820513,0.00256410256410256,0.000641025641025641,0.000961538461538462,0.000641025641025641,0.00512820512820513,0.00192307692307692,0.0016025641025641,0.000320512820512821,0.00448717948717949,0.00897435897435897,0.00288461538461538,0.000320512820512821,0.00416666666666667,0.000961538461538462,0.0121794871794872,0.00128205128205128,65,30,20,0,82,21,5,2,1,20,39,0.0208333333333333,0.00961538461538462,0.00641025641025641,0,0.0262820512820513,0.00673076923076923,0.0016025641025641,0.000641025641025641,0.000320512820512821,0.00641025641025641,0.0125,3120,2402,2943,19.0483721828412,0.0631410256410256,0.0224358974358974,3120,1,1
