"date","country","arrest","censor","electionactivity","electionirregularities","cooperate","coup","defamationcase","disaster","legalaction","legalchange","martiallaw","mobilizesecurity","corruption","activism","protest","purge","raid","threaten","violencelethal","violencenonlethal","arms_transfer_security_aid_assistance","bribery_economic_corruption","diplomatic_mediation","diplomatic_recognition","diplomatic_sanction","diplomatic_statement","diplomatic_visit","economic_aid_assistance","intelligence_counterintelligence","investment","joint_security_force_exercise","media_campaign_intervention","political_process_policy_intervention","professional_cultural_exchange","security_cooperation","security_force_facility_presence","surveillance","tech_transfer_investment","trade_agreement_exchange","trade_financial_sanction","transnational_organization_crime","arrestNorm","censorNorm","electionactivityNorm","electionirregularitiesNorm","cooperateNorm","coupNorm","defamationcaseNorm","disasterNorm","legalactionNorm","legalchangeNorm","martiallawNorm","mobilizesecurityNorm","corruptionNorm","activismNorm","protestNorm","purgeNorm","raidNorm","threatenNorm","violencelethalNorm","violencenonlethalNorm","arms_transfer_security_aid_assistanceNorm","bribery_economic_corruptionNorm","diplomatic_mediationNorm","diplomatic_recognitionNorm","diplomatic_sanctionNorm","diplomatic_statementNorm","diplomatic_visitNorm","economic_aid_assistanceNorm","intelligence_counterintelligenceNorm","investmentNorm","joint_security_force_exerciseNorm","media_campaign_interventionNorm","political_process_policy_interventionNorm","professional_cultural_exchangeNorm","security_cooperationNorm","security_force_facility_presenceNorm","surveillanceNorm","tech_transfer_investmentNorm","trade_agreement_exchangeNorm","trade_financial_sanctionNorm","transnational_organization_crimeNorm","ncr_arrest","ncr_cooperate","ncr_corruption","ncr_defamationcase","ncr_legalaction","ncr_legalchange","ncr_purge","ncr_raid","ncr_threaten","ncr_violencelethal","ncr_violencenonlethal","ncr_arrestNorm","ncr_cooperateNorm","ncr_corruptionNorm","ncr_defamationcaseNorm","ncr_legalactionNorm","ncr_legalchangeNorm","ncr_purgeNorm","ncr_raidNorm","ncr_threatenNorm","ncr_violencelethalNorm","ncr_violencenonlethalNorm","article_total","cs_999","rai_999","f1","rus_influence","chn_influence","total_articles","correiodabeiraserra.com","canal.co.mz","mmo.co.mz","cartamz.com","clubofmozambique.com","portalmoznews.com","jornaldomingo.co.mz","tvm.co.mz"
"2022-07-01","Mozambique",14,0,11,1,22,0,0,50,32,5,4,4,25,2,8,6,3,2,18,25,0,0,0,0,0,1,2,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0.0133460438512869,0,0.0104861773117255,0.000953288846520496,0.0209723546234509,0,0,0.0476644423260248,0.0305052430886559,0.00476644423260248,0.00381315538608198,0.00381315538608198,0.0238322211630124,0.00190657769304099,0.00762631077216397,0.00571973307912297,0.00285986653956149,0.00190657769304099,0.0171591992373689,0.0238322211630124,0,0,0,0,0,0.000953288846520496,0.00190657769304099,0,0,0.00190657769304099,0.000953288846520496,0,0,0.000953288846520496,0,0,0,0,0,0,0,42,8,2,0,19,12,2,0,3,5,9,0.0400381315538608,0.00762631077216397,0.00190657769304099,0,0.0181124880838894,0.0114394661582459,0.00190657769304099,0,0.00285986653956149,0.00476644423260248,0.00857959961868446,1049,740,11,8.32621051794765,0.00190657769304099,0.00476644423260248,1049,1,1,1,1,1,0,1,1
"2022-08-01","Mozambique",16,1,32,8,19,1,0,52,13,20,1,2,17,2,5,1,0,4,14,20,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,3,0,0.0148837209302326,0.000930232558139535,0.0297674418604651,0.00744186046511628,0.0176744186046512,0.000930232558139535,0,0.0483720930232558,0.012093023255814,0.0186046511627907,0.000930232558139535,0.00186046511627907,0.0158139534883721,0.00186046511627907,0.00465116279069767,0.000930232558139535,0,0.00372093023255814,0.0130232558139535,0.0186046511627907,0.000930232558139535,0,0,0,0,0,0,0.000930232558139535,0,0.000930232558139535,0,0,0,0,0.000930232558139535,0,0,0,0,0.0027906976744186,0,37,10,4,0,10,17,1,0,2,7,4,0.0344186046511628,0.00930232558139535,0.00372093023255814,0,0.00930232558139535,0.0158139534883721,0.000930232558139535,0,0.00186046511627907,0.00651162790697674,0.00372093023255814,1075,768,11,6.39764252330997,0.00372093023255814,0.0027906976744186,1075,1,1,1,1,1,0,1,1
"2022-09-01","Mozambique",14,0,32,4,35,1,0,38,8,11,2,4,11,2,1,4,0,0,29,25,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,4,0,0.0153677277716795,0,0.0351262349066959,0.00439077936333699,0.0384193194291987,0.00109769484083425,0,0.0417124039517014,0.00878155872667398,0.0120746432491767,0.0021953896816685,0.00439077936333699,0.0120746432491767,0.0021953896816685,0.00109769484083425,0.00439077936333699,0,0,0.0318331503841932,0.0274423710208562,0.00109769484083425,0,0,0,0,0.00109769484083425,0,0,0,0,0,0,0,0,0.00109769484083425,0.00109769484083425,0,0,0,0.00439077936333699,0,18,11,2,0,9,10,0,1,1,5,7,0.0197585071350165,0.0120746432491767,0.0021953896816685,0,0.00987925356750823,0.0109769484083425,0,0.00109769484083425,0.00109769484083425,0.00548847420417124,0.00768386388583974,911,637,13,7.08068288082441,0.00878155872667398,0,911,1,1,1,1,1,1,1,1
"2022-10-01","Mozambique",6,0,14,3,24,0,0,34,11,10,1,4,7,4,10,5,3,3,14,20,1,0,0,0,0,5,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.00634249471458774,0,0.0147991543340381,0.00317124735729387,0.025369978858351,0,0,0.0359408033826638,0.0116279069767442,0.0105708245243129,0.00105708245243129,0.00422832980972516,0.00739957716701903,0.00422832980972516,0.0105708245243129,0.00528541226215645,0.00317124735729387,0.00317124735729387,0.0147991543340381,0.0211416490486258,0.00105708245243129,0,0,0,0,0.00528541226215645,0.00211416490486258,0,0,0,0,0,0,0.00105708245243129,0,0,0,0,0,0,0,30,6,3,0,11,22,0,1,2,5,9,0.0317124735729387,0.00634249471458774,0.00317124735729387,0,0.0116279069767442,0.0232558139534884,0,0.00105708245243129,0.00211416490486258,0.00528541226215645,0.00951374207188161,946,692,7,6.10896743732566,0.00634249471458774,0.00317124735729387,946,1,1,1,1,1,0,1,1
"2022-11-01","Mozambique",16,3,6,2,26,1,1,35,18,13,0,6,10,4,26,2,0,11,18,11,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0157016683022571,0.00294406280667321,0.00588812561334642,0.00196270853778214,0.0255152109911678,0.00098135426889107,0.00098135426889107,0.0343473994111874,0.0176643768400393,0.0127576054955839,0,0.00588812561334642,0.0098135426889107,0.00392541707556428,0.0255152109911678,0.00196270853778214,0,0.0107948969578018,0.0176643768400393,0.0107948969578018,0,0,0,0,0,0,0.00098135426889107,0,0,0.00098135426889107,0,0,0,0,0,0,0,0,0,0,0,25,13,5,1,12,15,0,1,2,7,7,0.0245338567222767,0.0127576054955839,0.00490677134445535,0.00098135426889107,0.0117762512266928,0.014720314033366,0,0.00098135426889107,0.00196270853778214,0.00686947988223749,0.00686947988223749,1019,735,6,6.70506703678305,0.00196270853778214,0,1019,1,1,1,1,1,0,1,1
"2022-12-01","Mozambique",12,2,6,4,17,2,1,17,37,17,0,5,28,3,23,2,1,4,12,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0131434830230011,0.00219058050383352,0.00657174151150055,0.00438116100766703,0.0186199342825849,0.00219058050383352,0.00109529025191676,0.0186199342825849,0.04052573932092,0.0186199342825849,0,0.00547645125958379,0.0306681270536692,0.00328587075575027,0.0251916757940854,0.00219058050383352,0.00109529025191676,0.00438116100766703,0.0131434830230011,0.00657174151150055,0,0,0,0,0.00109529025191676,0,0,0,0,0,0,0,0,0.00109529025191676,0,0,0,0,0,0,0,21,9,6,1,32,19,1,1,1,11,6,0.0230010952902519,0.00985761226725082,0.00657174151150055,0.00109529025191676,0.0350492880613363,0.0208105147864184,0.00109529025191676,0.00109529025191676,0.00109529025191676,0.0120481927710843,0.00657174151150055,913,636,5,8.43173069910783,0.00109529025191676,0.00109529025191676,913,1,1,1,1,1,0,1,1
"2023-01-01","Mozambique",6,3,23,1,18,1,0,61,14,3,3,5,8,4,11,8,0,2,14,11,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0.00774193548387097,0.00387096774193548,0.0296774193548387,0.00129032258064516,0.0232258064516129,0.00129032258064516,0,0.0787096774193548,0.0180645161290323,0.00387096774193548,0.00387096774193548,0.00645161290322581,0.0103225806451613,0.00516129032258065,0.0141935483870968,0.0103225806451613,0,0.00258064516129032,0.0180645161290323,0.0141935483870968,0.00129032258064516,0,0,0,0,0.00129032258064516,0,0,0,0,0,0,0,0,0.00129032258064516,0,0,0,0,0.00258064516129032,0,29,6,2,0,15,9,0,1,1,9,8,0.0374193548387097,0.00774193548387097,0.00258064516129032,0,0.0193548387096774,0.0116129032258065,0,0.00129032258064516,0.00129032258064516,0.0116129032258065,0.0103225806451613,775,505,4,6.62142177688134,0.00516129032258065,0.00129032258064516,775,1,0,1,1,1,0,1,1
"2023-02-01","Mozambique",7,1,12,3,22,0,0,173,12,14,2,3,15,5,3,3,1,1,11,13,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.00878293601003764,0.00125470514429109,0.0150564617314931,0.00376411543287327,0.027603513174404,0,0,0.217063989962359,0.0150564617314931,0.0175658720200753,0.00250941028858218,0.00376411543287327,0.0188205771643664,0.00627352572145546,0.00376411543287327,0.00376411543287327,0.00125470514429109,0.00125470514429109,0.013801756587202,0.0163111668757842,0,0,0,0,0,0.00250941028858218,0,0,0,0,0,0,0,0,0,0.00125470514429109,0,0,0,0,0,13,10,6,1,16,6,0,0,0,9,3,0.0163111668757842,0.0125470514429109,0.00752823086574655,0.00125470514429109,0.0200752823086575,0.00752823086574655,0,0,0,0.0112923462986198,0.00376411543287327,797,449,11,6.81049416927406,0.00125470514429109,0.00250941028858218,797,1,0,1,1,1,0,1,1
"2023-03-01","Mozambique",4,0,20,10,13,1,0,175,15,9,0,2,11,6,12,0,0,1,8,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0.00425531914893617,0,0.0212765957446809,0.0106382978723404,0.0138297872340426,0.00106382978723404,0,0.186170212765957,0.0159574468085106,0.00957446808510638,0,0.00212765957446809,0.0117021276595745,0.00638297872340425,0.0127659574468085,0,0,0.00106382978723404,0.00851063829787234,0.0170212765957447,0,0,0,0,0,0,0,0,0,0.00106382978723404,0,0,0,0,0.00212765957446809,0,0,0,0,0.00106382978723404,0,17,7,2,0,4,11,0,1,0,7,6,0.0180851063829787,0.0074468085106383,0.00212765957446809,0,0.00425531914893617,0.0117021276595745,0,0.00106382978723404,0,0.0074468085106383,0.00638297872340425,940,591,6,5.38749785314365,0.00425531914893617,0,940,1,1,1,1,1,1,1,1
"2023-04-01","Mozambique",8,0,26,10,17,1,0,53,11,5,0,5,11,4,0,6,0,0,2,5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0105124835742444,0,0.0341655716162943,0.0131406044678055,0.0223390275952694,0.00131406044678055,0,0.0696452036793692,0.0144546649145861,0.00657030223390276,0,0.00657030223390276,0.0144546649145861,0.00525624178712221,0,0.00788436268068331,0,0,0.0026281208935611,0.00657030223390276,0,0,0,0,0,0,0.00131406044678055,0,0,0.00131406044678055,0,0,0,0,0,0,0,0,0,0,0,16,9,4,0,13,9,0,1,0,1,3,0.0210249671484888,0.011826544021025,0.00525624178712221,0,0.0170827858081472,0.011826544021025,0,0.00131406044678055,0,0.00131406044678055,0.00394218134034166,761,551,4,6.25849190069765,0.00131406044678055,0.00131406044678055,761,1,1,1,1,1,1,1,1
"2023-05-01","Mozambique",8,0,31,39,21,0,0,50,17,12,1,8,12,1,4,5,0,1,6,16,0,0,0,0,0,1,4,0,1,1,0,0,0,0,3,0,0,0,1,3,0,0.0082815734989648,0,0.0320910973084886,0.0403726708074534,0.0217391304347826,0,0,0.05175983436853,0.0175983436853002,0.0124223602484472,0.0010351966873706,0.0082815734989648,0.0124223602484472,0.0010351966873706,0.0041407867494824,0.005175983436853,0,0.0010351966873706,0.0062111801242236,0.0165631469979296,0,0,0,0,0,0.0010351966873706,0.0041407867494824,0,0.0010351966873706,0.0010351966873706,0,0,0,0,0.0031055900621118,0,0,0,0.0010351966873706,0.0031055900621118,0,16,10,5,0,5,13,0,0,1,2,10,0.0165631469979296,0.010351966873706,0.005175983436853,0,0.005175983436853,0.0134575569358178,0,0,0.0010351966873706,0.0020703933747412,0.010351966873706,966,685,8,5.88267534439359,0.010351966873706,0.005175983436853,966,1,1,1,1,1,0,1,1
"2023-06-01","Mozambique",7,0,17,25,20,0,2,33,17,11,3,5,12,4,21,2,1,4,6,6,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0.00848484848484849,0,0.0206060606060606,0.0303030303030303,0.0242424242424242,0,0.00242424242424242,0.04,0.0206060606060606,0.0133333333333333,0.00363636363636364,0.00606060606060606,0.0145454545454545,0.00484848484848485,0.0254545454545455,0.00242424242424242,0.00121212121212121,0.00484848484848485,0.00727272727272727,0.00727272727272727,0.00121212121212121,0,0,0,0,0,0.00121212121212121,0,0,0.00363636363636364,0,0,0,0,0,0,0,0,0,0.00121212121212121,0,24,10,3,0,4,4,0,4,0,3,5,0.0290909090909091,0.0121212121212121,0.00363636363636364,0,0.00484848484848485,0.00484848484848485,0,0.00484848484848485,0,0.00363636363636364,0.00606060606060606,825,585,5,6.21837876240054,0.00484848484848485,0.00242424242424242,825,1,1,1,1,1,0,1,1
"2023-07-01","Mozambique",9,3,53,5,18,0,0,24,22,13,1,4,20,4,25,1,0,2,11,8,0,0,0,0,1,0,4,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0.00942408376963351,0.0031413612565445,0.0554973821989529,0.00523560209424084,0.018848167539267,0,0,0.025130890052356,0.0230366492146597,0.0136125654450262,0.00104712041884817,0.00418848167539267,0.0209424083769634,0.00418848167539267,0.0261780104712042,0.00104712041884817,0,0.00209424083769634,0.0115183246073298,0.00837696335078534,0,0,0,0,0.00104712041884817,0,0.00418848167539267,0,0,0.00209424083769634,0,0,0,0,0.00104712041884817,0,0,0,0,0.00104712041884817,0,30,14,4,0,14,6,1,2,0,6,10,0.031413612565445,0.0146596858638743,0.00418848167539267,0,0.0146596858638743,0.00628272251308901,0.00104712041884817,0.00209424083769634,0,0.00628272251308901,0.0104712041884817,955,666,13,6.24832663675168,0.00942408376963351,0,955,1,1,1,1,1,1,1,1
"2023-08-01","Mozambique",6,4,41,7,27,1,0,41,16,29,0,4,14,1,33,5,0,7,17,12,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.00618556701030928,0.00412371134020619,0.0422680412371134,0.00721649484536083,0.0278350515463918,0.00103092783505155,0,0.0422680412371134,0.0164948453608247,0.0298969072164948,0,0.00412371134020619,0.0144329896907217,0.00103092783505155,0.034020618556701,0.00515463917525773,0,0.00721649484536083,0.0175257731958763,0.0123711340206186,0,0,0,0,0,0.00309278350515464,0.00309278350515464,0,0,0,0,0,0,0,0,0,0,0,0,0.00103092783505155,0,31,16,5,1,6,17,0,0,1,8,3,0.0319587628865979,0.0164948453608247,0.00515463917525773,0.00103092783505155,0.00618556701030928,0.0175257731958763,0,0,0.00103092783505155,0.00824742268041237,0.00309278350515464,970,635,4,5.95051856541117,0.00515463917525773,0.00206185567010309,970,1,0,1,1,1,0,1,1
"2023-09-01","Mozambique",5,1,36,6,15,8,0,26,12,3,1,5,10,1,2,1,1,3,10,14,0,0,0,0,1,1,1,0,0,1,0,0,0,4,1,0,0,0,0,0,0,0.006265664160401,0.0012531328320802,0.0451127819548872,0.0075187969924812,0.018796992481203,0.0100250626566416,0,0.0325814536340852,0.0150375939849624,0.0037593984962406,0.0012531328320802,0.006265664160401,0.012531328320802,0.0012531328320802,0.0025062656641604,0.0012531328320802,0.0012531328320802,0.0037593984962406,0.012531328320802,0.0175438596491228,0,0,0,0,0.0012531328320802,0.0012531328320802,0.0012531328320802,0,0,0.0012531328320802,0,0,0,0.0050125313283208,0.0012531328320802,0,0,0,0,0,0,20,7,3,0,7,7,0,0,0,1,9,0.025062656641604,0.0087719298245614,0.0037593984962406,0,0.0087719298245614,0.0087719298245614,0,0,0,0.0012531328320802,0.0112781954887218,798,596,4,6.43828684592977,0,0.0112781954887218,798,1,0,1,1,1,0,1,1
"2023-10-01","Mozambique",7,2,168,81,13,0,1,33,42,6,1,3,23,2,29,2,1,8,6,29,0,0,2,0,0,0,2,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0.00643974241030359,0.00183992640294388,0.154553817847286,0.0745170193192272,0.0119595216191352,0,0.000919963201471941,0.0303587856485741,0.0386384544618215,0.00551977920883165,0.000919963201471941,0.00275988960441582,0.0211591536338546,0.00183992640294388,0.0266789328426863,0.00183992640294388,0.000919963201471941,0.00735970561177553,0.00551977920883165,0.0266789328426863,0,0,0.00183992640294388,0,0,0,0.00183992640294388,0.000919963201471941,0,0.00275988960441582,0,0,0,0,0.000919963201471941,0,0,0,0,0,0,26,13,8,0,14,12,2,0,1,4,4,0.0239190432382705,0.0119595216191352,0.00735970561177553,0,0.0128794848206072,0.0110395584176633,0.00183992640294388,0,0.000919963201471941,0.00367985280588776,0.00367985280588776,1087,576,10,7.07659182272168,0.00367985280588776,0.00459981600735971,1087,1,0,1,1,1,0,1,1
"2023-11-01","Mozambique",7,0,70,26,13,0,0,44,33,14,2,1,19,3,15,6,0,5,10,12,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.00741525423728814,0,0.0741525423728814,0.0275423728813559,0.013771186440678,0,0,0.0466101694915254,0.0349576271186441,0.0148305084745763,0.00211864406779661,0.00105932203389831,0.0201271186440678,0.00317796610169492,0.0158898305084746,0.00635593220338983,0,0.00529661016949153,0.0105932203389831,0.0127118644067797,0.00105932203389831,0,0,0,0,0,0,0,0,0.00105932203389831,0,0,0,0,0,0,0,0,0,0.00105932203389831,0,20,12,4,0,7,11,0,1,0,4,8,0.0211864406779661,0.0127118644067797,0.00423728813559322,0,0.00741525423728814,0.0116525423728814,0,0.00105932203389831,0,0.00423728813559322,0.00847457627118644,944,619,1,7.32068107092706,0,0.00317796610169492,944,1,0,1,1,1,0,1,1
"2023-12-01","Mozambique",9,0,42,38,5,0,2,37,19,11,0,3,19,5,10,3,2,4,7,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0110974106041924,0,0.0517879161528977,0.0468557336621455,0.0061652281134402,0,0.00246609124537608,0.0456226880394575,0.0234278668310728,0.0135635018495684,0,0.00369913686806412,0.0234278668310728,0.0061652281134402,0.0123304562268804,0.00369913686806412,0.00246609124537608,0.00493218249075216,0.00863131935881628,0.00863131935881628,0,0.00123304562268804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00123304562268804,0,0,0,24,9,4,1,5,11,2,3,0,9,7,0.0295930949445129,0.0110974106041924,0.00493218249075216,0.00123304562268804,0.0061652281134402,0.0135635018495684,0.00246609124537608,0.00369913686806412,0,0.0110974106041924,0.00863131935881628,811,532,5,7.57626576799403,0.00123304562268804,0.00123304562268804,811,1,0,1,1,1,0,1,1
"2024-01-01","Mozambique",0,1,52,17,16,0,0,46,14,12,1,3,13,0,3,2,1,3,9,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00141242937853107,0.0734463276836158,0.0240112994350282,0.0225988700564972,0,0,0.0649717514124294,0.019774011299435,0.0169491525423729,0.00141242937853107,0.00423728813559322,0.018361581920904,0,0.00423728813559322,0.00282485875706215,0.00141242937853107,0.00423728813559322,0.0127118644067797,0.00423728813559322,0,0,0,0,0,0.00141242937853107,0,0,0,0.00141242937853107,0,0,0,0,0,0,0,0,0,0,0,24,5,2,1,5,3,0,1,2,6,6,0.0338983050847458,0.00706214689265537,0.00282485875706215,0.00141242937853107,0.00706214689265537,0.00423728813559322,0,0.00141242937853107,0.00282485875706215,0.00847457627118644,0.00847457627118644,708,471,9,5.75537763907279,0.00141242937853107,0.00141242937853107,708,1,0,1,1,1,0,1,1
"2024-02-01","Mozambique",8,0,39,1,8,2,0,49,24,14,2,4,16,1,3,6,2,2,12,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00948991696322657,0,0.0462633451957295,0.00118623962040332,0.00948991696322657,0.00237247924080664,0,0.0581257413997628,0.0284697508896797,0.0166073546856465,0.00237247924080664,0.00474495848161329,0.0189798339264531,0.00118623962040332,0.00355871886120996,0.00711743772241993,0.00237247924080664,0.00237247924080664,0.0142348754448399,0.0344009489916963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,8,6,1,10,6,2,0,2,9,13,0.0427046263345196,0.00948991696322657,0.00711743772241993,0.00118623962040332,0.0118623962040332,0.00711743772241993,0.00237247924080664,0,0.00237247924080664,0.0106761565836299,0.0154211150652432,843,549,5,8.03539670239333,0,0,843,1,0,1,1,1,0,1,1
"2024-03-01","Mozambique",3,1,26,13,15,0,0,139,12,16,2,5,3,2,7,1,1,2,12,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.00329308452250274,0.00109769484083425,0.0285400658616905,0.0142700329308452,0.0164654226125137,0,0,0.15257958287596,0.013172338090011,0.017563117453348,0.0021953896816685,0.00548847420417124,0.00329308452250274,0.0021953896816685,0.00768386388583974,0.00109769484083425,0.00109769484083425,0.0021953896816685,0.013172338090011,0.0296377607025247,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00109769484083425,0,0,0,0,0,0,0,26,12,4,0,8,16,0,0,0,4,20,0.0285400658616905,0.013172338090011,0.00439077936333699,0,0.00878155872667398,0.017563117453348,0,0,0,0.00439077936333699,0.021953896816685,911,541,9,5.11560368063157,0.00109769484083425,0,911,1,0,1,1,1,0,1,1
"2024-04-01","Mozambique",4,2,59,13,14,3,2,111,23,8,2,19,13,4,16,4,0,1,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0.00436205016357688,0.00218102508178844,0.064340239912759,0.0141766630316249,0.0152671755725191,0.00327153762268266,0.00218102508178844,0.121046892039258,0.0250817884405671,0.00872410032715376,0.00218102508178844,0.0207197382769902,0.0141766630316249,0.00436205016357688,0.0174482006543075,0.00436205016357688,0,0.00109051254089422,0.00654307524536532,0.0119956379498364,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00218102508178844,0.00109051254089422,0,0,0,0,0,0,31,15,4,0,11,14,0,1,4,3,6,0.0338058887677208,0.0163576881134133,0.00436205016357688,0,0.0119956379498364,0.0152671755725191,0,0.00109051254089422,0.00436205016357688,0.00327153762268266,0.00654307524536532,917,529,2,6.43381805827327,0,0.00327153762268266,917,1,0,1,1,1,0,1,1
"2024-05-01","Mozambique",6,2,99,14,30,9,2,39,20,19,5,11,16,3,31,4,2,0,16,36,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0.00609137055837563,0.00203045685279188,0.100507614213198,0.0142131979695431,0.0304568527918782,0.00913705583756345,0.00203045685279188,0.0395939086294416,0.0203045685279188,0.0192893401015228,0.0050761421319797,0.0111675126903553,0.016243654822335,0.00304568527918782,0.0314720812182741,0.00406091370558376,0.00203045685279188,0,0.016243654822335,0.0365482233502538,0,0,0,0,0,0,0.00101522842639594,0,0,0.00101522842639594,0,0,0,0,0,0,0,0,0,0,0.00304568527918782,28,11,5,0,3,23,0,1,0,6,14,0.0284263959390863,0.0111675126903553,0.0050761421319797,0,0.00304568527918782,0.0233502538071066,0,0.00101522842639594,0,0.00609137055837563,0.0142131979695431,985,550,16,7.3128718159287,0,0.0050761421319797,985,1,0,1,1,1,0,1,1
"2024-06-01","Mozambique",3,1,81,24,32,2,0,22,11,8,1,5,18,5,7,5,0,6,5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.00344036697247706,0.00114678899082569,0.0928899082568807,0.0275229357798165,0.036697247706422,0.00229357798165138,0,0.0252293577981651,0.0126146788990826,0.00917431192660551,0.00114678899082569,0.00573394495412844,0.0206422018348624,0.00573394495412844,0.00802752293577982,0.00573394495412844,0,0.00688073394495413,0.00573394495412844,0.0263761467889908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00114678899082569,0,0,0,0,0,0,29,21,6,0,9,16,1,1,1,6,9,0.033256880733945,0.0240825688073395,0.00688073394495413,0,0.0103211009174312,0.018348623853211,0.00114678899082569,0.00114678899082569,0.00114678899082569,0.00688073394495413,0.0103211009174312,872,528,1,6.64004719705532,0,0.00114678899082569,872,1,0,1,1,1,0,1,1
