"","date","country","arrest","censor","electionactivity","electionirregularities","cooperate","coup","defamationcase","disaster","legalaction","legalchange","martiallaw","mobilizesecurity","corruption","activism","protest","purge","raid","threaten","violencelethal","violencenonlethal","arms_transfer_security_aid_assistance","bribery_economic_corruption","diplomatic_recognition","diplomatic_sanction","diplomatic_statement","diplomatic_visit","economic_aid_assistance","intelligence_counterintelligence","investment","joint_security_force_exercise","media_campaign_intervention","political_process_policy_intervention","professional_cultural_exchange","security_cooperation","security_force_facility_presence","surveillance","tech_transfer_investment","trade_agreement_exchange","trade_financial_sanction","transnational_organization_crime","arrestNorm","censorNorm","electionactivityNorm","electionirregularitiesNorm","cooperateNorm","coupNorm","defamationcaseNorm","disasterNorm","legalactionNorm","legalchangeNorm","martiallawNorm","mobilizesecurityNorm","corruptionNorm","activismNorm","protestNorm","purgeNorm","raidNorm","threatenNorm","violencelethalNorm","violencenonlethalNorm","arms_transfer_security_aid_assistanceNorm","bribery_economic_corruptionNorm","diplomatic_recognitionNorm","diplomatic_sanctionNorm","diplomatic_statementNorm","diplomatic_visitNorm","economic_aid_assistanceNorm","intelligence_counterintelligenceNorm","investmentNorm","joint_security_force_exerciseNorm","media_campaign_interventionNorm","political_process_policy_interventionNorm","professional_cultural_exchangeNorm","security_cooperationNorm","security_force_facility_presenceNorm","surveillanceNorm","tech_transfer_investmentNorm","trade_agreement_exchangeNorm","trade_financial_sanctionNorm","transnational_organization_crimeNorm","ncr_arrest","ncr_cooperate","ncr_corruption","ncr_defamationcase","ncr_legalaction","ncr_legalchange","ncr_purge","ncr_raid","ncr_threaten","ncr_violencelethal","ncr_violencenonlethal","ncr_arrestNorm","ncr_cooperateNorm","ncr_corruptionNorm","ncr_defamationcaseNorm","ncr_legalactionNorm","ncr_legalchangeNorm","ncr_purgeNorm","ncr_raidNorm","ncr_threatenNorm","ncr_violencelethalNorm","ncr_violencenonlethalNorm","article_total","cs_999","rai_999","f1","rus_influence","chn_influence","total_articles","telegraf.al","diaspora_activation","diplomatic_mediation","diaspora_activationNorm","diplomatic_mediationNorm","bd-pratidin.com","kalerkantho.com","jugantor.com","dailyjanakantha.com","jawapos.com","kompas.com","mediaindonesia.com","hariansib.com","diapazon.kz","kaztag.kz","prishtinainsight.com","botasot.info","koha.mk","slobodenpecat.mk","skopjediem.com","novamakedonija.com.mk","jang.com.pk","dailytimes.com.pk","pakobserver.net","tribune.com.pk","rs.n1info.com","insajder.net","thediliweekly.com"
"256",2020-08-01,"Bangladesh",170,9,138,8,26,27,6,816,230,33,9,22,165,36,183,44,8,10,325,215,0,0,0,5,21,5,2,0,6,1,3,0,2,14,6,1,12,0,8,1,0.00853327979118562,0.00045176187129806,0.00692701535990362,0.0004015661078205,0.00130508985041662,0.00135528561389419,0.00030117458086537,0.040959742997691,0.0115450255998394,0.00165646019475956,0.00045176187129806,0.00110430679650637,0.00828230097379781,0.00180704748519225,0.00918582471639394,0.00220861359301275,0.0004015661078205,0.00050195763477562,0.0163136231302078,0.0107920891476759,0,0,0,0.00025097881738781,0.00105411103302881,0.00025097881738781,0.00010039152695512,0,0.00030117458086537,5.01957634775625e-05,0.00015058729043268,0,0.00010039152695512,0.00070274068868587,0.00030117458086537,5.01957634775625e-05,0.00060234916173075,0,0.0004015661078205,5.01957634775625e-05,554,42,95,1,378,61,25,15,9,648,194,0.0278084529665696,0.00210822206605762,0.00476859753036844,5.01957634775625e-05,0.0189739985945186,0.00306194157213131,0.00125489408693906,0.00075293645216343,0.00045176187129806,0.0325268547334605,0.00973797811464712,19922,15621,19833,19.5294718136137,0.00145567714084931,0.00431683565907037,19922,NA,1,1,5.01957634775625e-05,5.01957634775625e-05,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257",2020-09-01,"Bangladesh",185,10,314,20,63,40,6,591,257,22,6,18,145,38,290,60,8,20,256,234,0,1,0,1,14,4,2,1,4,0,2,0,7,6,6,2,3,1,4,2,0.00851318393079012,0.00046017210436703,0.0144494040771248,0.00092034420873406,0.00289908425751231,0.00184068841746813,0.00027610326262022,0.0271961713680917,0.0118264230822328,0.00101237862960747,0.00027610326262022,0.00082830978786066,0.00667249551332198,0.00174865399659473,0.013344991026644,0.0027610326262022,0.00036813768349362,0.00092034420873406,0.0117804058717961,0.0107680272421886,0,4.60172104367033e-05,0,4.60172104367033e-05,0.00064424094611384,0.00018406884174681,9.20344208734066e-05,4.60172104367033e-05,0.00018406884174681,0,9.20344208734066e-05,0,0.00032212047305692,0.00027610326262022,0.00027610326262022,9.20344208734066e-05,0.00013805163131011,4.60172104367033e-05,0.00018406884174681,9.20344208734066e-05,789,73,130,4,502,69,35,20,9,563,286,0.0363075790345589,0.00335925636187934,0.00598223735677143,0.00018406884174681,0.0231006396392251,0.00317518752013253,0.00161060236528462,0.00092034420873406,0.00041415489393033,0.025907689475864,0.0131609221848972,21731,16880,21667,19.3757273603011,0.00069025815655055,0.00317518752013253,21731,NA,1,3,4.60172104367033e-05,0.00013805163131011,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258",2020-10-01,"Bangladesh",162,22,398,30,51,35,0,397,192,33,7,26,119,55,602,58,10,10,174,201,1,0,0,0,4,3,0,0,4,2,0,0,0,2,3,0,2,2,0,1,0.00753733773786814,0.00102358907551296,0.0185176569115526,0.0013958032847904,0.00237286558414367,0.0016284371655888,0,0.0184711301353929,0.00893314102265854,0.00153538361326944,0.00032568743311775,0.00120969618015168,0.00553668636300191,0.00255897268878239,0.0280091192481273,0.00269855301726143,0.00046526776159679,0.00046526776159679,0.0080956590517843,0.00935188200809566,4.65267761596799e-05,0,0,0,0.00018610710463872,0.00013958032847904,0,0,0.00018610710463872,9.30535523193598e-05,0,0,0,9.30535523193598e-05,0.00013958032847904,0,9.30535523193598e-05,9.30535523193598e-05,0,4.65267761596799e-05,928,76,88,0,526,76,35,23,15,620,369,0.0431768482761829,0.00353603498813567,0.00409435630205183,0,0.0244730842599916,0.00353603498813567,0.0016284371655888,0.00107011585167264,0.00069790164239519,0.0288466012190015,0.0171683804029219,21493,16303,21468,19.4497038122999,0.00018610710463872,0.00167496394174848,21493,NA,1,0,4.65267761596799e-05,0,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259",2020-11-01,"Bangladesh",140,3,371,35,35,24,9,403,205,26,5,13,129,30,386,41,7,13,175,136,0,0,0,6,2,0,0,0,3,0,0,0,6,4,0,0,1,1,2,0,0.00696690719084349,0.00014929086837521,0.0184623040557353,0.00174172679771087,0.00174172679771087,0.00119432694700174,0.00044787260512565,0.0200547399850709,0.0102015426723065,0.00129385419258522,0.00024881811395869,0.00064692709629261,0.00641950734013436,0.00149290868375218,0.0192087583976113,0.00204030853446131,0.00034834535954217,0.00064692709629261,0.00870863398855437,0.00676785269967654,0,0,0,0.00029858173675043,9.95272455834785e-05,0,0,0,0.00014929086837521,0,0,0,0.00029858173675043,0.00019905449116695,0,0,4.97636227917392e-05,4.97636227917392e-05,9.95272455834785e-05,0,796,52,93,3,413,71,38,13,19,532,228,0.0396118437422244,0.00258770838517044,0.00462801691963175,0.00014929086837521,0.0205523762129883,0.00353321721821349,0.00189101766608609,0.00064692709629261,0.00094550883304304,0.0264742473252053,0.0113461059965165,20095,15817,20070,18.2353863591065,0.00044787260512565,0.00144314506096044,20095,NA,0,0,0,0,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260",2020-12-01,"Bangladesh",122,12,629,50,50,27,7,281,209,25,7,34,118,49,506,60,1,18,172,204,0,0,0,1,0,1,0,0,6,1,2,0,1,1,0,1,0,0,0,0,0.0054880791722897,0.00053981106612685,0.0282950967161493,0.00224921277552856,0.00224921277552856,0.00121457489878543,0.00031488978857399,0.0126405757984705,0.0094017094017094,0.00112460638776428,0.00031488978857399,0.00152946468735942,0.00530814215024741,0.00220422852001799,0.0227620332883491,0.00269905533063428,4.49842555105713e-05,0.00080971659919028,0.00773729194781826,0.00917678812415654,0,0,0,4.49842555105713e-05,0,4.49842555105713e-05,0,0,0.00026990553306342,4.49842555105713e-05,8.99685110211426e-05,0,4.49842555105713e-05,4.49842555105713e-05,0,4.49842555105713e-05,0,0,0,0,591,83,90,3,388,58,31,14,11,555,239,0.0265856950067476,0.00373369320737742,0.00404858299595142,0.00013495276653171,0.0174538911381017,0.00260908681961314,0.00139451192082771,0.00062977957714799,0.00049482681061628,0.0249662618083671,0.0107512370670265,22230,17744,22216,18.7811385641248,8.99685110211426e-05,0.00080971659919028,22230,NA,0,0,0,0,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261",2021-01-01,"Bangladesh",163,5,1052,119,54,48,9,358,213,29,2,23,187,36,281,80,2,7,201,264,0,1,0,0,1,1,0,0,4,0,0,0,3,0,2,0,2,0,2,0,0.00665604965494712,0.00020417330229899,0.0429580628037078,0.004859324594716,0.00220507166482911,0.00196006370207032,0.00036751194413818,0.0146188084446078,0.00869778267793703,0.00118420515333415,8.16693209195966e-05,0.00093919719057536,0.00763608150598228,0.00147004777655274,0.0114745395892033,0.00326677283678386,8.16693209195966e-05,0.00028584262321858,0.00820776675241945,0.0107803503613867,0,4.08346604597983e-05,0,0,4.08346604597983e-05,4.08346604597983e-05,0,0,0.00016333864183919,0,0,0,0.00012250398137939,0,8.16693209195966e-05,0,8.16693209195966e-05,0,8.16693209195966e-05,0,717,89,116,11,451,91,29,15,15,584,287,0.0292784515496754,0.00363428478092205,0.0047368206133366,0.00044918126505778,0.018416431867369,0.00371595410184164,0.00118420515333415,0.00061251990689697,0.00061251990689697,0.0238474417085222,0.0117195475519621,24489,19163,24471,18.3980611618065,0.00012250398137939,0.00106170117195476,24489,NA,2,0,8.16693209195966e-05,0,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262",2021-02-01,"Bangladesh",144,25,622,85,39,32,0,304,248,19,6,24,130,36,450,61,2,10,218,208,0,0,0,2,1,0,0,1,3,0,0,0,2,1,0,0,0,0,1,0,0.00683079550305963,0.00118590199705896,0.029505241686827,0.00403206679000047,0.00185000711541198,0.00151795455623547,0,0.014420568284237,0.0117641478108249,0.00090128551776481,0.00028461647929415,0.0011384659171766,0.00616669038470661,0.00170769887576491,0.0213462359470613,0.00289360087282387,9.4872159764717e-05,0.00047436079882358,0.0103410654143542,0.00986670461553057,0,0,0,9.4872159764717e-05,4.74360798823585e-05,0,0,4.74360798823585e-05,0.00014230823964707,0,0,0,9.4872159764717e-05,4.74360798823585e-05,0,0,0,0,4.74360798823585e-05,0,703,53,89,0,360,63,26,14,9,577,239,0.033347564157298,0.002514112233765,0.00422181110952991,0,0.0170769887576491,0.00298847303258859,0.00123333807694132,0.00066410511835301,0.00042692471894122,0.0273706180921209,0.0113372230918837,21081,16438,21070,19.2713560286112,4.74360798823585e-05,0.00071154119823537,21081,NA,0,0,0,0,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263",2021-03-01,"Bangladesh",171,9,365,34,59,23,1,479,229,38,18,37,127,43,489,28,4,12,261,271,2,1,1,0,2,3,0,0,3,0,0,0,5,0,0,5,0,2,5,1,0.00717251793129483,0.00037750094375235,0.0153097604966235,0.0014261146763978,0.00247472840904324,0.0009647246340338,4.19445493058177e-05,0.0200914391174867,0.00960530179103226,0.00159389287362107,0.00075500188750471,0.00155194832431526,0.00532695776183885,0.00180361562015016,0.0205108846105449,0.0011744473805629,0.00016777819722327,0.00050333459166981,0.0109475273688184,0.0113669728618766,8.38890986116354e-05,4.19445493058177e-05,4.19445493058177e-05,0,8.38890986116354e-05,0.00012583364791745,0,0,0.00012583364791745,0,0,0,0.00020972274652908,0,0,0.00020972274652908,0,8.38890986116354e-05,0.00020972274652908,4.19445493058177e-05,663,70,103,4,400,100,12,15,20,584,295,0.0278092361897571,0.00293611845140724,0.00432028857849922,0.00016777819722327,0.0167778197223271,0.00419445493058177,0.00050333459166981,0.00062916823958726,0.00083889098611635,0.0244956167945975,0.0123736420452162,23841,19062,23809,18.5934563140622,0.00020972274652908,0.00151000377500944,23841,NA,2,0,8.38890986116354e-05,0,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264",2021-04-01,"Bangladesh",341,6,123,14,38,24,1,528,146,36,271,53,67,59,209,50,3,13,237,230,0,0,0,1,4,2,2,0,3,0,0,0,3,16,0,0,8,0,0,0,0.0146007278955256,0.00025690430314707,0.00526653821451509,0.00059944337400984,0.00162706058659816,0.00102761721258831,4.28173838578463e-05,0.0226075786769428,0.00625133804324556,0.00154142581888247,0.0116035110254763,0.00226932134446585,0.0028687647184757,0.00252622564761293,0.00894883322628987,0.00214086919289231,0.00012845215157353,0.000556625990152,0.0101477199743096,0.00984799828730465,0,0,0,4.28173838578463e-05,0.00017126953543138,8.56347677156926e-05,8.56347677156926e-05,0,0.00012845215157353,0,0,0,0.00012845215157353,0.00068507814172554,0,0,0.00034253907086277,0,0,0,881,60,56,1,347,90,18,17,26,751,331,0.0377221151787626,0.00256904303147078,0.00239777349603939,4.28173838578463e-05,0.0148576321986727,0.00385356454720617,0.00077071290944123,0.00072789552558338,0.001113251980304,0.0321558552772426,0.0141725540569471,23355,18406,23316,18.8389020966742,0.00042817383857846,0.00162706058659816,23355,NA,0,0,0,0,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265",2021-05-01,"Bangladesh",242,11,108,6,17,32,3,637,201,30,90,25,120,55,248,25,3,12,191,193,0,0,1,2,6,2,7,0,3,0,0,0,2,3,2,0,13,0,2,2,0.0110709547554783,0.0005032252161581,0.00494075666773411,0.00027448648154078,0.00077771169769888,0.00146392790155085,0.00013724324077039,0.0291413147902466,0.00919529713161627,0.00137243240770392,0.00411729722311176,0.0011436936730866,0.00548972963081568,0.00251612608079052,0.0113454412370191,0.0011436936730866,0.00013724324077039,0.00054897296308156,0.00873781966238163,0.00882931515622856,0,0,4.5747746923464e-05,9.1495493846928e-05,0.00027448648154078,9.1495493846928e-05,0.00032023422846424,0,0.00013724324077039,0,0,0,9.1495493846928e-05,0.00013724324077039,9.1495493846928e-05,0,0.00059472071000503,0,9.1495493846928e-05,9.1495493846928e-05,829,51,76,3,259,71,16,15,20,723,307,0.0379248821995517,0.00233313509309666,0.00347682876618327,0.00013724324077039,0.0118486664531772,0.00324809003156595,0.00073196395077542,0.00068621620385196,0.00091495493846928,0.0330756210256645,0.0140445583055035,21859,17358,21812,18.6671573928655,0.00022873873461732,0.0022873873461732,21859,NA,2,0,9.1495493846928e-05,0,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266",2021-06-01,"Bangladesh",160,11,321,37,36,19,0,617,179,41,254,49,114,34,261,45,10,14,220,175,0,0,0,1,1,0,3,0,2,0,1,0,4,1,1,0,12,0,1,1,0.00644797291851374,0.00044329813814782,0.0129362456677682,0.0014910937374063,0.00145079390666559,0.0007656967840735,0,0.0248649955670186,0.00721366970258725,0.00165229306036915,0.0102361570081406,0.00197469170629483,0.00459418070444104,0.00137019424518417,0.0105182558233255,0.00181349238333199,0.0004029983074071,0.00056419763036995,0.0088659627629564,0.00705247037962441,0,0,0,4.02998307407109e-05,4.02998307407109e-05,0,0.00012089949222213,0,8.05996614814218e-05,0,4.02998307407109e-05,0,0.00016119932296284,4.02998307407109e-05,4.02998307407109e-05,0,0.00048359796888853,0,4.02998307407109e-05,4.02998307407109e-05,952,89,102,0,343,136,13,27,13,877,243,0.0383654388651568,0.00358668493592327,0.00411058273555251,0,0.0138228419440638,0.00548077698073668,0.00052389779962924,0.00108809542999919,0.00052389779962924,0.0353429515596035,0.00979285886999275,24814,19563,24786,18.0082829156638,0.00016119932296284,0.00165229306036915,24814,NA,0,0,0,0,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267",2021-07-01,"Bangladesh",160,7,71,12,40,21,0,730,114,30,209,68,76,44,177,38,8,8,235,159,0,0,0,0,2,0,4,0,5,0,0,0,8,2,0,0,5,0,1,0,0.00647589751892176,0.00028332051645282,0.00287367952402153,0.00048569231391913,0.00161897437973044,0.00084996154935848,0,0.0295462824300805,0.00461407698223176,0.00121423078479783,0.00845914113409155,0.00275225644554175,0.00307605132148784,0.00178087181770348,0.0071639616303072,0.00153802566074392,0.00032379487594608,0.00032379487594608,0.00951147448091634,0.0064354231594285,0,0,0,0,8.0948718986522e-05,0,0.00016189743797304,0,0.0002023717974663,0,0,0,0.00032379487594608,8.0948718986522e-05,0,0,0.0002023717974663,0,4.0474359493261e-05,0,850,46,66,0,256,73,20,23,12,1038,228,0.0344032055692719,0.00186182053669001,0.00267130772655523,0,0.0103614360302748,0.00295462824300805,0.00080948718986522,0.000930910268345,0.00048569231391913,0.0420123851540049,0.00922815396446351,24707,19972,24680,17.5827989170838,0.00024284615695956,0.00117375642530457,24707,NA,0,0,0,0,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268",2021-08-01,"Bangladesh",180,11,97,3,52,25,6,676,195,28,24,29,94,48,249,54,4,18,226,187,0,0,0,4,1,2,2,0,2,0,0,1,0,2,0,0,2,1,0,1,0.00755794423916695,0.00046187437017131,0.00407289217332885,0.00012596573731944,0.00218340611353712,0.00104971447766208,0.00025193147463889,0.0283842794759825,0.00818777292576419,0.00117568021498153,0.00100772589855559,0.00121766879408801,0.00394692643600941,0.00201545179711119,0.0104551561975143,0.00226738327175008,0.00016795431642593,0.00075579442391669,0.00948941887806517,0.00785186429291233,0,0,0,0.00016795431642593,4.1988579106483e-05,8.39771582129661e-05,8.39771582129661e-05,0,8.39771582129661e-05,0,0,4.1988579106483e-05,0,8.39771582129661e-05,0,0,8.39771582129661e-05,4.1988579106483e-05,0,4.1988579106483e-05,959,61,98,2,419,58,24,9,10,957,260,0.0402670473631172,0.00256130332549547,0.00411488075243534,8.39771582129661e-05,0.0175932146456164,0.00243533758817602,0.00100772589855559,0.00037789721195834,0.00041988579106483,0.0401830702049043,0.0109170305676856,23816,18895,23798,18.1919797227442,0.00046187437017131,0.00062982868659724,23816,NA,0,0,0,0,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269",2021-09-01,"Bangladesh",190,25,417,30,81,25,3,543,212,46,7,20,134,36,300,51,8,6,158,162,0,0,0,1,0,2,2,0,5,0,0,2,3,1,0,0,1,3,1,0,0.00814716350070752,0.00107199519746152,0.0178808798936581,0.00128639423695382,0.00347326443977531,0.00107199519746152,0.00012863942369538,0.0232837356888641,0.00909051927447365,0.00197247116332919,0.00030015865528922,0.00085759615796921,0.00574589425839372,0.00154367308434458,0.0128639423695382,0.00218687020282149,0.00034303846318768,0.00025727884739076,0.00677500964795678,0.00694652887955062,0,0,0,4.28798078984606e-05,0,8.57596157969212e-05,8.57596157969212e-05,0,0.0002143990394923,0,0,8.57596157969212e-05,0.00012863942369538,4.28798078984606e-05,0,0,4.28798078984606e-05,0.00012863942369538,4.28798078984606e-05,0,867,90,136,4,438,75,24,14,8,769,259,0.0371767934479654,0.00385918271086146,0.00583165387419064,0.00017151923159384,0.0187813558595257,0.00321598559238455,0.00102911538956305,0.00060031731057844,0.00034303846318768,0.0329745722739162,0.0111058702457013,23321,18360,23299,18.3434625443169,0.00025727884739076,0.00077183654217229,23321,NA,1,0,4.28798078984606e-05,0,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270",2021-10-01,"Bangladesh",213,18,511,44,75,28,0,388,221,39,9,26,112,44,397,59,7,12,190,268,0,0,0,0,3,1,0,1,1,0,0,0,1,2,0,1,1,1,0,1,0.0092778116560676,0.00078404042163951,0.0222580364143218,0.00191654325289659,0.00326683509016465,0.00121961843366147,0,0.0169004268664518,0.00962627406568516,0.00169875424688562,0.00039202021081975,0.00113250283125708,0.00487847373464587,0.00191654325289659,0.0172924470772715,0.00256991027092952,0.00030490460841536,0.00052269361442634,0.00827598222841711,0.0116734907221883,0,0,0,0,0.00013067340360658,4.35578012021953e-05,0,4.35578012021953e-05,4.35578012021953e-05,0,0,0,4.35578012021953e-05,8.71156024043906e-05,0,4.35578012021953e-05,4.35578012021953e-05,4.35578012021953e-05,0,4.35578012021953e-05,861,89,137,1,432,60,21,12,13,712,263,0.0375032668350902,0.00387664430699538,0.00596741876470076,4.35578012021953e-05,0.0188169701193484,0.00261346807213172,0.0009147138252461,0.00052269361442634,0.00056625141562853,0.0310131544559631,0.0114557017161774,22958,17883,22945,18.9773441232333,0.00021778900601097,0.00052269361442634,22958,NA,0,0,0,0,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271",2021-11-01,"Bangladesh",197,10,929,100,70,27,1,360,202,46,4,14,102,47,549,70,9,31,295,359,1,1,0,0,5,3,2,0,3,2,0,0,1,6,3,1,2,0,5,0,0.009037111794119,0.00045873663929538,0.0426166337905408,0.00458736639295381,0.00321115647506766,0.00123858892609753,4.5873663929538e-05,0.0165145190146337,0.00926648011376669,0.00211018854075875,0.00018349465571815,0.00064223129501353,0.00467911372081288,0.00215606220468829,0.0251846414973164,0.00321115647506766,0.00041286297536584,0.00142208358181568,0.0135327308592137,0.0164686453507042,4.5873663929538e-05,4.5873663929538e-05,0,0,0.00022936831964769,0.00013762099178861,9.17473278590761e-05,0,0.00013762099178861,9.17473278590761e-05,0,0,4.5873663929538e-05,0.00027524198357722,0.00013762099178861,4.5873663929538e-05,9.17473278590761e-05,0,0.00022936831964769,0,691,58,85,0,323,70,29,13,23,502,246,0.0316987017753108,0.00266067250791321,0.00389926143401073,0,0.0148171934492408,0.00321115647506766,0.0013303362539566,0.00059635763108399,0.00105509427037938,0.0230285792926281,0.0112849213266664,21799,16477,21764,20.0736955121273,0.00082572595073168,0.00151383090967476,21799,NA,0,0,0,0,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272",2021-12-01,"Bangladesh",158,8,558,52,81,17,5,383,208,34,7,24,101,51,323,92,11,38,248,263,2,0,0,1,18,1,0,1,2,0,3,0,4,9,2,1,0,0,9,1,0.00780786716742439,0.00039533504645186,0.0275746194900178,0.00256967780193714,0.00400276734532516,0.00084008697371021,0.00024708440403241,0.0189266653488832,0.0102787112077486,0.00168017394742044,0.00034591816564538,0.0011860051393556,0.00499110496145483,0.00252026092113066,0.0159616525004942,0.00454635303419648,0.00054358568887131,0.00187784147064637,0.0122553864400079,0.0129966396521052,9.8833761612967e-05,0,0,4.94168808064835e-05,0.0008895038545167,4.94168808064835e-05,0,4.94168808064835e-05,9.8833761612967e-05,0,0.00014825064241945,0,0.00019766752322593,0.00044475192725835,9.8833761612967e-05,4.94168808064835e-05,0,0,0.00044475192725835,4.94168808064835e-05,586,54,58,1,262,67,26,10,10,409,210,0.0289582921525993,0.00266851156355011,0.00286617908677604,4.94168808064835e-05,0.0129472227712987,0.00331093101403439,0.00128483890096857,0.00049416880806483,0.00049416880806483,0.0202115042498517,0.0103775449693615,20236,15990,20180,20.161877000918,0.00172959082822692,0.00163075706661396,20236,NA,2,0,9.8833761612967e-05,0,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273",2022-01-01,"Bangladesh",214,7,739,66,91,14,1,448,227,84,17,31,156,48,412,56,12,14,243,273,0,0,1,3,11,2,0,2,0,0,0,0,2,10,5,5,1,0,7,3,0.00984270076349922,0.00032195750160978,0.0339895133842333,0.00303559930089228,0.00418544752092724,0.00064391500321957,4.59939288013982e-05,0.0206052801030264,0.0104406218379174,0.00386349001931745,0.00078189678962377,0.00142581179284334,0.00717505289301812,0.00220770858246711,0.0189494986661761,0.0025756600128783,0.00055192714561677,0.00064391500321957,0.0111765246987398,0.0125563425627817,0,0,4.59939288013982e-05,0.00013798178640419,0.00050593321681538,9.19878576027964e-05,0,9.19878576027964e-05,0,0,0,0,9.19878576027964e-05,0.00045993928801398,0.00022996964400699,0.00022996964400699,4.59939288013982e-05,0,0.00032195750160978,0.00013798178640419,751,65,88,2,307,107,18,16,14,464,278,0.0345414405298501,0.00298960537209088,0.00404746573452304,9.19878576027964e-05,0.0141201361420293,0.00492135038174961,0.00082789071842516,0.00073590286082237,0.00064391500321957,0.0213411829638488,0.0127863122067887,21742,16656,21689,19.7927608505123,0.00179376322325453,0.00114984822003496,21742,NA,1,0,4.59939288013982e-05,0,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274",2022-02-01,"Bangladesh",177,8,287,39,56,10,4,288,196,23,13,31,101,26,281,45,7,15,194,216,1,0,1,10,43,6,1,0,6,1,2,1,2,25,24,6,2,0,16,0,0.00954023608041826,0.00043119711097935,0.0154691963563844,0.00210208591602436,0.0030183797768555,0.00053899638872419,0.00021559855548967,0.0155230959952568,0.0105643292189942,0.00123969169406565,0.00070069530534145,0.00167088880504501,0.00544386352611438,0.00140139061068291,0.0151457985231499,0.00242548374925888,0.00037729747210693,0.00080849458308629,0.0104565299412494,0.0116423219964426,5.38996388724196e-05,0,5.38996388724196e-05,0.00053899638872419,0.00231768447151404,0.00032339783323451,5.38996388724196e-05,0,0.00032339783323451,5.38996388724196e-05,0.00010779927774483,5.38996388724196e-05,0.00010779927774483,0.00134749097181049,0.00129359133293807,0.00032339783323451,0.00010779927774483,0,0.00086239422195871,0,716,50,72,3,256,57,20,11,10,493,224,0.0385921414326524,0.00269498194362098,0.00388077399881421,0.00016169891661725,0.0137983075513394,0.00307227941572791,0.00107799277744839,0.00059289602759661,0.00053899638872419,0.0265725219641028,0.012073519107422,18553,14751,18402,18.9636747718126,0.00830054438635261,0.00113189241632081,18553,NA,2,2,0.00010779927774483,0.00010779927774483,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
