"date","country","arrest","censor","electionactivity","electionirregularities","cooperate","coup","defamationcase","disaster","legalaction","legalchange","martiallaw","mobilizesecurity","corruption","activism","protest","purge","raid","threaten","violencelethal","violencenonlethal","arms_transfer_security_aid_assistance","bribery_economic_corruption","diaspora_activation","diplomatic_mediation","diplomatic_recognition","diplomatic_sanction","diplomatic_statement","diplomatic_visit","economic_aid_assistance","intelligence_counterintelligence","investment","joint_security_force_exercise","media_campaign_intervention","political_process_policy_intervention","professional_cultural_exchange","security_cooperation","security_force_facility_presence","surveillance","tech_transfer_investment","trade_agreement_exchange","trade_financial_sanction","transnational_organization_crime","arrestNorm","censorNorm","electionactivityNorm","electionirregularitiesNorm","cooperateNorm","coupNorm","defamationcaseNorm","disasterNorm","legalactionNorm","legalchangeNorm","martiallawNorm","mobilizesecurityNorm","corruptionNorm","activismNorm","protestNorm","purgeNorm","raidNorm","threatenNorm","violencelethalNorm","violencenonlethalNorm","arms_transfer_security_aid_assistanceNorm","bribery_economic_corruptionNorm","diaspora_activationNorm","diplomatic_mediationNorm","diplomatic_recognitionNorm","diplomatic_sanctionNorm","diplomatic_statementNorm","diplomatic_visitNorm","economic_aid_assistanceNorm","intelligence_counterintelligenceNorm","investmentNorm","joint_security_force_exerciseNorm","media_campaign_interventionNorm","political_process_policy_interventionNorm","professional_cultural_exchangeNorm","security_cooperationNorm","security_force_facility_presenceNorm","surveillanceNorm","tech_transfer_investmentNorm","trade_agreement_exchangeNorm","trade_financial_sanctionNorm","transnational_organization_crimeNorm","ncr_arrest","ncr_cooperate","ncr_corruption","ncr_defamationcase","ncr_legalaction","ncr_legalchange","ncr_purge","ncr_raid","ncr_threaten","ncr_violencelethal","ncr_violencenonlethal","ncr_arrestNorm","ncr_cooperateNorm","ncr_corruptionNorm","ncr_defamationcaseNorm","ncr_legalactionNorm","ncr_legalchangeNorm","ncr_purgeNorm","ncr_raidNorm","ncr_threatenNorm","ncr_violencelethalNorm","ncr_violencenonlethalNorm","article_total","cs_999","rai_999","f1","rus_influence","chn_influence","total_articles","gestion.pe","larepublica.pe","ojo.publico.com"
"2017-12-01","Peru",26,2,77,5,20,34,1,85,178,34,4,5,145,5,74,73,13,12,20,18,2,2,1,0,1,0,6,6,1,1,4,1,4,6,28,2,1,0,8,2,20,1,0.00582828962116117,0.000448329970858552,0.0172607038780542,0.00112082492714638,0.00448329970858552,0.00762160950459538,0.000224164985429276,0.0190540237614885,0.0399013674064111,0.00762160950459538,0.000896659941717104,0.00112082492714638,0.032503922887245,0.00112082492714638,0.0165882089217664,0.0163640439363371,0.00291414481058059,0.00268997982515131,0.00448329970858552,0.00403496973772697,0.000448329970858552,0.000448329970858552,0.000224164985429276,0,0.000224164985429276,0,0.00134498991257566,0.00134498991257566,0.000224164985429276,0.000224164985429276,0.000896659941717104,0.000224164985429276,0.000896659941717104,0.00134498991257566,0.00627661959201973,0.000448329970858552,0.000224164985429276,0,0.00179331988343421,0.000448329970858552,0.00448329970858552,0.000224164985429276,32,15,17,0,45,36,2,4,4,17,20,0.00717327953373683,0.00336247478143914,0.00381080475229769,0,0.0100874243443174,0.00806993947545393,0.000448329970858552,0.000896659941717104,0.000896659941717104,0.00381080475229769,0.00448329970858552,4461,3575,12,9.54852223896573,0.0125532391840395,0.00941492938802959,4461,1,0,1
"2018-01-01","Peru",10,1,39,5,33,4,1,216,127,26,3,8,65,8,48,35,2,4,13,26,1,3,0,0,3,2,7,2,0,3,6,1,2,3,6,5,0,0,0,0,22,1,0.00215982721382289,0.000215982721382289,0.00842332613390929,0.00107991360691145,0.00712742980561555,0.000863930885529158,0.000215982721382289,0.0466522678185745,0.0274298056155508,0.00561555075593952,0.000647948164146868,0.00172786177105832,0.0140388768898488,0.00172786177105832,0.0103671706263499,0.00755939524838013,0.000431965442764579,0.000863930885529158,0.00280777537796976,0.00561555075593952,0.000215982721382289,0.000647948164146868,0,0,0.000647948164146868,0.000431965442764579,0.00151187904967603,0.000431965442764579,0,0.000647948164146868,0.00129589632829374,0.000215982721382289,0.000431965442764579,0.000647948164146868,0.00129589632829374,0.00107991360691145,0,0,0,0,0.00475161987041037,0.000215982721382289,41,10,4,0,35,33,0,2,1,24,17,0.00885529157667387,0.00215982721382289,0.000863930885529158,0,0.00755939524838013,0.00712742980561555,0,0.000431965442764579,0.000215982721382289,0.00518358531317495,0.00367170626349892,4630,3850,9,5.31114596924108,0.00647948164146868,0.008207343412527,4630,1,0,1
"2018-02-01","Peru",8,3,47,9,29,8,1,109,142,34,6,7,70,1,28,16,1,10,23,25,3,0,1,0,0,1,10,2,2,5,8,1,6,3,18,11,1,3,1,1,15,3,0.00210637177461822,0.000789889415481833,0.012374934175882,0.0023696682464455,0.00763559768299105,0.00210637177461822,0.000263296471827277,0.0286993154291732,0.0373880989994734,0.00895208004212743,0.00157977883096367,0.00184307530279094,0.0184307530279094,0.000263296471827277,0.00737230121116377,0.00421274354923644,0.000263296471827277,0.00263296471827278,0.00605581885202738,0.00658241179568194,0.000789889415481833,0,0.000263296471827277,0,0,0.000263296471827277,0.00263296471827278,0.000526592943654555,0.000526592943654555,0.00131648235913639,0.00210637177461822,0.000263296471827277,0.00157977883096367,0.000789889415481833,0.004739336492891,0.00289626119010005,0.000263296471827277,0.000789889415481833,0.000263296471827277,0.000263296471827277,0.00394944707740916,0.000789889415481833,51,19,10,0,39,37,4,1,3,24,39,0.0134281200631912,0.00500263296471827,0.00263296471827278,0,0.0102685624012638,0.00974196945760927,0.00105318588730911,0.000263296471827277,0.000789889415481833,0.00631911532385466,0.0102685624012638,3798,3062,10,6.40104093401356,0.0139547130068457,0.0118483412322275,3798,1,0,1
"2018-03-01","Peru",20,2,66,7,25,13,0,76,158,48,4,3,135,4,28,98,10,7,17,24,1,3,1,1,0,11,11,19,0,12,7,10,10,6,51,9,3,0,4,1,24,0,0.0043965706748736,0.00043965706748736,0.0145086832270829,0.00153879973620576,0.005495713343592,0.00285777093866784,0,0.0167069685645197,0.0347329083315014,0.0105517696196966,0.00087931413497472,0.00065948560123104,0.0296768520553968,0.00087931413497472,0.00615519894482304,0.0215431963068806,0.0021982853374368,0.00153879973620576,0.00373708507364256,0.00527588480984832,0.00021982853374368,0.00065948560123104,0.00021982853374368,0.00021982853374368,0,0.00241811387118048,0.00241811387118048,0.00417674214112992,0,0.00263794240492416,0.00153879973620576,0.0021982853374368,0.0021982853374368,0.00131897120246208,0.0112112552209277,0.00197845680369312,0.00065948560123104,0,0.00087931413497472,0.00021982853374368,0.00527588480984832,0,40,16,18,0,35,49,5,4,1,30,33,0.0087931413497472,0.00351725653989888,0.00395691360738624,0,0.0076939986810288,0.0107715981534403,0.0010991426687184,0.00087931413497472,0.00021982853374368,0.0065948560123104,0.00725434161354144,4549,3701,6,8.71367514751883,0.032974280061552,0.00747417014728512,4549,1,0,1
"2018-04-01","Peru",24,4,43,5,82,2,2,78,163,31,5,4,109,2,30,23,5,15,19,16,0,0,1,1,0,6,10,13,0,4,5,3,7,2,29,6,1,7,2,6,48,2,0.00549954170485793,0.000916590284142988,0.00985334555453712,0.00114573785517874,0.0187901008249313,0.000458295142071494,0.000458295142071494,0.0178735105407883,0.0373510540788268,0.00710357470210816,0.00114573785517874,0.000916590284142988,0.0249770852428964,0.000458295142071494,0.00687442713107241,0.00527039413382218,0.00114573785517874,0.00343721356553621,0.00435380384967919,0.00366636113657195,0,0,0.000229147571035747,0.000229147571035747,0,0.00137488542621448,0.00229147571035747,0.00297891842346471,0,0.000916590284142988,0.00114573785517874,0.000687442713107241,0.00160403299725023,0.000458295142071494,0.00664527956003666,0.00137488542621448,0.000229147571035747,0.00160403299725023,0.000458295142071494,0.00137488542621448,0.0109990834097159,0.000458295142071494,45,28,8,1,40,30,3,2,1,36,28,0.0103116406966086,0.00641613198900092,0.00183318056828598,0.000229147571035747,0.00916590284142988,0.00687442713107241,0.000687442713107241,0.000458295142071494,0.000229147571035747,0.00824931255728689,0.00641613198900092,4364,3563,5,7.74493278690485,0.0215398716773602,0.0139780018331806,4364,1,0,1
"2018-05-01","Peru",14,5,90,10,23,2,1,90,111,57,3,2,59,3,35,17,1,14,28,19,1,0,1,0,1,9,9,10,2,2,12,7,3,3,72,14,2,2,5,6,28,2,0.0033167495854063,0.00118455342335939,0.0213219616204691,0.00236910684671879,0.00544894574745321,0.000473821369343757,0.000236910684671879,0.0213219616204691,0.0262970859985785,0.0135039090262971,0.000710732054015636,0.000473821369343757,0.0139777303956408,0.000710732054015636,0.00829187396351575,0.00402748163942194,0.000236910684671879,0.0033167495854063,0.0066334991708126,0.0045013030087657,0.000236910684671879,0,0.000236910684671879,0,0.000236910684671879,0.00213219616204691,0.00213219616204691,0.00236910684671879,0.000473821369343757,0.000473821369343757,0.00284292821606254,0.00165837479270315,0.000710732054015636,0.000710732054015636,0.0170575692963753,0.0033167495854063,0.000473821369343757,0.000473821369343757,0.00118455342335939,0.00142146410803127,0.0066334991708126,0.000473821369343757,35,24,7,0,34,69,2,1,2,30,31,0.00829187396351575,0.00568585643212509,0.00165837479270315,0,0.00805496327884388,0.0163468372423596,0.000473821369343757,0.000236910684671879,0.000473821369343757,0.00710732054015636,0.00734423122482824,4221,3459,13,6.0932776968722,0.0369580668088131,0.00852878464818763,4221,1,0,1
"2018-06-01","Peru",11,2,77,8,32,3,0,75,110,50,2,4,56,5,54,48,1,6,24,24,1,2,6,3,1,24,70,62,1,3,25,25,21,4,334,11,0,0,15,3,50,2,0.00245810055865922,0.000446927374301676,0.0172067039106145,0.0017877094972067,0.00715083798882682,0.000670391061452514,0,0.0167597765363128,0.0245810055865922,0.0111731843575419,0.000446927374301676,0.000893854748603352,0.0125139664804469,0.00111731843575419,0.0120670391061453,0.0107262569832402,0.000223463687150838,0.00134078212290503,0.00536312849162011,0.00536312849162011,0.000223463687150838,0.000446927374301676,0.00134078212290503,0.000670391061452514,0.000223463687150838,0.00536312849162011,0.0156424581005587,0.013854748603352,0.000223463687150838,0.000670391061452514,0.00558659217877095,0.00558659217877095,0.0046927374301676,0.000893854748603352,0.0746368715083799,0.00245810055865922,0,0,0.00335195530726257,0.000670391061452514,0.0111731843575419,0.000446927374301676,20,25,7,0,33,51,4,0,0,18,17,0.00446927374301676,0.00558659217877095,0.00156424581005587,0,0.00737430167597765,0.0113966480446927,0.000893854748603352,0,0,0.00402234636871508,0.00379888268156425,4475,3760,63,5.4993396893385,0.137430167597765,0.0109497206703911,4475,1,0,1
"2018-07-01","Peru",37,2,93,7,22,1,2,87,165,63,7,3,125,5,47,94,2,8,23,18,1,0,3,1,0,11,18,25,1,3,4,3,10,2,95,6,2,0,7,6,38,2,0.00824788230049042,0.000445831475702185,0.0207311636201516,0.00156041016495765,0.00490414623272403,0.000222915737851092,0.000445831475702185,0.019393669193045,0.0367810967454302,0.0140436914846188,0.00156041016495765,0.000668747213553277,0.0278644672313865,0.00111457868925546,0.0104770396790013,0.0209540793580027,0.000445831475702185,0.00178332590280874,0.00512706197057512,0.00401248328131966,0.000222915737851092,0,0.000668747213553277,0.000222915737851092,0,0.00245207311636202,0.00401248328131966,0.00557289344627731,0.000222915737851092,0.000668747213553277,0.000891662951404369,0.000668747213553277,0.00222915737851092,0.000445831475702185,0.0211769950958538,0.00133749442710655,0.000445831475702185,0,0.00156041016495765,0.00133749442710655,0.00847079803834151,0.000445831475702185,55,20,13,0,29,39,3,0,3,27,33,0.0122603655818101,0.00445831475702185,0.0028979045920642,0,0.00646455639768168,0.0086937137761926,0.000668747213553277,0,0.000668747213553277,0.00601872492197949,0.00735621934908605,4486,3571,6,8.69916390732629,0.0427998216674097,0.0104770396790013,4486,1,0,1
"2018-08-01","Peru",22,2,63,3,46,6,0,125,159,72,6,12,82,1,24,18,4,10,15,17,2,3,0,0,0,4,4,3,1,1,7,1,9,2,1,2,0,0,3,2,13,1,0.00512462147682273,0.000465874679711158,0.0146750524109015,0.000698812019566737,0.0107151176333566,0.00139762403913347,0,0.0291171674819474,0.037037037037037,0.0167714884696017,0.00139762403913347,0.00279524807826695,0.0191008618681575,0.000232937339855579,0.00559049615653389,0.00419287211740042,0.000931749359422315,0.00232937339855579,0.00349406009783368,0.00395993477754484,0.000465874679711158,0.000698812019566737,0,0,0,0.000931749359422315,0.000931749359422315,0.000698812019566737,0.000232937339855579,0.000232937339855579,0.00163056137898905,0.000232937339855579,0.00209643605870021,0.000465874679711158,0.000232937339855579,0.000465874679711158,0,0,0.000698812019566737,0.000465874679711158,0.00302818541812252,0.000232937339855579,44,19,9,0,36,44,1,3,4,17,25,0.0102492429536455,0.004425809457256,0.00209643605870021,0,0.00838574423480084,0.0102492429536455,0.000232937339855579,0.000698812019566737,0.000931749359422315,0.00395993477754484,0.00582343349638947,4293,3482,2,7.09496466512857,0.00419287211740042,0.00955043093407873,4293,1,0,1
"2018-09-01","Peru",22,1,170,8,32,5,0,136,140,87,7,4,65,4,28,20,2,13,20,21,1,3,1,0,1,2,2,5,2,2,8,0,6,1,5,6,4,0,0,6,21,0,0.00528973310892041,0.000240442414041837,0.0408752103871123,0.0019235393123347,0.00769415724933878,0.00120221207020918,0,0.0327001683096898,0.0336619379658572,0.0209184900216398,0.00168309689829286,0.000961769656167348,0.0156287569127194,0.000961769656167348,0.00673238759317144,0.00480884828083674,0.000480884828083674,0.00312575138254388,0.00480884828083674,0.00504929069487858,0.000240442414041837,0.000721327242125511,0.000240442414041837,0,0.000240442414041837,0.000480884828083674,0.000480884828083674,0.00120221207020918,0.000480884828083674,0.000480884828083674,0.0019235393123347,0,0.00144265448425102,0.000240442414041837,0.00120221207020918,0.00144265448425102,0.000961769656167348,0,0,0.00144265448425102,0.00504929069487858,0,42,17,9,1,54,71,5,1,4,18,29,0.0100985813897572,0.00408752103871123,0.00216398172637653,0.000240442414041837,0.0129838903582592,0.0170714113969704,0.00120221207020918,0.000240442414041837,0.000961769656167348,0.00432796345275307,0.00697283000721327,4159,3182,5,6.71551652569341,0.00528973310892041,0.0129838903582592,4159,1,0,1
"2018-10-01","Peru",64,2,299,16,34,0,1,95,230,55,5,5,156,4,20,39,0,13,21,16,2,0,0,1,0,2,3,1,0,1,9,0,0,0,3,6,0,2,3,0,13,1,0.0136752136752137,0.000427350427350427,0.0638888888888889,0.00341880341880342,0.00726495726495727,0,0.000213675213675214,0.0202991452991453,0.0491452991452991,0.0117521367521368,0.00106837606837607,0.00106837606837607,0.0333333333333333,0.000854700854700855,0.00427350427350427,0.00833333333333333,0,0.00277777777777778,0.00448717948717949,0.00341880341880342,0.000427350427350427,0,0,0.000213675213675214,0,0.000427350427350427,0.000641025641025641,0.000213675213675214,0,0.000213675213675214,0.00192307692307692,0,0,0,0.000641025641025641,0.00128205128205128,0,0.000427350427350427,0.000641025641025641,0,0.00277777777777778,0.000213675213675214,33,22,10,1,42,61,4,4,1,19,19,0.00705128205128205,0.0047008547008547,0.00213675213675214,0.000213675213675214,0.00897435897435897,0.013034188034188,0.000854700854700855,0.000854700854700855,0.000213675213675214,0.00405982905982906,0.00405982905982906,4680,3538,6,9.10885101997302,0.00192307692307692,0.00833333333333333,4680,1,0,1
"2018-11-01","Peru",33,1,45,2,33,0,2,79,198,37,6,4,143,0,32,39,3,10,14,22,1,0,0,0,0,2,8,7,0,1,11,0,2,0,4,4,1,0,7,3,20,5,0.00843773970851445,0.000255689082076195,0.0115060086934288,0.000511378164152391,0.00843773970851445,0,0.000511378164152391,0.0201994374840194,0.0506264382510867,0.00946049603681923,0.00153413449245717,0.00102275632830478,0.0365635387368959,0,0.00818205062643825,0.00997187420097162,0.000767067246228586,0.00255689082076195,0.00357964714906673,0.0056251598056763,0.000255689082076195,0,0,0,0,0.000511378164152391,0.00204551265660956,0.00178982357453337,0,0.000255689082076195,0.00281257990283815,0,0.000511378164152391,0,0.00102275632830478,0.00102275632830478,0.000255689082076195,0,0.00178982357453337,0.000767067246228586,0.00511378164152391,0.00127844541038098,45,29,15,0,59,37,4,3,3,17,28,0.0115060086934288,0.00741498338020966,0.00383533623114293,0,0.0150856558424955,0.00946049603681923,0.00102275632830478,0.000767067246228586,0.000767067246228586,0.00434671439529532,0.00715929429813347,3911,3090,2,9.19752553585105,0.00485809255944771,0.0145742776783431,3911,1,0,1
"2018-12-01","Peru",40,3,81,8,29,1,1,88,174,56,4,8,101,7,27,29,3,8,17,17,2,0,0,1,0,6,6,2,0,1,4,0,0,0,5,5,0,2,3,7,25,1,0.0100857286938981,0.00075642965204236,0.0204236006051437,0.00201714573877963,0.00731215330307615,0.000252143217347453,0.000252143217347453,0.0221886031265759,0.0438729198184569,0.0141200201714574,0.00100857286938981,0.00201714573877963,0.0254664649520928,0.00176500252143217,0.00680786686838124,0.00731215330307615,0.00075642965204236,0.00201714573877963,0.00428643469490671,0.00428643469490671,0.000504286434694907,0,0,0.000252143217347453,0,0.00151285930408472,0.00151285930408472,0.000504286434694907,0,0.000252143217347453,0.00100857286938981,0,0,0,0.00126071608673727,0.00126071608673727,0,0.000504286434694907,0.00075642965204236,0.00176500252143217,0.00630358043368633,0.000252143217347453,27,17,10,0,49,52,5,0,3,30,28,0.00680786686838124,0.00428643469490671,0.00252143217347453,0,0.0123550176500252,0.0131114473020676,0.00126071608673727,0,0.00075642965204236,0.0075642965204236,0.00706001008572869,3966,3142,1,8.13248576486958,0.00529500756429652,0.0123550176500252,3966,1,0,1
"2019-01-01","Peru",34,7,26,5,37,16,1,150,215,47,5,5,106,4,47,82,5,15,18,28,1,1,0,0,1,5,10,2,2,4,9,0,2,0,4,3,0,1,5,4,22,1,0.00728363324764353,0.00149957155098543,0.00556983718937446,0.00107112253641817,0.00792630676949443,0.00342759211653813,0.000214224507283633,0.032133676092545,0.0460582690659812,0.0100685518423308,0.00107112253641817,0.00107112253641817,0.0227077977720651,0.000856898029134533,0.0100685518423308,0.0175664095972579,0.00107112253641817,0.0032133676092545,0.0038560411311054,0.00599828620394173,0.000214224507283633,0.000214224507283633,0,0,0.000214224507283633,0.00107112253641817,0.00214224507283633,0.000428449014567267,0.000428449014567267,0.000856898029134533,0.0019280205655527,0,0.000428449014567267,0,0.000856898029134533,0.0006426735218509,0,0.000214224507283633,0.00107112253641817,0.000856898029134533,0.00471293916023993,0.000214224507283633,46,18,10,0,49,39,5,0,2,28,42,0.00985432733504713,0.0038560411311054,0.00214224507283633,0,0.010497000856898,0.0083547557840617,0.00107112253641817,0,0.000428449014567267,0.00599828620394173,0.0089974293059126,4668,3677,2,9.04392629346348,0.00342759211653813,0.0130676949443016,4668,1,0,1
"2019-02-01","Peru",5,1,21,0,32,7,1,204,135,30,19,11,88,10,27,15,3,7,15,19,2,0,0,0,1,2,2,5,0,1,4,0,0,0,3,4,1,1,0,1,12,2,0.00143266475644699,0.000286532951289398,0.00601719197707736,0,0.00916905444126074,0.00200573065902579,0.000286532951289398,0.0584527220630372,0.0386819484240688,0.00859598853868195,0.00544412607449857,0.00315186246418338,0.025214899713467,0.00286532951289398,0.00773638968481375,0.00429799426934097,0.000859598853868195,0.00200573065902579,0.00429799426934097,0.00544412607449857,0.000573065902578797,0,0,0,0.000286532951289398,0.000573065902578797,0.000573065902578797,0.00143266475644699,0,0.000286532951289398,0.00114613180515759,0,0,0,0.000859598853868195,0.00114613180515759,0.000286532951289398,0.000286532951289398,0,0.000286532951289398,0.00343839541547278,0.000573065902578797,34,23,15,1,42,35,1,2,1,24,33,0.00974212034383954,0.00659025787965616,0.00429799426934097,0.000286532951289398,0.0120343839541547,0.0100286532951289,0.000286532951289398,0.000573065902578797,0.000286532951289398,0.00687679083094556,0.00945558739255014,3490,2710,5,6.44080528355755,0.00544412607449857,0.00659025787965616,3490,1,0,1
"2019-03-01","Peru",34,1,31,1,56,2,1,147,152,42,9,5,70,3,36,32,0,7,15,26,2,1,0,1,1,1,4,1,1,2,2,0,2,1,2,4,1,1,7,6,14,2,0.00869787669480686,0.000255819902788437,0.00793041698644155,0.000255819902788437,0.0143259145561525,0.000511639805576874,0.000255819902788437,0.0376055257099002,0.0388846252238424,0.0107444359171144,0.00230237912509593,0.00127909951394218,0.0179073931951906,0.000767459708365311,0.00920951650038373,0.00818623688922998,0,0.00179073931951906,0.00383729854182655,0.00665131747249936,0.000511639805576874,0.000255819902788437,0,0.000255819902788437,0.000255819902788437,0.000255819902788437,0.00102327961115375,0.000255819902788437,0.000255819902788437,0.000511639805576874,0.000511639805576874,0,0.000511639805576874,0.000255819902788437,0.000511639805576874,0.00102327961115375,0.000255819902788437,0.000255819902788437,0.00179073931951906,0.00153491941673062,0.00358147863903812,0.000511639805576874,61,23,9,0,60,38,1,4,2,20,32,0.0156050140700947,0.00588385776413405,0.00230237912509593,0,0.0153491941673062,0.0097211563059606,0.000255819902788437,0.00102327961115375,0.000511639805576874,0.00511639805576874,0.00818623688922998,3909,3056,16,6.9131823891479,0.00460475825019187,0.0102327961115375,3909,1,0,1
"2019-04-01","Peru",54,5,31,1,52,3,7,111,213,51,8,5,155,5,36,25,0,16,29,20,1,0,0,0,1,2,7,3,0,2,9,0,0,0,1,4,1,1,3,5,10,0,0.013719512195122,0.00127032520325203,0.0078760162601626,0.000254065040650407,0.0132113821138211,0.00076219512195122,0.00177845528455285,0.0282012195121951,0.0541158536585366,0.0129573170731707,0.00203252032520325,0.00127032520325203,0.039380081300813,0.00127032520325203,0.00914634146341463,0.00635162601626016,0,0.0040650406504065,0.00736788617886179,0.00508130081300813,0.000254065040650407,0,0,0,0.000254065040650407,0.000508130081300813,0.00177845528455285,0.00076219512195122,0,0.000508130081300813,0.00228658536585366,0,0,0,0.000254065040650407,0.00101626016260163,0.000254065040650407,0.000254065040650407,0.00076219512195122,0.00127032520325203,0.00254065040650406,0,44,18,13,2,57,50,2,3,2,27,31,0.0111788617886179,0.00457317073170732,0.00330284552845528,0.000508130081300813,0.0144817073170732,0.0127032520325203,0.000508130081300813,0.00076219512195122,0.000508130081300813,0.00685975609756098,0.0078760162601626,3936,3011,8,10.6835965515444,0.00355691056910569,0.00940040650406504,3936,1,0,1
"2019-05-01","Peru",18,2,34,1,36,6,1,197,173,56,5,8,83,6,49,18,2,11,15,18,3,1,1,0,0,2,12,2,1,0,13,1,0,1,2,5,0,2,12,3,52,0,0.00455005055611729,0.000505561172901921,0.00859453993933266,0.000252780586450961,0.00910010111223458,0.00151668351870576,0.000252780586450961,0.0497977755308392,0.0437310414560162,0.0141557128412538,0.0012639029322548,0.00202224469160768,0.0209807886754297,0.00151668351870576,0.0123862487360971,0.00455005055611729,0.000505561172901921,0.00278058645096057,0.00379170879676441,0.00455005055611729,0.000758341759352882,0.000252780586450961,0.000252780586450961,0,0,0.000505561172901921,0.00303336703741153,0.000505561172901921,0.000252780586450961,0,0.00328614762386249,0.000252780586450961,0,0.000252780586450961,0.000505561172901921,0.0012639029322548,0,0.000505561172901921,0.00303336703741153,0.000758341759352882,0.0131445904954499,0,54,39,16,1,55,63,2,2,1,18,40,0.0136501516683519,0.00985844287158746,0.00404448938321537,0.000252780586450961,0.0139029322548028,0.0159251769464105,0.000505561172901921,0.000505561172901921,0.000252780586450961,0.00455005055611729,0.0101112234580384,3956,3012,5,7.21773726958287,0.00505561172901921,0.0235085945399393,3956,1,0,1
"2019-06-01","Peru",21,4,40,6,31,6,1,110,182,77,7,10,96,12,45,28,1,3,15,12,1,1,0,0,2,4,6,4,0,0,1,0,2,0,1,3,0,1,9,3,23,3,0.00501672240802676,0.000955566172957477,0.00955566172957477,0.00143334925943622,0.00740563784042045,0.00143334925943622,0.000238891543239369,0.0262780697563306,0.0434782608695652,0.0183946488294314,0.00167224080267559,0.00238891543239369,0.0229335881509795,0.00286669851887243,0.0107501194457716,0.00668896321070234,0.000238891543239369,0.000716674629718108,0.00358337314859054,0.00286669851887243,0.000238891543239369,0.000238891543239369,0,0,0.000477783086478739,0.000955566172957477,0.00143334925943622,0.000955566172957477,0,0,0.000238891543239369,0,0.000477783086478739,0,0.000238891543239369,0.000716674629718108,0,0.000238891543239369,0.00215002388915432,0.000716674629718108,0.00549450549450549,0.000716674629718108,54,23,20,0,55,55,5,0,3,33,31,0.0129001433349259,0.00549450549450549,0.00477783086478739,0,0.0131390348781653,0.0131390348781653,0.00119445771619685,0,0.000716674629718108,0.00788342092689919,0.00740563784042045,4186,3298,8,7.19186166693079,0.00286669851887243,0.0124223602484472,4186,1,1,1
"2019-07-01","Peru",73,3,104,18,44,2,0,151,225,98,8,12,141,8,82,22,6,5,19,15,1,0,0,0,0,0,5,1,0,1,12,0,0,0,7,1,0,0,5,3,18,0,0.0125278874206281,0.000514844688518963,0.0178479492019907,0.00308906813111378,0.00755105543161146,0.000343229792345976,0,0.0259138493221212,0.0386133516389223,0.0168182598249528,0.0013729191693839,0.00205937875407585,0.0241977003603913,0.0013729191693839,0.014072421486185,0.00377552771580573,0.00102968937703793,0.000858074480864939,0.00326068302728677,0.00257422344259482,0.000171614896172988,0,0,0,0,0,0.000858074480864939,0.000171614896172988,0,0.000171614896172988,0.00205937875407585,0,0,0,0.00120130427321091,0.000171614896172988,0,0,0.000858074480864939,0.000514844688518963,0.00308906813111378,0,92,38,20,1,90,67,3,4,5,37,43,0.0157885704479149,0.00652136605457354,0.00343229792345976,0.000171614896172988,0.0154453406555689,0.0114981980435902,0.000514844688518963,0.000686459584691951,0.000858074480864939,0.00634975115840055,0.00737944053543848,5827,4525,12,7.69681367278078,0.00223099365024884,0.00720782563926549,5827,1,1,1
"2019-08-01","Peru",32,0,90,14,93,5,3,169,272,43,4,15,125,11,103,22,5,16,19,28,0,0,0,0,0,0,4,0,1,0,10,0,0,1,2,6,2,0,3,1,26,1,0.00531649775710251,0,0.0149526499418508,0.00232596776873235,0.0154510716065792,0.000830702774547267,0.00049842166472836,0.0280777537796976,0.0451902309353713,0.0071440438611065,0.000664562219637814,0.0024921083236418,0.0207675693636817,0.00182754610400399,0.0171124771556737,0.00365509220800797,0.000830702774547267,0.00265824887855125,0.00315667054327961,0.0046519355374647,0,0,0,0,0,0,0.000664562219637814,0,0.000166140554909453,0,0.00166140554909453,0,0,0.000166140554909453,0.000332281109818907,0.00099684332945672,0.000332281109818907,0,0.00049842166472836,0.000166140554909453,0.00431965442764579,0.000166140554909453,75,34,23,1,93,64,5,5,7,59,72,0.012460541618209,0.00564877886692142,0.00382123276291743,0.000166140554909453,0.0154510716065792,0.010632995514205,0.000830702774547267,0.000830702774547267,0.00116298388436617,0.00980229273965775,0.0119621199534806,6019,4645,8,7.03860987788786,0.0024921083236418,0.00731018441601595,6019,1,1,1
"2019-09-01","Peru",39,5,176,21,56,10,5,102,281,43,11,9,142,9,87,35,2,15,23,19,0,2,0,1,0,0,2,3,1,1,8,1,1,3,6,1,0,0,6,5,14,1,0.00679679330777274,0.000871383757406762,0.030672708260718,0.0036598117811084,0.00975949808295573,0.00174276751481352,0.000871383757406762,0.0177762286510979,0.04897176716626,0.00749390031369815,0.00191704426629488,0.00156849076333217,0.024747298710352,0.00156849076333217,0.0151620773788777,0.00609968630184733,0.000348553502962705,0.00261415127222029,0.00400836528407111,0.0033112582781457,0,0.000348553502962705,0,0.000174276751481352,0,0,0.000348553502962705,0.000522830254444057,0.000174276751481352,0.000174276751481352,0.00139421401185082,0.000174276751481352,0.000174276751481352,0.000522830254444057,0.00104566050888811,0.000174276751481352,0,0,0.00104566050888811,0.000871383757406762,0.00243987452073893,0.000174276751481352,99,41,20,0,80,88,5,2,4,42,65,0.0172533983966539,0.00714534681073545,0.00348553502962705,0,0.0139421401185082,0.015336354130359,0.000871383757406762,0.000348553502962705,0.00069710700592541,0.0073196235622168,0.0113279888462879,5738,4347,8,8.09870841350657,0.00121993726036947,0.00871383757406762,5738,1,1,1
