"date","country","arrest","censor","electionactivity","electionirregularities","cooperate","coup","defamationcase","disaster","legalaction","legalchange","martiallaw","mobilizesecurity","corruption","activism","protest","purge","raid","threaten","violencelethal","violencenonlethal","arms_transfer_security_aid_assistance","bribery_economic_corruption","diaspora_activation","diplomatic_mediation","diplomatic_recognition","diplomatic_sanction","diplomatic_statement","diplomatic_visit","economic_aid_assistance","intelligence_counterintelligence","investment","joint_security_force_exercise","media_campaign_intervention","political_process_policy_intervention","professional_cultural_exchange","security_cooperation","security_force_facility_presence","surveillance","tech_transfer_investment","trade_agreement_exchange","trade_financial_sanction","transnational_organization_crime","arrestNorm","censorNorm","electionactivityNorm","electionirregularitiesNorm","cooperateNorm","coupNorm","defamationcaseNorm","disasterNorm","legalactionNorm","legalchangeNorm","martiallawNorm","mobilizesecurityNorm","corruptionNorm","activismNorm","protestNorm","purgeNorm","raidNorm","threatenNorm","violencelethalNorm","violencenonlethalNorm","arms_transfer_security_aid_assistanceNorm","bribery_economic_corruptionNorm","diaspora_activationNorm","diplomatic_mediationNorm","diplomatic_recognitionNorm","diplomatic_sanctionNorm","diplomatic_statementNorm","diplomatic_visitNorm","economic_aid_assistanceNorm","intelligence_counterintelligenceNorm","investmentNorm","joint_security_force_exerciseNorm","media_campaign_interventionNorm","political_process_policy_interventionNorm","professional_cultural_exchangeNorm","security_cooperationNorm","security_force_facility_presenceNorm","surveillanceNorm","tech_transfer_investmentNorm","trade_agreement_exchangeNorm","trade_financial_sanctionNorm","transnational_organization_crimeNorm","ncr_arrest","ncr_cooperate","ncr_corruption","ncr_defamationcase","ncr_legalaction","ncr_legalchange","ncr_purge","ncr_raid","ncr_threaten","ncr_violencelethal","ncr_violencenonlethal","ncr_arrestNorm","ncr_cooperateNorm","ncr_corruptionNorm","ncr_defamationcaseNorm","ncr_legalactionNorm","ncr_legalchangeNorm","ncr_purgeNorm","ncr_raidNorm","ncr_threatenNorm","ncr_violencelethalNorm","ncr_violencenonlethalNorm","article_total","cs_999","rai_999","f1","rus_influence","chn_influence","total_articles","azatutyun.am","X168.am","golosarmenii.am"
"2020-09-01","Armenia",20,0,56,2,77,0,2,251,72,25,22,22,23,9,28,17,0,11,92,129,1,2,6,3,8,6,23,7,1,0,5,4,3,1,14,15,2,0,2,1,6,1,0.00256311674996796,0,0.00717672689991029,0.000256311674996796,0.00986799948737665,0,0.000256311674996796,0.0321671152120979,0.00922722029988466,0.00320389593745995,0.00281942842496476,0.00281942842496476,0.00294758426246315,0.00115340253748558,0.00358836344995515,0.00217864923747277,0,0.00140971421248238,0.0117903370498526,0.0165321030372933,0.000128155837498398,0.000256311674996796,0.000768935024990388,0.000384467512495194,0.00102524669998718,0.000768935024990388,0.00294758426246315,0.000897090862488786,0.000128155837498398,0,0.00064077918749199,0.000512623349993592,0.000384467512495194,0.000128155837498398,0.00179418172497757,0.00192233756247597,0.000256311674996796,0,0.000256311674996796,0.000128155837498398,0.000768935024990388,0.000128155837498398,28,46,16,1,93,42,1,1,1,27,70,0.00358836344995515,0.00589516852492631,0.00205049339997437,0.000128155837498398,0.011918492887351,0.00538254517493272,0.000128155837498398,0.000128155837498398,0.000128155837498398,0.00346020761245675,0.00897090862488786,7803,6645,7692,13.8240747279924,0.0192233756247597,0.00140971421248238,7803,1,1,1
"2020-10-01","Armenia",9,15,28,2,294,3,0,165,26,16,4,51,10,15,34,14,4,22,175,402,2,2,8,3,7,2,36,8,3,0,6,3,15,2,14,13,23,2,7,2,2,2,0.000921375921375921,0.00153562653562654,0.00286650286650287,0.000204750204750205,0.0300982800982801,0.000307125307125307,0,0.0168918918918919,0.00266175266175266,0.00163800163800164,0.00040950040950041,0.00522113022113022,0.00102375102375102,0.00153562653562654,0.00348075348075348,0.00143325143325143,0.00040950040950041,0.00225225225225225,0.0179156429156429,0.0411547911547912,0.000204750204750205,0.000204750204750205,0.000819000819000819,0.000307125307125307,0.000716625716625717,0.000204750204750205,0.00368550368550369,0.000819000819000819,0.000307125307125307,0,0.000614250614250614,0.000307125307125307,0.00153562653562654,0.000204750204750205,0.00143325143325143,0.00133087633087633,0.00235462735462735,0.000204750204750205,0.000716625716625717,0.000204750204750205,0.000204750204750205,0.000204750204750205,21,40,2,0,12,27,2,0,2,23,90,0.00214987714987715,0.0040950040950041,0.000204750204750205,0,0.00122850122850123,0.00276412776412776,0.000204750204750205,0,0.000204750204750205,0.00235462735462735,0.00921375921375921,9768,8263,9606,16.7972574013019,0.0300982800982801,0.00153562653562654,9768,1,1,1
"2020-11-01","Armenia",35,10,39,2,157,5,0,138,58,19,9,80,18,10,63,58,3,10,54,159,5,0,7,7,6,5,28,9,6,1,6,1,1,2,13,36,87,1,6,4,3,0,0.00357471146971709,0.00102134613420488,0.00398324992339904,0.000204269226840976,0.0160351343070166,0.000510673067102441,0,0.0140945766520274,0.00592380757838832,0.00194055765498928,0.000919211520784394,0.00817076907363906,0.00183842304156879,0.00102134613420488,0.00643448064549076,0.00592380757838832,0.000306403840261465,0.00102134613420488,0.00551526912470636,0.0162394035338576,0.000510673067102441,0,0.000714942293943417,0.000714942293943417,0.000612807680522929,0.000510673067102441,0.00285976917577367,0.000919211520784394,0.000612807680522929,0.000102134613420488,0.000612807680522929,0.000102134613420488,0.000102134613420488,0.000204269226840976,0.00132774997446635,0.00367684608313758,0.00888571136758247,0.000102134613420488,0.000612807680522929,0.000408538453681953,0.000306403840261465,0,54,40,6,0,48,19,2,2,6,16,50,0.00551526912470636,0.00408538453681953,0.000612807680522929,0,0.00490246144418343,0.00194055765498928,0.000204269226840976,0.000204269226840976,0.000612807680522929,0.00163415381472781,0.00510673067102441,9791,8629,9557,16.1110721561246,0.0342150954958635,0.000919211520784394,9791,1,1,1
"2020-12-01","Armenia",36,2,62,3,112,5,0,123,79,22,9,43,18,24,114,32,0,12,51,63,0,0,5,3,1,6,28,8,15,1,12,1,2,1,23,35,59,1,10,1,2,1,0.00396737932554552,0.000220409962530306,0.0068327088384395,0.00033061494379546,0.0123429579016972,0.000551024906325766,0,0.0135552126956138,0.0087061935199471,0.00242450958783337,0.000991844831386379,0.00473881419440159,0.00198368966277276,0.00264491955036368,0.0125633678642275,0.0035265594004849,0,0.00132245977518184,0.00562045404452281,0.00694291381970465,0,0,0.000551024906325766,0.00033061494379546,0.000110204981265153,0.000661229887590919,0.00308573947542429,0.000881639850121226,0.0016530747189773,0.000110204981265153,0.00132245977518184,0.000110204981265153,0.000220409962530306,0.000110204981265153,0.00253471456909852,0.00385717434428036,0.00650209389464404,0.000110204981265153,0.00110204981265153,0.000110204981265153,0.000220409962530306,0.000110204981265153,48,61,12,0,73,40,9,4,8,15,39,0.00528983910072735,0.00672250385717434,0.00132245977518184,0,0.00804496363235618,0.00440819925060613,0.000991844831386379,0.000440819925060613,0.000881639850121226,0.0016530747189773,0.00429799426934097,9074,7968,8859,14.5856001718614,0.0328410844170157,0.00220409962530306,9074,1,1,1
"2021-01-01","Armenia",12,5,51,0,69,2,2,149,53,12,8,16,21,10,17,20,1,3,22,31,2,1,3,4,4,10,16,12,10,0,15,2,4,3,16,34,29,0,5,1,5,2,0.0017931858936043,0.000747160789001793,0.00762104004781829,0,0.0103108188882247,0.000298864315600717,0.000298864315600717,0.0222653915122534,0.00791990436341901,0.0017931858936043,0.00119545726240287,0.00239091452480574,0.00313807531380753,0.00149432157800359,0.0025403466826061,0.00298864315600717,0.000149432157800359,0.000448296473401076,0.00328750747160789,0.00463239689181112,0.000298864315600717,0.000149432157800359,0.000448296473401076,0.000597728631201434,0.000597728631201434,0.00149432157800359,0.00239091452480574,0.0017931858936043,0.00149432157800359,0,0.00224148236700538,0.000298864315600717,0.000597728631201434,0.000448296473401076,0.00239091452480574,0.00508069336521219,0.0043335325762104,0,0.000747160789001793,0.000149432157800359,0.000747160789001793,0.000298864315600717,23,39,4,0,53,22,3,0,8,24,27,0.00343693962940825,0.00582785415421399,0.000597728631201434,0,0.00791990436341901,0.00328750747160789,0.000448296473401076,0,0.00119545726240287,0.00358637178720861,0.00403466826060968,6692,5999,6514,12.2929967115961,0.0403466826060968,0.00209205020920502,6692,1,1,1
"2021-02-01","Armenia",15,3,47,5,82,45,3,180,63,39,7,29,21,8,42,40,2,9,14,29,5,2,6,0,7,10,32,8,7,0,15,1,6,3,19,32,25,1,8,3,8,1,0.00197576396206533,0.000395152792413066,0.00619072708113804,0.000658587987355111,0.0108008429926238,0.005927291886196,0.000395152792413066,0.023709167544784,0.00829820864067439,0.00513698630136986,0.000922023182297155,0.00381981032665964,0.00276606954689146,0.00105374077976818,0.00553213909378293,0.00526870389884088,0.000263435194942044,0.0011854583772392,0.00184404636459431,0.00381981032665964,0.000658587987355111,0.000263435194942044,0.000790305584826133,0,0.000922023182297155,0.00131717597471022,0.00421496311907271,0.00105374077976818,0.000922023182297155,0,0.00197576396206533,0.000131717597471022,0.000790305584826133,0.000395152792413066,0.00250263435194942,0.00421496311907271,0.00329293993677555,0.000131717597471022,0.00105374077976818,0.000395152792413066,0.00105374077976818,0.000131717597471022,46,42,9,0,70,39,2,3,4,13,35,0.00605900948366702,0.00553213909378293,0.0011854583772392,0,0.00922023182297155,0.00513698630136986,0.000263435194942044,0.000395152792413066,0.000526870389884088,0.00171232876712329,0.00461011591148577,7592,6664,7393,15.6551779923157,0.035958904109589,0.00210748155953635,7592,1,1,1
"2021-03-01","Armenia",13,4,131,8,109,5,0,138,87,50,11,23,18,8,43,46,1,9,3,49,3,2,5,2,2,12,15,7,2,0,9,2,0,3,11,20,7,1,1,1,2,1,0.00160851274437021,0.000494926998267755,0.016208859193269,0.000989853996535511,0.0134867607027963,0.000618658747834694,0,0.0170749814402376,0.0107646622123237,0.00618658747834694,0.00136104924523633,0.00284583024003959,0.0022271714922049,0.000989853996535511,0.00532046523137837,0.00569166048007919,0.000123731749566939,0.00111358574610245,0.000371195248700817,0.00606285572878,0.000371195248700817,0.000247463499133878,0.000618658747834694,0.000247463499133878,0.000247463499133878,0.00148478099480327,0.00185597624350408,0.000866122246968572,0.000247463499133878,0,0.00111358574610245,0.000247463499133878,0,0.000371195248700817,0.00136104924523633,0.00247463499133878,0.000866122246968572,0.000123731749566939,0.000123731749566939,0.000123731749566939,0.000247463499133878,0.000123731749566939,31,43,10,0,101,32,3,0,7,15,29,0.00383568423657511,0.00532046523137837,0.00123731749566939,0,0.0124969067062608,0.00395941598614204,0.000371195248700817,0,0.000866122246968572,0.00185597624350408,0.00358822073744123,8082,7070,7974,13.3559001551784,0.020292006928978,0.00185597624350408,8082,1,1,1
"2021-04-01","Armenia",17,2,93,7,72,0,1,149,93,37,3,13,22,12,26,31,1,6,15,38,3,1,4,2,6,7,27,10,5,0,14,0,5,5,8,26,16,0,5,3,3,3,0.00226848145182813,0.000266880170803309,0.0124099279423539,0.000934080597811583,0.00960768614891913,0,0.000133440085401655,0.0198825727248465,0.0124099279423539,0.00493728315986122,0.000400320256204964,0.00173472111022151,0.0029356818788364,0.00160128102481986,0.00346944222044302,0.00413664264745129,0.000133440085401655,0.000800640512409928,0.00200160128102482,0.00507072324526288,0.000400320256204964,0.000133440085401655,0.000533760341606619,0.000266880170803309,0.000800640512409928,0.000934080597811583,0.00360288230584468,0.00133440085401655,0.000667200427008273,0,0.00186816119562317,0,0.000667200427008273,0.000667200427008273,0.00106752068321324,0.00346944222044302,0.00213504136642647,0,0.000667200427008273,0.000400320256204964,0.000400320256204964,0.000400320256204964,28,38,7,1,73,27,8,0,7,18,42,0.00373632239124633,0.00507072324526288,0.000934080597811583,0.000133440085401655,0.00974112623432079,0.00360288230584468,0.00106752068321324,0,0.000934080597811583,0.00240192153722978,0.0056044835868695,7494,6621,7341,12.5163330848533,0.0289564985321591,0.00240192153722978,7494,1,1,1
"2021-05-01","Armenia",23,3,140,7,98,1,1,141,64,21,2,44,18,5,17,19,3,15,32,53,0,0,1,2,8,4,23,10,4,0,6,3,2,2,8,22,16,1,10,3,4,2,0.00296124629844213,0.000386249517188104,0.0180249774687782,0.000901248873438908,0.0126174842281447,0.000128749839062701,0.000128749839062701,0.0181537273078409,0.00823998970001288,0.00270374662031672,0.000257499678125402,0.00566499291875885,0.00231749710312862,0.000643749195313506,0.00218874726406592,0.00244624694219132,0.000386249517188104,0.00193124758594052,0.00411999485000644,0.00682374147032316,0,0,0.000128749839062701,0.000257499678125402,0.00102999871250161,0.000514999356250805,0.00296124629844213,0.00128749839062701,0.000514999356250805,0,0.000772499034376207,0.000386249517188104,0.000257499678125402,0.000257499678125402,0.00102999871250161,0.00283249645937943,0.00205999742500322,0.000128749839062701,0.00128749839062701,0.000386249517188104,0.000514999356250805,0.000257499678125402,30,50,5,1,54,33,2,3,4,14,39,0.00386249517188104,0.00643749195313506,0.000643749195313506,0.000128749839062701,0.00695249130938586,0.00424874468906914,0.000257499678125402,0.000386249517188104,0.000514999356250805,0.00180249774687782,0.00502124372344535,7767,6834,7636,14.1182963897536,0.026264967168791,0.00334749581563023,7767,1,1,1
"2021-06-01","Armenia",15,4,369,44,98,2,0,143,85,18,2,20,31,5,25,20,2,15,16,54,2,0,5,3,4,0,16,3,1,0,3,1,3,5,10,22,24,1,2,1,5,0,0.00181642044078469,0.000484378784209252,0.0446839428433035,0.00532816662630177,0.0118672802131267,0.000242189392104626,0,0.0173165415354807,0.0102930491644466,0.00217970452894163,0.000242189392104626,0.00242189392104626,0.0037539355776217,0.000605473480261564,0.00302736740130782,0.00242189392104626,0.000242189392104626,0.00181642044078469,0.00193751513683701,0.0065391135868249,0.000242189392104626,0,0.000605473480261564,0.000363284088156939,0.000484378784209252,0,0.00193751513683701,0.000363284088156939,0.000121094696052313,0,0.000363284088156939,0.000121094696052313,0.000363284088156939,0.000605473480261564,0.00121094696052313,0.00266408331315088,0.00290627270525551,0.000121094696052313,0.000242189392104626,0.000121094696052313,0.000605473480261564,0,53,40,10,1,79,19,5,1,8,24,34,0.00641801889077258,0.00484378784209252,0.00121094696052313,0.000121094696052313,0.00956648098813272,0.00230079922499395,0.000605473480261564,0.000121094696052313,0.000968757568418503,0.00290627270525551,0.00411721966577864,8258,7036,8147,12.7574346514097,0.0190118672802131,0.00193751513683701,8258,1,1,1
"2021-07-01","Armenia",26,9,57,22,69,0,0,175,79,28,5,20,20,3,11,24,0,4,38,91,0,0,1,4,2,4,10,9,4,2,4,1,0,3,14,14,17,1,4,0,6,0,0.00391566265060241,0.00135542168674699,0.00858433734939759,0.00331325301204819,0.0103915662650602,0,0,0.026355421686747,0.0118975903614458,0.00421686746987952,0.000753012048192771,0.00301204819277108,0.00301204819277108,0.000451807228915663,0.0016566265060241,0.0036144578313253,0,0.000602409638554217,0.00572289156626506,0.0137048192771084,0,0,0.000150602409638554,0.000602409638554217,0.000301204819277108,0.000602409638554217,0.00150602409638554,0.00135542168674699,0.000602409638554217,0.000301204819277108,0.000602409638554217,0.000150602409638554,0,0.000451807228915663,0.00210843373493976,0.00210843373493976,0.00256024096385542,0.000150602409638554,0.000602409638554217,0,0.000903614457831325,0,50,30,10,0,79,24,3,2,9,25,67,0.00753012048192771,0.00451807228915663,0.00150602409638554,0,0.0118975903614458,0.0036144578313253,0.000451807228915663,0.000301204819277108,0.00135542168674699,0.00376506024096386,0.0100903614457831,6640,5679,6540,13.7936320133719,0.0257530120481928,0.00210843373493976,6640,1,1,1
"2021-08-01","Armenia",21,16,43,7,45,0,2,179,74,21,3,33,21,6,17,24,0,4,33,73,6,0,1,0,3,11,20,5,2,0,4,0,1,1,7,20,17,0,7,2,2,1,0.00329877474081056,0.00251335218347471,0.00675463399308828,0.00109959158027019,0.00706880301602262,0,0.000314169022934339,0.0281181275526233,0.0116242538485705,0.00329877474081056,0.000471253534401508,0.00518378887841659,0.00329877474081056,0.000942507068803016,0.00267043669494188,0.00377002827521206,0,0.000628338045868677,0.00518378887841659,0.0114671693371034,0.000942507068803016,0,0.000157084511467169,0,0.000471253534401508,0.00172792962613886,0.00314169022934339,0.000785422557335847,0.000314169022934339,0,0.000628338045868677,0,0.000157084511467169,0.000157084511467169,0.00109959158027019,0.00314169022934339,0.00267043669494188,0,0.00109959158027019,0.000314169022934339,0.000314169022934339,0.000157084511467169,36,43,15,1,69,26,5,1,8,27,76,0.0056550424128181,0.00675463399308828,0.00235626767200754,0.000157084511467169,0.0108388312912347,0.0040841972981464,0.000785422557335847,0.000157084511467169,0.00125667609173735,0.00424128180961357,0.0119384228715049,6366,5462,6256,15.1494353356452,0.0216776625824694,0.0020420986490732,6366,1,1,1
"2021-09-01","Armenia",17,2,70,3,78,1,1,135,63,22,1,18,16,4,22,11,0,3,30,20,4,0,4,5,6,5,16,5,5,0,10,5,1,3,9,12,10,1,9,2,2,3,0.00262022194821208,0.00030826140567201,0.0107891491985203,0.000462392108508015,0.0120221948212084,0.000154130702836005,0.000154130702836005,0.0208076448828607,0.00971023427866831,0.00339087546239211,0.000154130702836005,0.00277435265104809,0.00246609124537608,0.00061652281134402,0.00339087546239211,0.00169543773119605,0,0.000462392108508015,0.00462392108508015,0.0030826140567201,0.00061652281134402,0,0.00061652281134402,0.000770653514180025,0.00092478421701603,0.000770653514180025,0.00246609124537608,0.000770653514180025,0.000770653514180025,0,0.00154130702836005,0.000770653514180025,0.000154130702836005,0.000462392108508015,0.00138717632552404,0.00184956843403206,0.00154130702836005,0.000154130702836005,0.00138717632552404,0.00030826140567201,0.00030826140567201,0.000462392108508015,44,38,10,0,75,17,4,3,3,31,40,0.00678175092478422,0.00585696670776819,0.00154130702836005,0,0.0115598027127004,0.00262022194821208,0.00061652281134402,0.000462392108508015,0.000462392108508015,0.00477805178791615,0.0061652281134402,6488,5721,6371,12.0173504183541,0.0265104808877928,0.00246609124537608,6488,1,1,1
"2021-10-01","Armenia",10,4,81,2,78,3,1,156,59,26,2,17,22,3,12,4,3,4,17,38,0,0,3,2,5,4,23,13,2,1,10,6,0,3,18,13,12,0,2,3,3,1,0.00157903047528817,0.000631612190115269,0.0127901468498342,0.000315806095057635,0.0123164377072477,0.000473709142586452,0.000157903047528817,0.0246328754144955,0.00931627980420022,0.00410547923574925,0.000315806095057635,0.00268435180798989,0.00347386704563398,0.000473709142586452,0.00189483657034581,0.000631612190115269,0.000473709142586452,0.000631612190115269,0.00268435180798989,0.00600031580609506,0,0,0.000473709142586452,0.000315806095057635,0.000789515237644087,0.000631612190115269,0.0036317700931628,0.00205273961787462,0.000315806095057635,0.000157903047528817,0.00157903047528817,0.000947418285172904,0,0.000473709142586452,0.00284225485551871,0.00205273961787462,0.00189483657034581,0,0.000315806095057635,0.000473709142586452,0.000473709142586452,0.000157903047528817,26,36,6,0,44,24,5,1,7,13,26,0.00410547923574925,0.00568450971103742,0.000947418285172904,0,0.00694773409126796,0.00378967314069162,0.000789515237644087,0.000157903047528817,0.00110532133270172,0.00205273961787462,0.00410547923574925,6333,5614,6209,12.5728090999526,0.0270014211274278,0.00284225485551871,6333,1,1,1
"2021-11-01","Armenia",17,4,78,2,120,0,0,146,74,21,8,10,20,4,25,14,2,5,52,43,2,0,5,9,4,1,24,11,1,0,5,3,2,2,7,15,11,1,2,2,3,0,0.00254338719329743,0.000598444045481747,0.0116696588868941,0.000299222022740874,0.0179533213644524,0,0,0.0218432076600838,0.0110712148414123,0.00314183123877917,0.00119688809096349,0.00149611011370437,0.00299222022740874,0.000598444045481747,0.00374027528426092,0.00209455415918612,0.000299222022740874,0.000748055056852184,0.00777977259126272,0.00643327348892879,0.000299222022740874,0,0.000748055056852184,0.00134649910233393,0.000598444045481747,0.000149611011370437,0.00359066427289048,0.00164572112507481,0.000149611011370437,0,0.000748055056852184,0.000448833034111311,0.000299222022740874,0.000299222022740874,0.00104727707959306,0.00224416517055655,0.00164572112507481,0.000149611011370437,0.000299222022740874,0.000299222022740874,0.000448833034111311,0,42,48,12,0,53,34,3,1,8,33,38,0.00628366247755835,0.00718132854578097,0.00179533213644524,0,0.00792938360263315,0.00508677438659485,0.000448833034111311,0.000149611011370437,0.00119688809096349,0.00493716337522442,0.0056852184320766,6684,5787,6574,12.7559219635694,0.0273788150807899,0.00104727707959306,6684,1,1,1
"2021-12-01","Armenia",30,4,94,9,91,1,0,129,68,21,3,11,29,4,15,12,1,9,20,29,1,0,2,4,2,8,16,12,5,0,11,0,1,1,17,7,7,0,5,3,3,2,0.00446162998215348,0.000594883997620464,0.0139797739440809,0.00133848899464604,0.0135336109458656,0.000148720999405116,0,0.01918500892326,0.0101130279595479,0.00312314098750744,0.000446162998215348,0.00163593099345628,0.00431290898274836,0.000594883997620464,0.00223081499107674,0.00178465199286139,0.000148720999405116,0.00133848899464604,0.00297441998810232,0.00431290898274836,0.000148720999405116,0,0.000297441998810232,0.000594883997620464,0.000297441998810232,0.00118976799524093,0.00237953599048186,0.00178465199286139,0.00074360499702558,0,0.00163593099345628,0,0.000148720999405116,0.000148720999405116,0.00252825698988697,0.00104104699583581,0.00104104699583581,0,0.00074360499702558,0.000446162998215348,0.000446162998215348,0.000297441998810232,47,53,10,1,61,32,9,1,5,25,28,0.00698988697204045,0.00788221296847115,0.00148720999405116,0.000148720999405116,0.00907198096371208,0.00475907198096371,0.00133848899464604,0.000148720999405116,0.00074360499702558,0.0037180249851279,0.00416418798334325,6724,5895,6617,12.6387442913654,0.0246876859012493,0.00267697798929209,6724,1,1,1
"2022-01-01","Armenia",19,3,52,3,52,2,1,126,62,17,4,20,22,3,19,25,0,6,23,24,1,0,1,1,5,0,6,3,2,0,4,2,1,0,8,8,11,1,3,0,2,0,0.00359508041627247,0.000567644276253548,0.00983916745506149,0.000567644276253548,0.00983916745506149,0.000378429517502365,0.000189214758751183,0.023841059602649,0.0117313150425733,0.0032166508987701,0.00075685903500473,0.00378429517502365,0.00416272469252602,0.000567644276253548,0.00359508041627247,0.00473036896877956,0,0.0011352885525071,0.0043519394512772,0.00454115421002838,0.000189214758751183,0,0.000189214758751183,0.000189214758751183,0.000946073793755913,0,0.0011352885525071,0.000567644276253548,0.000378429517502365,0,0.00075685903500473,0.000378429517502365,0.000189214758751183,0,0.00151371807000946,0.00151371807000946,0.00208136234626301,0.000189214758751183,0.000567644276253548,0,0.000378429517502365,0,37,28,15,1,78,27,2,0,0,15,36,0.00700094607379376,0.00529801324503311,0.00283822138126774,0.000189214758751183,0.0147587511825922,0.00510879848628193,0.000378429517502365,0,0,0.00283822138126774,0.00681173131504257,5285,4591,5226,13.8121783283737,0.0213812677388836,0.00151371807000946,5285,1,1,1
"2022-02-01","Armenia",7,7,37,2,48,2,0,146,71,27,0,11,11,6,27,10,0,12,15,31,4,0,2,4,7,7,19,7,2,0,10,2,2,0,12,13,15,2,0,2,8,2,0.00137931034482759,0.00137931034482759,0.00729064039408867,0.000394088669950739,0.00945812807881773,0.000394088669950739,0,0.0287684729064039,0.0139901477832512,0.00532019704433498,0,0.00216748768472906,0.00216748768472906,0.00118226600985222,0.00532019704433498,0.00197044334975369,0,0.00236453201970443,0.00295566502463054,0.00610837438423645,0.000788177339901478,0,0.000394088669950739,0.000788177339901478,0.00137931034482759,0.00137931034482759,0.00374384236453202,0.00137931034482759,0.000394088669950739,0,0.00197044334975369,0.000394088669950739,0.000394088669950739,0,0.00236453201970443,0.0025615763546798,0.00295566502463054,0.000394088669950739,0,0.000394088669950739,0.00157635467980296,0.000394088669950739,28,28,7,3,65,27,2,0,3,16,26,0.00551724137931034,0.00551724137931034,0.00137931034482759,0.000591133004926108,0.012807881773399,0.00532019704433498,0.000394088669950739,0,0.000591133004926108,0.00315270935960591,0.00512315270935961,5075,4412,4955,13.7095977585204,0.0311330049261084,0.00275862068965517,5075,1,1,1
"2022-03-01","Armenia",9,4,70,5,62,2,1,149,40,19,7,19,16,3,21,8,0,7,11,39,2,2,12,4,2,16,29,8,3,0,12,0,4,0,14,26,39,2,6,1,28,4,0.00165532462755196,0.000735699834467537,0.0128747471031819,0.000919624793084422,0.0114033474342468,0.000367849917233769,0.000183924958616884,0.0274048188339158,0.00735699834467537,0.0034945742137208,0.00128747471031819,0.0034945742137208,0.00294279933787015,0.000551774875850653,0.00386242413095457,0.00147139966893507,0,0.00128747471031819,0.00202317454478573,0.00717307338605849,0.000367849917233769,0.000367849917233769,0.00220709950340261,0.000735699834467537,0.000367849917233769,0.00294279933787015,0.00533382379988964,0.00147139966893507,0.000551774875850653,0,0.00220709950340261,0,0.000735699834467537,0,0.00257494942063638,0.00478204892403899,0.00717307338605849,0.000367849917233769,0.00110354975170131,0.000183924958616884,0.00514989884127276,0.000735699834467537,40,34,14,0,57,33,4,1,4,7,51,0.00735699834467537,0.00625344859297407,0.00257494942063638,0,0.0104837226411624,0.00606952363435718,0.000735699834467537,0.000183924958616884,0.000735699834467537,0.00128747471031819,0.0093801728894611,5437,4721,5223,12.7537011582539,0.0503954386610263,0.00147139966893507,5437,1,1,1
"2022-04-01","Armenia",21,3,37,1,83,3,1,99,60,28,2,10,21,8,49,10,4,7,4,17,2,1,1,5,3,5,15,10,5,0,7,0,3,3,13,10,12,2,3,1,12,1,0.00387954923332718,0.000554221319046739,0.00683539626824312,0.000184740439682246,0.0153334564936265,0.000554221319046739,0.000184740439682246,0.0182893035285424,0.0110844263809348,0.0051727323111029,0.000369480879364493,0.00184740439682246,0.00387954923332718,0.00147792351745797,0.00905228154443008,0.00184740439682246,0.000738961758728986,0.00129318307777573,0.000738961758728986,0.00314058747459819,0.000369480879364493,0.000184740439682246,0.000184740439682246,0.000923702198411232,0.000554221319046739,0.000923702198411232,0.0027711065952337,0.00184740439682246,0.000923702198411232,0,0.00129318307777573,0,0.000554221319046739,0.000554221319046739,0.0024016257158692,0.00184740439682246,0.00221688527618696,0.000369480879364493,0.000554221319046739,0.000184740439682246,0.00221688527618696,0.000184740439682246,34,45,14,0,46,19,3,1,4,17,45,0.00628117494919638,0.00831331978570109,0.00258636615555145,0,0.00849806022538334,0.00351006835396268,0.000554221319046739,0.000184740439682246,0.000738961758728986,0.00314058747459819,0.00831331978570109,5413,4745,5299,14.4091997736853,0.0288195085904304,0.00203214483650471,5413,1,1,1
"2022-05-01","Armenia",78,8,42,1,62,2,1,78,67,18,1,27,23,16,98,14,6,11,13,58,0,0,0,0,0,0,2,1,0,0,1,0,0,0,6,3,0,0,0,0,2,0,0.0129396151293962,0.0013271400132714,0.00696748506967485,0.000165892501658925,0.0102853351028534,0.00033178500331785,0.000165892501658925,0.0129396151293962,0.011114797611148,0.00298606502986065,0.000165892501658925,0.00447909754479098,0.00381552753815528,0.0026542800265428,0.0162574651625747,0.00232249502322495,0.00099535500995355,0.00182481751824818,0.00215660252156603,0.00962176509621765,0,0,0,0,0,0,0.00033178500331785,0.000165892501658925,0,0,0.000165892501658925,0,0,0,0.00099535500995355,0.000497677504976775,0,0,0,0,0.00033178500331785,0,90,39,7,0,59,27,2,2,5,18,73,0.0149303251493033,0.00646980756469808,0.00116124751161248,0,0.00978765759787658,0.00447909754479098,0.00033178500331785,0.00033178500331785,0.000829462508294625,0.00298606502986065,0.0121101526211015,6028,5102,6013,19.124110499851,0.00348374253483743,0.00033178500331785,6028,1,1,1
