"date","country","arrest","censor","electionactivity","electionirregularities","cooperate","coup","defamationcase","disaster","legalaction","legalchange","martiallaw","mobilizesecurity","corruption","activism","protest","purge","raid","threaten","violencelethal","violencenonlethal","arms_transfer_security_aid_assistance","bribery_economic_corruption","diaspora_activation","diplomatic_mediation","diplomatic_recognition","diplomatic_sanction","diplomatic_statement","diplomatic_visit","economic_aid_assistance","intelligence_counterintelligence","investment","joint_security_force_exercise","media_campaign_intervention","political_process_policy_intervention","professional_cultural_exchange","security_cooperation","security_force_facility_presence","surveillance","tech_transfer_investment","trade_agreement_exchange","trade_financial_sanction","transnational_organization_crime","arrestNorm","censorNorm","electionactivityNorm","electionirregularitiesNorm","cooperateNorm","coupNorm","defamationcaseNorm","disasterNorm","legalactionNorm","legalchangeNorm","martiallawNorm","mobilizesecurityNorm","corruptionNorm","activismNorm","protestNorm","purgeNorm","raidNorm","threatenNorm","violencelethalNorm","violencenonlethalNorm","arms_transfer_security_aid_assistanceNorm","bribery_economic_corruptionNorm","diaspora_activationNorm","diplomatic_mediationNorm","diplomatic_recognitionNorm","diplomatic_sanctionNorm","diplomatic_statementNorm","diplomatic_visitNorm","economic_aid_assistanceNorm","intelligence_counterintelligenceNorm","investmentNorm","joint_security_force_exerciseNorm","media_campaign_interventionNorm","political_process_policy_interventionNorm","professional_cultural_exchangeNorm","security_cooperationNorm","security_force_facility_presenceNorm","surveillanceNorm","tech_transfer_investmentNorm","trade_agreement_exchangeNorm","trade_financial_sanctionNorm","transnational_organization_crimeNorm","ncr_arrest","ncr_cooperate","ncr_corruption","ncr_defamationcase","ncr_legalaction","ncr_legalchange","ncr_purge","ncr_raid","ncr_threaten","ncr_violencelethal","ncr_violencenonlethal","ncr_arrestNorm","ncr_cooperateNorm","ncr_corruptionNorm","ncr_defamationcaseNorm","ncr_legalactionNorm","ncr_legalchangeNorm","ncr_purgeNorm","ncr_raidNorm","ncr_threatenNorm","ncr_violencelethalNorm","ncr_violencenonlethalNorm","article_total","cs_999","rai_999","f1","rus_influence","chn_influence","total_articles","malaymail.com","nst.com.my","thestar.com.my","utusan.com.my","thesun.my"
"2017-06-01","Malaysia",57,14,96,34,66,17,19,192,339,30,9,46,307,35,19,46,9,20,39,48,0,0,1,0,0,3,2,0,0,0,5,1,0,0,1,1,2,0,0,1,2,3,0.0090232705398132,0.00221624188697166,0.0151970872249486,0.00538230172550261,0.0104479974671521,0.00269115086275131,0.0030077568466044,0.0303941744498971,0.0536647142630996,0.00474908975779642,0.00142472692733893,0.00728193762862118,0.0485990185214501,0.00554060471742916,0.0030077568466044,0.00728193762862118,0.00142472692733893,0.00316605983853095,0.00617381668513535,0.00759854361247428,0,0,0.000158302991926547,0,0,0.000474908975779642,0.000316605983853095,0,0,0,0.000791514959632737,0.000158302991926547,0,0,0.000158302991926547,0.000158302991926547,0.000316605983853095,0,0,0.000158302991926547,0.000316605983853095,0.000474908975779642,246,93,106,4,281,102,16,16,13,53,75,0.0389425360139307,0.0147221782491689,0.016780117144214,0.00063321196770619,0.0444831407313598,0.0161469051765078,0.00253284787082476,0.00253284787082476,0.00205793889504512,0.00839005857210701,0.0118727243944911,6317,4225,6295,7.80589806028824,0.000791514959632737,0.00696533164476809,6317,1,1,0,0,1
"2017-07-01","Malaysia",83,30,221,38,82,26,38,305,363,75,12,38,275,39,26,31,4,29,11,29,0,0,0,0,0,5,2,0,0,0,16,3,0,0,15,3,0,0,1,0,0,1,0.0109556494192186,0.00395987328405491,0.0291710665258712,0.00501583949313622,0.0108236536430834,0.00343189017951426,0.00501583949313622,0.0402587117212249,0.0479144667370644,0.00989968321013728,0.00158394931362196,0.00501583949313622,0.03629883843717,0.00514783526927138,0.00343189017951426,0.00409186906019007,0.000527983104540655,0.00382787750791975,0.0014519535374868,0.00382787750791975,0,0,0,0,0,0.000659978880675818,0.000263991552270327,0,0,0,0.00211193241816262,0.000395987328405491,0,0,0.00197993664202745,0.000395987328405491,0,0,0.000131995776135164,0,0,0.000131995776135164,247,123,86,6,267,143,12,32,10,47,66,0.0326029567053854,0.0162354804646251,0.0113516367476241,0.000791974656810982,0.0352428722280887,0.0188753959873284,0.00158394931362196,0.00422386483632524,0.00131995776135164,0.00620380147835269,0.0087117212249208,7576,5103,7530,7.44228908499984,0.000923970432946146,0.00791974656810982,7576,1,1,1,0,1
"2017-08-01","Malaysia",102,14,188,20,143,33,28,269,429,66,6,39,317,39,53,38,31,26,31,63,3,1,0,0,1,2,2,1,1,4,14,0,0,0,8,1,0,0,0,0,0,0,0.0118825722273998,0.0016309412861137,0.021901211556384,0.00232991612301957,0.0166589002795899,0.00384436160298229,0.0032618825722274,0.0313373718546132,0.0499767008387698,0.00768872320596459,0.000698974836905871,0.00454333643988816,0.0369291705498602,0.00454333643988816,0.00617427772600186,0.00442684063373719,0.00361136999068034,0.00302889095992544,0.00361136999068034,0.00733923578751165,0.000349487418452936,0.000116495806150979,0,0,0.000116495806150979,0.000232991612301957,0.000232991612301957,0.000116495806150979,0.000116495806150979,0.000465983224603914,0.0016309412861137,0,0,0,0.000931966449207828,0.000116495806150979,0,0,0,0,0,0,254,100,109,5,349,133,9,33,9,37,80,0.0295899347623486,0.0116495806150979,0.0126980428704567,0.000582479030754893,0.0406570363466915,0.0154939422180801,0.00104846225535881,0.00384436160298229,0.00104846225535881,0.00431034482758621,0.00931966449207828,8584,5924,8546,7.99394639572381,0.000349487418452936,0.01071761416589,8584,1,1,0,0,1
"2017-09-01","Malaysia",97,15,177,20,119,26,17,588,280,61,6,21,192,50,65,27,5,21,12,36,0,2,5,0,0,2,5,1,1,0,5,2,0,0,9,8,1,0,1,2,0,4,0.0126318531058732,0.00195337934626905,0.0230498762859747,0.00260450579502539,0.0154968094804011,0.00338585753353301,0.00221382992577158,0.0765724703737466,0.0364630811303555,0.00794374267482745,0.000781351738507618,0.00273473108477666,0.0250032556322438,0.00651126448756348,0.00846464383383253,0.00351608282328428,0.000651126448756349,0.00273473108477666,0.00156270347701524,0.00468811043104571,0,0.000260450579502539,0.000651126448756349,0,0,0.000260450579502539,0.000651126448756349,0.00013022528975127,0.00013022528975127,0,0.000651126448756349,0.000260450579502539,0,0,0.00117202760776143,0.00104180231801016,0.00013022528975127,0,0.00013022528975127,0.000260450579502539,0,0.000520901159005079,281,121,78,8,315,70,7,29,7,38,62,0.0365933064201068,0.0157572600599036,0.010157572600599,0.00104180231801016,0.04102096627165,0.00911577028258888,0.000911577028258888,0.00377653340278682,0.000911577028258888,0.00494856101054825,0.00807396796457872,7679,5082,7631,6.29519261819572,0.00117202760776143,0.0110691496288579,7679,1,1,1,0,1
"2017-10-01","Malaysia",181,31,192,27,119,29,33,368,465,84,6,33,289,48,45,23,3,25,32,28,0,1,2,0,0,7,3,0,0,0,6,3,2,0,23,7,1,0,0,0,1,0,0.0205168895941963,0.00351394241668556,0.0217637723872138,0.00306053049195194,0.0134890047608252,0.00328723645431875,0.00374064837905237,0.0417138970754931,0.0527091362502834,0.00952165041940603,0.000680117887100431,0.00374064837905237,0.0327590115620041,0.00544094309680345,0.00510088415325323,0.00260711856721832,0.000340058943550215,0.00283382452958513,0.00362729539786896,0.00317388347313534,0,0.000113352981183405,0.00022670596236681,0,0,0.000793470868283836,0.000340058943550215,0,0,0,0.000680117887100431,0.000340058943550215,0.00022670596236681,0,0.00260711856721832,0.000793470868283836,0.000113352981183405,0,0,0,0.000113352981183405,0,359,149,90,7,369,198,18,18,5,43,86,0.0406937202448424,0.0168895941963274,0.0102017683065065,0.000793470868283836,0.0418272500566765,0.0224438902743142,0.00204035366130129,0.00204035366130129,0.000566764905917026,0.00487417819088642,0.00974835638177284,8822,5803,8766,7.49389437575724,0.00022670596236681,0.0106551802312401,8822,1,1,0,0,1
"2017-11-01","Malaysia",71,24,168,26,120,17,52,736,376,96,11,52,218,87,35,31,5,26,21,37,0,1,1,0,0,2,2,2,1,1,6,0,2,0,12,9,0,0,2,1,1,2,0.00811985361390668,0.00274473924977127,0.0192131747483989,0.00297346752058554,0.0137236962488564,0.00194419030192132,0.00594693504117109,0.0841720036596523,0.0430009149130833,0.0109789569990851,0.0012580054894785,0.00594693504117109,0.0249313815187557,0.00994967978042086,0.00400274473924977,0.00354528819762123,0.000571820677035682,0.00297346752058554,0.00240164684354986,0.00423147301006404,0,0.000114364135407136,0.000114364135407136,0,0,0.000228728270814273,0.000228728270814273,0.000228728270814273,0.000114364135407136,0.000114364135407136,0.000686184812442818,0,0.000228728270814273,0,0.00137236962488564,0.00102927721866423,0,0,0.000228728270814273,0.000114364135407136,0.000114364135407136,0.000228728270814273,307,142,100,10,335,164,11,31,7,34,56,0.0351097895699908,0.0162397072278134,0.0114364135407136,0.00114364135407136,0.0383119853613907,0.0187557182067704,0.0012580054894785,0.00354528819762123,0.000800548947849954,0.00388838060384264,0.00640439158279963,8744,5660,8699,7.28920170308442,0.000457456541628545,0.00903476669716377,8744,1,1,0,0,1
"2017-12-01","Malaysia",69,20,227,57,74,24,19,424,331,57,11,47,203,42,76,20,1,42,21,19,0,0,0,0,0,1,4,2,0,0,8,0,0,0,14,0,2,0,0,0,0,2,0.0092,0.00266666666666667,0.0302666666666667,0.0076,0.00986666666666667,0.0032,0.00253333333333333,0.0565333333333333,0.0441333333333333,0.0076,0.00146666666666667,0.00626666666666667,0.0270666666666667,0.0056,0.0101333333333333,0.00266666666666667,0.000133333333333333,0.0056,0.0028,0.00253333333333333,0,0,0,0,0,0.000133333333333333,0.000533333333333333,0.000266666666666667,0,0,0.00106666666666667,0,0,0,0.00186666666666667,0,0.000266666666666667,0,0,0,0,0.000266666666666667,333,79,92,9,373,81,9,24,9,79,80,0.0444,0.0105333333333333,0.0122666666666667,0.0012,0.0497333333333333,0.0108,0.0012,0.0032,0.0012,0.0105333333333333,0.0106666666666667,7500,4831,7467,6.69318090607496,0.000533333333333333,0.008,7500,1,1,1,0,1
"2018-01-01","Malaysia",101,20,413,100,94,32,27,468,334,54,8,24,220,44,39,26,16,26,14,26,0,0,1,0,0,2,2,0,0,0,10,2,0,0,9,1,0,0,0,0,3,2,0.012135047458849,0.00240297969482158,0.0496215306980656,0.0120148984741079,0.0112940045656614,0.00384476751171453,0.00324402258800913,0.0562297248588249,0.0401297609035204,0.00648804517601826,0.000961191877928632,0.00288357563378589,0.0264327766430374,0.00528655532860747,0.00468581040490208,0.00312387360326805,0.00192238375585726,0.00312387360326805,0.00168208578637511,0.00312387360326805,0,0,0.000120148984741079,0,0,0.000240297969482158,0.000240297969482158,0,0,0,0.00120148984741079,0.000240297969482158,0,0,0.00108134086266971,0.000120148984741079,0,0,0,0,0.000360446954223237,0.000240297969482158,371,97,126,9,429,78,10,28,12,62,94,0.0445752733389403,0.0116544515198847,0.0151387720773759,0.00108134086266971,0.0515439144539229,0.00937162080980416,0.00120148984741079,0.00336417157275021,0.00144178781689295,0.00744923705394689,0.0112940045656614,8323,5275,8291,6.74311076667107,0.000360446954223237,0.0108134086266971,8323,1,1,1,0,1
"2018-02-01","Malaysia",130.497572815534,18.8652912621359,345.264563106796,69.7876213592233,125.766990291262,53.1140776699029,43.1917475728155,393.358009708738,384.917475728155,112.383495145631,11.5958737864078,53.3834951456311,310.052184466019,40.1917475728155,33.0570388349515,25.3264563106796,6.86529126213592,12.8652912621359,16.5958737864078,42.0570388349515,1,0,2,0,0,11,9.86529126213592,3,1,0,16.5958737864078,1,0,0,22.5958737864078,4,1,0,0,0,5,2,0.0133201564576436,0.00192561919589016,0.0352418661944265,0.00712336647537239,0.0128372961407841,0.00542146347554383,0.00440867077399362,0.0401508634999222,0.0392893207847459,0.0114712151827734,0.0011836147582329,0.00544896347306635,0.0316476660677778,0.00410245458536445,0.00337420014646846,0.00258512364097985,0.000700754441373474,0.00131318681863182,0.00169397507261486,0.00429284871235597,0.000102072062876391,0,0.000204144125752781,0,0,0.0011227926916403,0.00100697063000265,0.000306216188629172,0.000102072062876391,0,0.00169397507261486,0.000102072062876391,0,0,0.0023064074498732,0.000408288251505563,0.000102072062876391,0,0,0,0.000510360314381954,0.000204144125752781,507.720873786408,153.015776699029,149.901699029126,20.5958737864078,581.586165048544,53.9223300970874,3.86529126213592,61.248786407767,16.4611650485437,90.5752427184466,96.9793689320388,0.0518241169527823,0.0156186359803031,0.0153007756485788,0.00210226332412042,0.0593636996068739,0.0055039634681114,0.000394538252744302,0.00625178997731622,0.0016802250738536,0.00924520186980163,0.00989888424334376,9797,6297.54004854369,9716.94296116505,6.64650908208524,0.000408288251505563,0.0143213050160986,9797,1,1,1,0,1
"2018-03-01","Malaysia",134.740957966764,30.7302052785924,770.503421309873,170.92082111437,135.010752688172,41.5503421309873,46.7302052785924,372.222873900293,528.312805474096,302.24633431085,16.8651026392962,50.5953079178886,421.582600195503,49.6852394916911,76.505376344086,70.505376344086,5.95503421309873,75.5953079178886,44.5503421309873,43.6852394916911,0,0,2,0,0,1,2,2,0,1,26.8201368523949,1,0,2,6.95503421309873,7.91006842619746,0,0,1,1,5,2,0.0108295256362936,0.00246987664994313,0.0619276178516214,0.0137374072588305,0.0108512098286587,0.00333952275606713,0.0037558435362958,0.0299166431361753,0.0424620483422356,0.0242924235903272,0.00135549772056713,0.00406649316170138,0.0338838289821173,0.00399334829542607,0.00614896128790275,0.0056667237055205,0.00047862355032139,0.00607581642162744,0.00358064154725826,0.00351111071304381,0,0,0.000160745860794085,0,0,8.03729303970423e-05,0.000160745860794085,0.000160745860794085,0,8.03729303970423e-05,0.00215561299247669,8.03729303970423e-05,0,0.000160745860794085,0.000558996480718432,0.00063575537905461,0,0,8.03729303970423e-05,8.03729303970423e-05,0.000401864651985211,0.000160745860794085,397.312805474096,181.88660801564,149.651026392962,21.8201368523949,563.05376344086,120.010752688172,6,28.7302052785924,6,73.2805474095797,95.505376344086,0.0319331944602231,0.0146187596861952,0.0120278915281275,0.00175374834049147,0.045254280938825,0.00964561587270311,0.000482237582382254,0.00230913078914904,0.000482237582382254,0.0058897723364073,0.00767604696544655,12442,7976.39882697947,12380.3147605083,7.53250218260409,0.00151262954930035,0.00958331310261038,12442,1,1,1,0,1
"2018-04-01","Malaysia",154.712614445575,28.2166836215666,2877.58494404883,303.77517802645,161.691759918616,43.4333672431333,42.0208545269583,190.733468972533,524.466937945066,227.104272634791,25.0208545269583,59.0417090539166,277.754323499491,47.2166836215666,61.6291963377416,227.12512716175,10.8041709053917,106.062563580875,65.4333672431333,64.2375381485249,0,0,10.8041709053917,0,2,1,7,0,0,3.80417090539166,19.412512716175,0,4,2,15.412512716175,2,0,0,4.80417090539166,0,19.412512716175,4.80417090539166,0.0100436649211617,0.00183177639714143,0.186807643732072,0.0197205386929661,0.0104967385041948,0.00281961615444906,0.00272791836710973,0.0123820740698866,0.0340474511779451,0.014743201287639,0.00162430891501936,0.00383288165761598,0.0180313115748826,0.00306522225536008,0.00400085668253321,0.0147445551260549,0.00070138736077588,0.00688539104004641,0.00424781662186012,0.00417018554586633,0,0,0.00070138736077588,0,0.000129836406128278,6.49182030641392e-05,0.000454427421448974,0,0,0.000246959939326906,0.00126022544249383,0,0.000259672812256557,0.000129836406128278,0.00100055263023727,0.000129836406128278,0,0,0.000311878142391045,0,0.00126022544249383,0.000311878142391045,327.446083418108,171.362665310275,57.6291963377416,15.6083418107833,319.6002034588,69.4542217700916,9.80417090539166,31.6291963377416,10,56.8458799593082,92.2583926754832,0.0212572113358938,0.0111245563042245,0.00374118387027666,0.00101326550316693,0.0207478709074785,0.00450884327253256,0.000636469157711741,0.00205331059060904,0.000649182030641392,0.00369033237855805,0.00598924907007811,15404,9053.48372329603,15307.5457782299,7.12777089696114,0.000883429097038647,0.00866496210705335,15404,1,1,1,0,1
"2018-05-01","Malaysia",73.8845605700713,70.3600950118765,1863.28218527316,245.915914489311,555.405225653207,104.671258907363,87.1467933491686,271.800475059382,1010.51686460808,228.03135391924,29.3111638954869,60.8356294536817,680.191923990499,98.6712589073634,44.3111638954869,408.373871733967,133.409026128266,84.8845605700713,46.3600950118765,74.8845605700713,0,1,7.26223277909739,0,0,0,11,1,0,0,22.5244655581948,3,1,1,16.7866983372922,7,0,0,0,0,10.2622327790974,0,0.00389707055066571,0.00371117121218822,0.0982795603815159,0.0129709327754265,0.029295069658379,0.00552092720646466,0.00459659229649078,0.0143362242238189,0.0533001141731144,0.0120276045107463,0.0015460290044563,0.00320879948592656,0.0358769937227965,0.00520445481868049,0.00233720997391671,0.0215398423827189,0.00703671217512875,0.00447726992827002,0.00244528166105156,0.00394981594862974,0,5.27453979640276e-05,0.000383049358040898,0,0,0,0.000580199377604304,5.27453979640276e-05,0,0,0.00118806189979402,0.000158236193892083,5.27453979640276e-05,5.27453979640276e-05,0.000885421084302556,0.000369217785748193,0,0,0,0,0.000541285551932981,0,340.422802850356,197.129216152019,115.409026128266,14.5244655581948,447.947268408551,133.457957244656,37.3111638954869,69.5733966745843,18.2622327790974,61.0978622327791,71.6223277909739,0.0179557362123718,0.0103976589562751,0.00608729501177626,0.000766098716081796,0.0236271569391081,0.00703929306633554,0.00196799218816852,0.00366967649531011,0.000963248735645202,0.00322263105821927,0.00377774818244495,18959,12047.9064133017,18877.1643705463,10.0851091899653,0.000699521745825064,0.00808036945332339,18959,1,1,1,0,1
"2018-06-01","Malaysia",105.611650485437,23.3223300970874,615.854368932039,56.4077669902913,267.512621359223,37.2038834951456,45.0854368932039,296.005825242718,791.281553398058,171.933980582524,12.3223300970874,46.526213592233,725.077669902913,85.1708737864078,38.8815533980583,258.749514563107,55.526213592233,17,10.8815533980583,24.7631067961165,0,4.44077669902913,1,0,1,4,3,1,0,0,33.6446601941748,0,2,0,23.7631067961165,7.44077669902913,3,3,1,3,4,0,0.00717714240471878,0.00158493578641437,0.0418521487551504,0.0038333514774238,0.0181795869085439,0.00252829653381894,0.00306391008448548,0.0201159242434739,0.0537738058714277,0.0116842664344223,0.000837399259061324,0.00316182219451125,0.0492747312200416,0.00578803083835595,0.00264230740047966,0.0175840648700718,0.00377344298961828,0.00115528372409106,0.000739487149035559,0.00168284789644013,0,0.000301785708394776,6.79578661230037e-05,0,6.79578661230037e-05,0.000271831464492015,0.000203873598369011,6.79578661230037e-05,0,0,0.00228641931322968,0,0.000135915732246007,0,0.00161489003031713,0.000505659306763787,0.000203873598369011,0.000203873598369011,6.79578661230037e-05,0.000203873598369011,0.000271831464492015,0,326.209708737864,265.157281553398,172.697087378641,19.4407766990291,460.854368932039,208.427184466019,37.0854368932039,50.526213592233,11.3223300970874,83.052427184466,95.9339805825243,0.0221685157144318,0.0180195230413454,0.0117361255439103,0.00132115370023983,0.0313186795060849,0.0141642666983364,0.00252024715550145,0.00343365365900326,0.00076944139293832,0.00564406572779246,0.00651946860907403,14715,10078.5417475728,14619.7106796116,7.82008847226864,0.000641575039009794,0.0134489276842532,14715,1,1,1,0,1
"2018-07-01","Malaysia",180.36262719704,27.9019426456984,559.480111008326,58.2793709528215,264.068455134135,50.2303422756707,49.8038852913969,405.13691026827,958.764107308048,299.445883441258,33.3283996299723,29.9019426456984,719.401480111008,118.034227567068,124.705827937095,205.264569842738,10.4754856614246,25.4754856614246,16.4264569842738,48.2793709528215,0,1,1,0,1,2,5.47548566142461,16.9509713228492,1,0,34.4264569842738,0,1,1,30.8529139685476,5,1,2,5.47548566142461,1,16.9509713228492,2,0.011595154432468,0.00179376037580832,0.0359678631313613,0.00374666479928135,0.016976435559893,0.00322920876089172,0.00320179268990015,0.0260454458545979,0.0616370367925457,0.0192507800347964,0.0021426164982303,0.00192233639638048,0.0462488897531989,0.00758818563594134,0.00801708954915431,0.0131960507774181,0.000673448129953366,0.00163776828424459,0.00105602423556887,0.00310378469642054,0,6.42880102860816e-05,6.42880102860816e-05,0,6.42880102860816e-05,0.000128576020572163,0.000352008078522958,0.00108974421876241,6.42880102860816e-05,0,0.00221320842071834,0,6.42880102860816e-05,6.42880102860816e-05,0.00198347245056558,0.000321440051430408,6.42880102860816e-05,0.000128576020572163,0.000352008078522958,6.42880102860816e-05,0.00108974421876241,0.000128576020572163,444.13691026827,330.431082331175,154.985198889917,40.3283996299723,634.876965772433,361.578168362627,31.377428307123,61.7058279370953,15.4264569842738,71.1813135985199,89.1322849213691,0.0285526782557551,0.0212427568197477,0.00996369006042538,0.00259263257023287,0.0408149769059745,0.0232451410069191,0.00201719243375912,0.00396694490113117,0.000991736225282792,0.00457610502079845,0.00573013724984694,15555,10010.8371877891,15425.8677150786,7.75880777946433,0.00118460025614104,0.0133309307101922,15555,1,1,1,0,1
"2018-08-01","Malaysia",90.4816112084063,22,380.963222416813,56.9877408056042,147.975481611208,14,28.4938704028021,268.432574430823,651.914185639229,139,5,30.4938704028021,467.926444833625,90.9877408056042,68.4816112084063,108.481611208406,19.4938704028021,24,6,13,0,1,0,1,3,3,12,15,0,0,74.4816112084063,0,0,0,4,4,0,5,14.4938704028021,3,20,1,0.00611073216778593,0.00148578375092861,0.0257285893440138,0.00384870269504992,0.00999361664153498,0.000945498750590937,0.00192435134752496,0.0181287616958751,0.0440274320010285,0.00938745188086716,0.000337678125211049,0.00205942259760938,0.031601704925618,0.00614491394648505,0.00462494841685732,0.00732637341854571,0.00131653072214507,0.00162085500101303,0.000405213750253259,0.000877963125548727,0,6.75356250422098e-05,0,6.75356250422098e-05,0.000202606875126629,0.000202606875126629,0.000810427500506517,0.00101303437563315,0,0,0.00503016216711058,0,0,0,0.000270142500168839,0.000270142500168839,0,0.000337678125211049,0.000978852596934025,0.000202606875126629,0.0013507125008442,6.75356250422098e-05,228.950963222417,303.901926444834,177.950963222417,11,420.420315236427,326.914185639229,51.4816112084063,11,42.4816112084063,30,87.4816112084063,0.0154623464052419,0.0205242065539835,0.0120180295280892,0.000742891875464307,0.028393348769935,0.0220783538623104,0.00347684279113975,0.000742891875464307,0.00286902216575986,0.00202606875126629,0.0059081252926593,14807,11057.6987740806,14646.0245183888,5.70347084058351,0.000675356250422098,0.0169147763098274,14807,1,1,1,0,1
"2018-09-01","Malaysia",214.542658154382,28.5821242019733,835.792222867092,186.935577481138,254.98549042368,52.6070806732443,64.8856645385955,442.528148578062,803.045850261172,196.353453279164,7.86070806732443,30.1642484039466,769.210098665119,48.4428322692977,81.4677887405688,143.353453279164,28.4428322692977,54.1642484039466,28.3035403366222,19.7214161346489,0,0,1,0,0,1,2,0,0,0,30.4428322692977,6.86070806732443,0,0,17.4428322692977,4,0,0,0,2,22.4428322692977,1,0.0155578432309196,0.00207267035547305,0.0606085730868087,0.0135558794402565,0.0184906084426164,0.00381487169494158,0.00470526936465522,0.0320905111369153,0.0582339267774599,0.0142388290992867,0.000570029591539118,0.00218740017432535,0.0557802827168324,0.00351289574106583,0.0059077439260746,0.0103954643422164,0.00206256941764306,0.00392779176243268,0.00205246847981307,0.00143012444776279,0,0,7.25163161711385e-05,0,0,7.25163161711385e-05,0.000145032632342277,0,0,0,0.00220760204998533,0.000497513275367979,0,0,0.00126488993976053,0.000290065264684554,0,0,0,0.000145032632342277,0.00162747152061622,7.25163161711385e-05,416.667440510737,284.174695298897,106.467788740569,19.5821242019733,472.50319210679,316.896111433546,43.024956471271,84.771329077191,10,73.3284968078932,103.771329077191,0.0302151878542957,0.0206073020521318,0.00772065183035307,0.0014200235099328,0.0342641908706882,0.0229801386101194,0.00312001134672016,0.00614730450160921,0.000725163161711385,0.0053175124588755,0.00752511450886084,13790,8428.54381892049,13701.8107951248,8.52601324950558,0.000570029591539118,0.0105928114150698,13790,1,1,1,0,1
