"date","country","arrest","censor","electionactivity","electionirregularities","cooperate","coup","defamationcase","disaster","legalaction","legalchange","martiallaw","mobilizesecurity","corruption","activism","protest","purge","raid","threaten","violencelethal","violencenonlethal","arms_transfer_security_aid_assistance","bribery_economic_corruption","diplomatic_recognition","diplomatic_sanction","diplomatic_statement","diplomatic_visit","economic_aid_assistance","intelligence_counterintelligence","investment","media_campaign_intervention","political_process_policy_intervention","professional_cultural_exchange","security_cooperation","surveillance","tech_transfer_investment","trade_agreement_exchange","trade_financial_sanction","transnational_organization_crime","arrestNorm","censorNorm","electionactivityNorm","electionirregularitiesNorm","cooperateNorm","coupNorm","defamationcaseNorm","disasterNorm","legalactionNorm","legalchangeNorm","martiallawNorm","mobilizesecurityNorm","corruptionNorm","activismNorm","protestNorm","purgeNorm","raidNorm","threatenNorm","violencelethalNorm","violencenonlethalNorm","arms_transfer_security_aid_assistanceNorm","bribery_economic_corruptionNorm","diplomatic_recognitionNorm","diplomatic_sanctionNorm","diplomatic_statementNorm","diplomatic_visitNorm","economic_aid_assistanceNorm","intelligence_counterintelligenceNorm","investmentNorm","media_campaign_interventionNorm","political_process_policy_interventionNorm","professional_cultural_exchangeNorm","security_cooperationNorm","surveillanceNorm","tech_transfer_investmentNorm","trade_agreement_exchangeNorm","trade_financial_sanctionNorm","transnational_organization_crimeNorm","ncr_arrest","ncr_cooperate","ncr_corruption","ncr_defamationcase","ncr_legalaction","ncr_legalchange","ncr_purge","ncr_raid","ncr_threaten","ncr_violencelethal","ncr_violencenonlethal","ncr_arrestNorm","ncr_cooperateNorm","ncr_corruptionNorm","ncr_defamationcaseNorm","ncr_legalactionNorm","ncr_legalchangeNorm","ncr_purgeNorm","ncr_raidNorm","ncr_threatenNorm","ncr_violencelethalNorm","ncr_violencenonlethalNorm","article_total","cs_999","rai_999","f1","rus_influence","chn_influence","total_articles","elcomercio.com","metroecuador.com.ec"
"2020-01-01","Ecuador",20,6,44,6,22,3,0,288,157,30,3,8,45,5,17,15,2,2,21,18,0,0,1,0,0,0,0,0,3,0,0,3,0,0,0,1,1,0,0.00504668180671209,0.00151400454201363,0.0111026999747666,0.00151400454201363,0.0055513499873833,0.000757002271006813,0,0.072672218016654,0.0396164521826899,0.00757002271006813,0.000757002271006813,0.00201867272268483,0.0113550340651022,0.00126167045167802,0.00428967953570527,0.00378501135503407,0.000504668180671209,0.000504668180671209,0.00529901589704769,0.00454201362604088,0,0,0.000252334090335604,0,0,0,0,0,0.000757002271006813,0,0,0.000757002271006813,0,0,0,0.000252334090335604,0.000252334090335604,0,72,30,10,0,52,55,2,6,1,29,66,0.0181680545041635,0.00757002271006813,0.00252334090335604,0,0.0131213726974514,0.0138783749684582,0.000504668180671209,0.00151400454201363,0.000252334090335604,0.00731768861973253,0.0166540499621499,3963,2976,57,8.502869007021,0,0.00227100681302044,3963,1,1
"2020-02-01","Ecuador",20,2,51,11,25,4,0,237,152,38,4,7,46,6,10,18,1,4,9,13,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0.00591016548463357,0.000591016548463357,0.0150709219858156,0.00325059101654846,0.00738770685579196,0.00118203309692671,0,0.0700354609929078,0.0449172576832151,0.0112293144208038,0.00118203309692671,0.00206855791962175,0.0135933806146572,0.00177304964539007,0.00295508274231678,0.00531914893617021,0.000295508274231678,0.00118203309692671,0.00265957446808511,0.00384160756501182,0,0,0,0.000295508274231678,0,0.000591016548463357,0,0,0,0,0.000295508274231678,0,0,0,0,0,0,0,65,25,13,0,72,42,3,3,4,52,39,0.0192080378250591,0.00738770685579196,0.00384160756501182,0,0.0212765957446809,0.0124113475177305,0.000886524822695035,0.000886524822695035,0.00118203309692671,0.0153664302600473,0.0115248226950355,3384,2462,55,8.96650905917763,0.000295508274231678,0.000886524822695035,3384,1,1
"2020-03-01","Ecuador",23,2,35,16,29,5,0,901,89,53,105,26,19,7,16,19,0,7,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00445304937076476,0.000387221684414327,0.00677637947725073,0.00309777347531462,0.00561471442400774,0.000968054211035818,0,0.174443368828654,0.0172313649564376,0.0102613746369797,0.0203291384317522,0.00503388189738625,0.00367860600193611,0.00135527589545015,0.00309777347531462,0.00367860600193611,0,0.00135527589545015,0.00154888673765731,0.00193610842207164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,30,2,0,63,65,8,5,4,16,38,0.0135527589545015,0.00580832526621491,0.000387221684414327,0,0.0121974830590513,0.0125847047434656,0.00154888673765731,0.000968054211035818,0.000774443368828654,0.00309777347531462,0.00735721200387222,5165,3514,29,9.04842341488609,0,0,5165,1,1
"2020-04-01","Ecuador",18,4,8,1,36,0,1,747,101,54,50,20,38,14,15,20,2,7,18,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00345158197507191,0.000767018216682646,0.00153403643336529,0.000191754554170662,0.00690316395014382,0,0.000191754554170662,0.143240651965484,0.0193672099712368,0.0103547459252157,0.00958772770853308,0.00383509108341323,0.00728667305848514,0.00268456375838926,0.00287631831255992,0.00383509108341323,0.000383509108341323,0.00134228187919463,0.00345158197507191,0.00287631831255992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,31,10,1,37,69,4,4,3,28,27,0.013039309683605,0.00594439117929051,0.00191754554170662,0.000191754554170662,0.00709491850431448,0.0132310642377756,0.000767018216682646,0.000767018216682646,0.000575263662511985,0.00536912751677852,0.00517737296260786,5215,3809,25,8.22063093534731,0,0,5215,1,1
"2020-05-01","Ecuador",20,3,16,6,14,2,0,594,118,88,57,9,105,11,73,34,15,4,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00394555139080687,0.00059183270862103,0.00315644111264549,0.00118366541724206,0.00276188597356481,0.000394555139080687,0,0.117182876306964,0.0232787532057605,0.0173604261195502,0.0112448214637996,0.00177549812586309,0.020714144801736,0.00217005326494378,0.0144012625764451,0.00670743736437167,0.00295916354310515,0.000789110278161373,0.00276188597356481,0.00118366541724206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,30,14,0,52,96,8,15,1,45,33,0.0106529887551785,0.0059183270862103,0.00276188597356481,0,0.0102584336160978,0.018938646675873,0.00157822055632275,0.00295916354310515,0.000197277569540343,0.00887749062931545,0.00651015979483133,5069,3630,24,9.39665954396488,0,0,5069,1,1
"2020-06-01","Ecuador",60,1,48,23,22,0,2,443,231,43,27,4,124,8,23,48,16,5,9,17,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0.0137962750057484,0.000229937916762474,0.0110370200045988,0.0052885720855369,0.00505863416877443,0,0.000459875833524948,0.101862497125776,0.0531156587721315,0.00988733042078639,0.0062083237525868,0.000919751667049897,0.0285123016785468,0.00183950333409979,0.0052885720855369,0.0110370200045988,0.00367900666819959,0.00114968958381237,0.00206944125086227,0.00390894458496206,0,0,0,0,0,0,0,0,0.000459875833524948,0,0,0,0,0,0.000459875833524948,0,0,0,55,12,19,0,57,61,7,13,1,18,33,0.0126465854219361,0.00275925500114969,0.00436882041848701,0,0.013106461255461,0.0140262129225109,0.00160956541733732,0.00298919291791216,0.000229937916762474,0.00413888250172453,0.00758795125316165,4349,3055,21,10.9258774074361,0.000459875833524948,0.000689813750287422,4349,1,1
"2020-07-01","Ecuador",21,3,107,9,46,4,0,394,208,43,21,16,70,8,21,60,7,8,11,10,0,0,0,0,0,0,1,0,1,0,0,1,11,0,1,0,8,0,0.00444538526672312,0.000635055038103302,0.0226502963590178,0.00190516511430991,0.00973751058425064,0.000846740050804403,0,0.0834038950042337,0.044030482641829,0.00910245554614733,0.00444538526672312,0.00338696020321761,0.0148179508890771,0.00169348010160881,0.00444538526672312,0.012701100762066,0.00148179508890771,0.00169348010160881,0.00232853513971211,0.00211685012701101,0,0,0,0,0,0,0.000211685012701101,0,0.000211685012701101,0,0,0.000211685012701101,0.00232853513971211,0,0.000211685012701101,0,0.00169348010160881,0,76,23,22,0,89,69,5,7,6,40,33,0.0160880609652837,0.00486875529212532,0.00465707027942422,0,0.018839966130398,0.014606265876376,0.0010584250635055,0.00148179508890771,0.0012701100762066,0.00846740050804403,0.00698560541913633,4724,3376,62,9.83893243855813,0.000211685012701101,0.00465707027942422,4724,1,1
"2020-08-01","Ecuador",31,3,179,13,49,5,3,402,193,32,50,23,55,10,29,19,1,5,33,17,0,0,0,1,1,0,1,0,0,0,0,0,4,0,5,0,6,0,0.00723116398413809,0.000699790062981106,0.0417541404245393,0.00303242360625146,0.0114299043620247,0.00116631677163518,0.000699790062981106,0.0937718684394682,0.0450198273851178,0.00746442733846513,0.0116631677163518,0.00536505714952181,0.0128294844879869,0.00233263354327035,0.00676463727548402,0.00443200373221367,0.000233263354327035,0.00116631677163518,0.00769769069279216,0.0039654770235596,0,0,0,0.000233263354327035,0.000233263354327035,0,0.000233263354327035,0,0,0,0,0,0.000933053417308141,0,0.00116631677163518,0,0.00139958012596221,0,47,34,3,2,37,47,3,8,5,28,27,0.0109633776533707,0.0079309540471192,0.000699790062981106,0.00046652670865407,0.0086307441101003,0.0109633776533707,0.000699790062981106,0.00186610683461628,0.00116631677163518,0.00653137392115699,0.00629811056682995,4287,2951,94,10.0514072079811,0,0.00443200373221367,4287,1,1
"2020-09-01","Ecuador",24,0,136,6,22,0,0,314,206,55,54,11,68,9,39,26,5,5,9,24,0,1,0,0,0,0,3,0,0,0,0,0,1,0,2,0,0,0,0.00565104779844596,0,0.0320226041911938,0.00141276194961149,0.00518012714857546,0,0,0.073934542029668,0.0485048269366612,0.0129503178714387,0.0127148575465034,0.00259006357428773,0.0160113020955969,0.00211914292441724,0.00918295267247469,0.00612196844831646,0.00117730162467624,0.00117730162467624,0.00211914292441724,0.00565104779844596,0,0.000235460324935248,0,0,0,0,0.000706380974805745,0,0,0,0,0,0.000235460324935248,0,0.000470920649870497,0,0,0,71,29,21,0,88,71,6,5,4,26,37,0.0167176830704026,0.0068283494231222,0.00494466682364022,0,0.0207205085943019,0.0167176830704026,0.00141276194961149,0.00117730162467624,0.000941841299740994,0.00612196844831646,0.00871203202260419,4247,2953,25,9.95241743100214,0,0.00164822227454674,4247,1,1
"2020-10-01","Ecuador",21,1,98,7,13,3,2,338,150,39,15,27,36,4,50,21,0,4,16,14,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0.00528036208197134,0.000251445813427206,0.0246416897158662,0.00176012069399044,0.00326879557455368,0.000754337440281619,0.000502891626854413,0.0849886849383958,0.037716872014081,0.00980638672366105,0.0037716872014081,0.00678903696253457,0.00905204928337943,0.00100578325370883,0.0125722906713603,0.00528036208197134,0,0.00100578325370883,0.0040231330148353,0.00352024138798089,0,0,0,0,0,0,0.000502891626854413,0,0,0,0,0.000251445813427206,0,0,0.000251445813427206,0,0,0,62,28,12,1,53,47,2,5,0,35,43,0.0155896404324868,0.00704048277596178,0.00301734976112648,0.000251445813427206,0.0133266281116419,0.0118179532310787,0.000502891626854413,0.00125722906713603,0,0.00880060346995223,0.0108121699773699,3977,2875,20,9.26050460849112,0,0.00100578325370883,3977,1,1
"2020-11-01","Ecuador",6,3,102,7,40,7,0,292,135,46,14,15,53,13,22,29,3,4,25,22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0.00160213618157543,0.000801068090787717,0.0272363150867824,0.00186915887850467,0.0106809078771696,0.00186915887850467,0,0.0779706275033378,0.0360480640854473,0.012283044058745,0.00373831775700935,0.00400534045393859,0.0141522029372497,0.00347129506008011,0.00587449933244326,0.00774365821094793,0.000801068090787717,0.00106809078771696,0.00667556742323097,0.00587449933244326,0,0,0,0,0,0.000267022696929239,0,0,0,0,0,0,0,0,0.000801068090787717,0,0.000267022696929239,0,54,39,8,0,53,43,1,6,3,58,38,0.0144192256341789,0.0104138851802403,0.00213618157543391,0,0.0141522029372497,0.0114819759679573,0.000267022696929239,0.00160213618157543,0.000801068090787717,0.0154873164218959,0.0101468624833111,3745,2655,27,9.569040321699,0,0.00133511348464619,3745,1,1
"2020-12-01","Ecuador",15,1,106,22,26,12,0,233,136,49,32,22,49,12,27,10,5,2,20,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0.00380807311500381,0.000253871541000254,0.0269103833460269,0.00558517390200559,0.0066006600660066,0.00304645849200305,0,0.0591520690530591,0.0345265295760345,0.0124397055090124,0.00812388931200812,0.00558517390200559,0.0124397055090124,0.00304645849200305,0.00685453160700685,0.00253871541000254,0.00126935770500127,0.000507743082000508,0.00507743082000508,0.00304645849200305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000507743082000508,0,0.000253871541000254,0,73,27,21,0,85,67,4,7,2,50,40,0.0185326224930185,0.00685453160700685,0.00533130236100533,0,0.0215790809850216,0.017009393247017,0.00101548616400102,0.00177710078700178,0.000507743082000508,0.0126935770500127,0.0101548616400102,3939,2837,27,9.79751368020171,0,0.000761614623000762,3939,1,1
"2021-01-01","Ecuador",8,0,229,29,23,0,5,344,151,48,41,27,63,5,13,28,5,10,14,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00196608503317768,0,0.0562791840747112,0.00712705824526911,0.00565249447038584,0,0.00122880314573605,0.0845416564266405,0.0371098550012288,0.0117965101990661,0.0100761857950356,0.00663553698697469,0.0154829196362743,0.00122880314573605,0.00319488817891374,0.0068812976161219,0.00122880314573605,0.00245760629147211,0.00344064880806095,0.00417793069550258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,25,4,0,80,39,9,6,1,24,37,0.0103219464241828,0.00614401572868027,0.000983042516588842,0,0.0196608503317768,0.00958466453674121,0.0022118456623249,0.00147456377488326,0.000245760629147211,0.00589825509953306,0.00909314327844679,4069,2795,11,9.68489413751566,0,0,4069,1,1
"2021-02-01","Ecuador",24,2,595,69,36,5,0,261,155,43,10,32,39,5,89,26,4,3,84,21,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.00537273337810611,0.000447727781508843,0.133199014998881,0.0154466084620551,0.00805910006715917,0.00111931945377211,0,0.058428475486904,0.0346989030669353,0.00962614730244012,0.00223863890754421,0.00716364450414148,0.00873069173942243,0.00111931945377211,0.0199238862771435,0.00582046115961495,0.000895455563017685,0.000671591672263264,0.0188045668233714,0.00470114170584285,0,0.000223863890754421,0,0,0,0,0,0,0,0,0.000223863890754421,0,0,0,0.000223863890754421,0,0,0,65,24,10,0,50,38,3,7,8,41,31,0.0145511528990374,0.00537273337810611,0.00223863890754421,0,0.0111931945377211,0.00850682784866801,0.000671591672263264,0.00156704723528095,0.00179091112603537,0.00917841952093127,0.00693978061338706,4467,2726,17,10.3186451366647,0.000223863890754421,0.000447727781508843,4467,1,1
"2021-03-01","Ecuador",21,2,167,22,39,3,0,448,129,41,35,7,49,11,44,67,6,8,17,26,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0.00435775057065781,0.000415023863872173,0.0346544926333264,0.0045652625025939,0.00809296534550737,0.000622535795808259,0,0.0929653455073667,0.0267690392197551,0.00850798920937954,0.00726291761776302,0.0014525835235526,0.0101680846648682,0.00228263125129695,0.0091305250051878,0.0139032994397178,0.00124507159161652,0.00166009545548869,0.00352770284291347,0.00539531023033824,0.000207511931936086,0,0,0,0,0,0,0,0.000207511931936086,0.000207511931936086,0.000207511931936086,0,0,0,0,0,0.000207511931936086,0,69,55,6,1,72,74,6,8,3,46,44,0.01431832330359,0.0114131562564847,0.00124507159161652,0.000207511931936086,0.0149408590993982,0.0153558829632704,0.00124507159161652,0.00166009545548869,0.000622535795808259,0.00954554886905997,0.0091305250051878,4819,3339,26,9.38736294630219,0.000207511931936086,0.000830047727744345,4819,1,1
"2021-04-01","Ecuador",26,0,428,26,46,7,0,316,136,69,126,9,59,11,11,53,7,8,39,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00549915397631134,0,0.0905245346869712,0.00549915397631134,0.00972927241962775,0.00148054145516074,0,0.0668358714043993,0.0287648054145516,0.0145939086294416,0.0266497461928934,0.00190355329949239,0.0124788494077834,0.00232656514382403,0.00232656514382403,0.0112098138747885,0.00148054145516074,0.00169204737732657,0.00824873096446701,0.00274957698815567,0.000634517766497462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,22,9,0,61,60,4,12,5,57,42,0.0131133671742809,0.00465313028764805,0.00190355329949239,0,0.0129018612521151,0.0126903553299492,0.000846023688663283,0.00253807106598985,0.0010575296108291,0.0120558375634518,0.00888324873096447,4728,3064,33,10.8979127940036,0,0.000634517766497462,4728,1,1
"2021-05-01","Ecuador",19,4,70,6,42,1,1,255,122,79,57,5,35,5,27,50,0,5,17,15,6,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.00432900432900433,0.000911369332421964,0.0159489633173844,0.00136705399863295,0.00956937799043062,0.000227842333105491,0.000227842333105491,0.0580997949419002,0.0277967646388699,0.0179995443153338,0.012987012987013,0.00113921166552745,0.00797448165869218,0.00113921166552745,0.00615174299384826,0.0113921166552746,0,0.00113921166552745,0.00387331966279335,0.00341763499658236,0.00136705399863295,0,0,0,0,0,0,0,0,0,0,0.000227842333105491,0.000227842333105491,0,0.000227842333105491,0,0,0,73,36,8,0,50,68,5,9,1,44,40,0.0166324903167008,0.00820232399179768,0.00182273866484393,0,0.0113921166552746,0.0154932786511734,0.00113921166552745,0.00205058099794942,0.000227842333105491,0.0100250626566416,0.00911369332421964,4389,3282,34,9.01368224741347,0.000455684666210982,0.00159489633173844,4389,1,1
"2021-06-01","Ecuador",15,1,29,6,26,1,1,199,130,46,5,14,37,12,32,31,4,3,15,16,5,0,0,0,0,0,0,0,1,0,1,1,0,0,3,0,0,0,0.00427107061503417,0.000284738041002278,0.00825740318906606,0.00170842824601367,0.00740318906605923,0.000284738041002278,0.000284738041002278,0.0566628701594533,0.0370159453302961,0.0130979498861048,0.00142369020501139,0.00398633257403189,0.0105353075170843,0.00341685649202733,0.00911161731207289,0.00882687927107061,0.00113895216400911,0.000854214123006834,0.00427107061503417,0.00455580865603645,0.00142369020501139,0,0,0,0,0,0,0,0.000284738041002278,0,0.000284738041002278,0.000284738041002278,0,0,0.000854214123006834,0,0,0,48,35,12,0,60,34,2,8,3,32,39,0.0136674259681093,0.00996583143507973,0.00341685649202733,0,0.0170842824601367,0.00968109339407745,0.000569476082004556,0.00227790432801822,0.000854214123006834,0.00911161731207289,0.0111047835990888,3512,2661,20,8.99368352086839,0.000284738041002278,0.00284738041002278,3512,1,1
"2021-07-01","Ecuador",13,1,21,4,33,5,1,215,123,37,35,15,31,4,31,30,3,11,38,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0.00376048597049465,0.000289268151576511,0.00607463118310674,0.00115707260630605,0.00954584900202488,0.00144634075788256,0.000289268151576511,0.06219265258895,0.0355799826439109,0.0107029216083309,0.0101243853051779,0.00433902227364767,0.00896731269887185,0.00115707260630605,0.00896731269887185,0.00867804454729534,0.000867804454729534,0.00318194966734163,0.0109921897599074,0.00549609487995372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000289268151576511,0,0.000578536303153023,0,38,30,13,0,62,35,5,14,1,35,51,0.0109921897599074,0.00867804454729534,0.00376048597049465,0,0.0179346253977437,0.0101243853051779,0.00144634075788256,0.00404975412207116,0.000289268151576511,0.0101243853051779,0.0147526757304021,3457,2544,13,10.5509451430859,0.000578536303153023,0.000289268151576511,3457,1,1
"2021-08-01","Ecuador",9,8,38,4,50,5,0,134,107,26,13,16,24,15,44,25,6,2,23,22,0,0,0,0,0,1,0,0,2,0,0,0,2,0,0,4,3,0,0.00273058252427184,0.00242718446601942,0.0115291262135922,0.00121359223300971,0.0151699029126214,0.00151699029126214,0,0.0406553398058252,0.0324635922330097,0.00788834951456311,0.00394417475728155,0.00485436893203883,0.00728155339805825,0.00455097087378641,0.0133495145631068,0.00758495145631068,0.00182038834951456,0.000606796116504854,0.00697815533980583,0.0066747572815534,0,0,0,0,0,0.000303398058252427,0,0,0.000606796116504854,0,0,0,0.000606796116504854,0,0,0.00121359223300971,0.000910194174757282,0,41,35,4,0,41,39,3,6,5,39,47,0.0124393203883495,0.010618932038835,0.00121359223300971,0,0.0124393203883495,0.0118325242718447,0.000910194174757282,0.00182038834951456,0.00151699029126214,0.0118325242718447,0.0142597087378641,3296,2487,18,9.5391854049817,0.00151699029126214,0.00212378640776699,3296,1,1
"2021-09-01","Ecuador",15,6,26,4,46,11,0,94,166,46,20,24,53,16,26,37,12,7,89,17,0,0,0,0,0,0,0,0,3,0,0,1,1,0,1,2,0,0,0.00419463087248322,0.00167785234899329,0.00727069351230425,0.00111856823266219,0.0128635346756152,0.00307606263982103,0,0.0262863534675615,0.046420581655481,0.0128635346756152,0.00559284116331096,0.00671140939597315,0.014821029082774,0.00447427293064877,0.00727069351230425,0.0103467561521253,0.00335570469798658,0.00195749440715884,0.0248881431767338,0.00475391498881432,0,0,0,0,0,0,0,0,0.000838926174496644,0,0,0.000279642058165548,0.000279642058165548,0,0.000279642058165548,0.000559284116331096,0,0,75,38,11,0,70,86,5,7,0,48,50,0.0209731543624161,0.0106263982102908,0.00307606263982103,0,0.0195749440715884,0.0240492170022371,0.00139821029082774,0.00195749440715884,0,0.0134228187919463,0.0139821029082774,3576,2521,20,12.3821094674002,0.000279642058165548,0.00195749440715884,3576,1,1
"2021-10-01","Ecuador",25,3,21,2,41,2,1,117,148,38,47,26,51,4,93,23,6,2,51,49,0,0,0,0,0,0,1,1,3,0,0,3,0,0,0,0,1,0,0.00738552437223043,0.000886262924667651,0.00620384047267356,0.000590841949778434,0.0121122599704579,0.000590841949778434,0.000295420974889217,0.0345642540620384,0.0437223042836041,0.0112259970457903,0.0138847858197932,0.00768094534711965,0.0150664697193501,0.00118168389955687,0.0274741506646972,0.00679468242245199,0.0017725258493353,0.000590841949778434,0.0150664697193501,0.0144756277695716,0,0,0,0,0,0,0.000295420974889217,0.000295420974889217,0.000886262924667651,0,0,0.000886262924667651,0,0,0,0,0.000295420974889217,0,54,25,5,0,37,38,3,3,5,64,55,0.0159527326440177,0.00738552437223043,0.00147710487444609,0,0.010930576070901,0.0112259970457903,0.000886262924667651,0.000886262924667651,0.00147710487444609,0.0189069423929099,0.0162481536189069,3385,2395,15,12.2916382082868,0.00147710487444609,0.00147710487444609,3385,1,1
"2021-11-01","Ecuador",16,2,29,2,46,6,0,157,61,40,25,12,23,6,16,23,1,6,84,24,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.00531208499335989,0.000664010624169987,0.00962815405046481,0.000664010624169987,0.0152722443559097,0.00199203187250996,0,0.052124833997344,0.0202523240371846,0.0132802124833997,0.00830013280212483,0.00398406374501992,0.00763612217795485,0.00199203187250996,0.00531208499335989,0.00763612217795485,0.000332005312084993,0.00199203187250996,0.0278884462151394,0.00796812749003984,0,0,0,0.000332005312084993,0.000332005312084993,0,0,0,0.000332005312084993,0,0,0,0,0,0.000332005312084993,0,0,0,34,27,7,0,44,42,1,1,1,53,51,0.0112881806108898,0.00896414342629482,0.00232403718459495,0,0.0146082337317397,0.0139442231075697,0.000332005312084993,0.000332005312084993,0.000332005312084993,0.0175962815405046,0.0169322709163347,3012,2197,12,10.7799474224929,0.000332005312084993,0.00132802124833997,3012,1,1
"2021-12-01","Ecuador",14,1,16,3,13,1,1,174,83,41,22,13,20,5,8,14,1,5,19,8,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0.00449438202247191,0.000321027287319422,0.00513643659711075,0.000963081861958266,0.00417335473515249,0.000321027287319422,0.000321027287319422,0.0558587479935795,0.026645264847512,0.0131621187800963,0.00706260032102729,0.00417335473515249,0.00642054574638844,0.00160513643659711,0.00256821829855538,0.00449438202247191,0.000321027287319422,0.00160513643659711,0.00609951845906902,0.00256821829855538,0,0,0,0,0,0.000321027287319422,0,0,0,0,0,0.000321027287319422,0,0,0.000642054574638844,0,0,0,30,21,6,1,52,47,6,4,4,31,43,0.00963081861958266,0.00674157303370787,0.00192616372391653,0.000321027287319422,0.01669341894061,0.0150882825040128,0.00192616372391653,0.00128410914927769,0.00128410914927769,0.00995184590690209,0.0138041733547352,3115,2433,10,8.64433677951499,0.000321027287319422,0.000963081861958266,3115,1,1
"2022-01-01","Ecuador",4,0,15,3,23,2,0,269,66,49,10,16,14,3,13,12,1,4,28,23,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.00141743444365698,0,0.00531537916371368,0.00106307583274274,0.00815024805102764,0.00070871722182849,0,0.095322466335932,0.0233876683203402,0.017363571934798,0.00354358610914245,0.00566973777462792,0.00496102055279943,0.00106307583274274,0.00460666194188519,0.00425230333097094,0.000354358610914245,0.00141743444365698,0.00992204110559887,0.00815024805102764,0,0,0,0,0,0.000354358610914245,0,0,0,0,0,0.000354358610914245,0,0,0,0.000354358610914245,0,0,27,15,3,0,34,35,0,4,0,39,39,0.00956768249468462,0.00531537916371368,0.00106307583274274,0,0.0120481927710843,0.0124025513819986,0,0.00141743444365698,0,0.0138199858256556,0.0138199858256556,2822,2085,19,9.09894857996715,0,0.00106307583274274,2822,1,1
"2022-02-01","Ecuador",16,3,29,0,28,5,0,304,72,60,8,15,21,9,13,23,2,1,48,22,0,0,0,0,3,0,7,0,4,0,0,2,0,0,0,8,5,0,0.00560616678346181,0.00105115627189909,0.0101611772950245,0,0.00981079187105816,0.00175192711983181,0,0.106517168885774,0.0252277505255781,0.0210231254379818,0.0028030833917309,0.00525578135949544,0.00735809390329362,0.00315346881569727,0.00455501051156272,0.00805886475122635,0.000700770847932726,0.000350385423966363,0.0168185003503854,0.00770847932725999,0,0,0,0,0.00105115627189909,0,0.00245269796776454,0,0.00140154169586545,0,0,0.000700770847932726,0,0,0,0.0028030833917309,0.00175192711983181,0,49,15,2,0,53,53,3,5,1,49,32,0.0171688857743518,0.00525578135949544,0.000700770847932726,0,0.0185704274702172,0.0185704274702172,0.00105115627189909,0.00175192711983181,0.000350385423966363,0.0171688857743518,0.0112123335669236,2854,1935,38,10.0653598752747,0.00210231254379818,0.00805886475122635,2854,1,1
"2022-03-01","Ecuador",10,1,22,2,26,3,0,192,69,56,4,8,28,13,25,19,0,3,27,19,0,0,0,2,1,0,2,0,1,0,0,0,0,1,1,1,8,0,0.00366703337000367,0.000366703337000367,0.00806747341400807,0.000733406674000733,0.00953428676200953,0.0011001100110011,0,0.0704070407040704,0.0253025302530253,0.0205353868720205,0.00146681334800147,0.00293362669600293,0.0102676934360103,0.00476714338100477,0.00916758342500917,0.00696736340300697,0,0.0011001100110011,0.0099009900990099,0.00696736340300697,0,0,0,0.000733406674000733,0.000366703337000367,0,0.000733406674000733,0,0.000366703337000367,0,0,0,0,0.000366703337000367,0.000366703337000367,0.000366703337000367,0.00293362669600293,0,32,14,4,0,45,55,3,6,2,53,48,0.0117345067840117,0.00513384671800513,0.00146681334800147,0,0.0165016501650165,0.0201686835350202,0.0011001100110011,0.0022002200220022,0.000733406674000733,0.0194352768610194,0.0176017601760176,2727,1964,35,9.00723522948651,0.00586725339200587,0.000733406674000733,2727,1,1
