"date","country","arrest","censor","electionactivity","electionirregularities","cooperate","coup","defamationcase","disaster","legalaction","legalchange","martiallaw","mobilizesecurity","corruption","activism","protest","purge","raid","threaten","violencelethal","violencenonlethal","arms_transfer_security_aid_assistance","bribery_economic_corruption","diaspora_activation","diplomatic_mediation","diplomatic_recognition","diplomatic_sanction","diplomatic_statement","diplomatic_visit","economic_aid_assistance","intelligence_counterintelligence","investment","joint_security_force_exercise","media_campaign_intervention","political_process_policy_intervention","professional_cultural_exchange","security_cooperation","security_force_facility_presence","surveillance","tech_transfer_investment","trade_agreement_exchange","trade_financial_sanction","transnational_organization_crime","arrestNorm","censorNorm","electionactivityNorm","electionirregularitiesNorm","cooperateNorm","coupNorm","defamationcaseNorm","disasterNorm","legalactionNorm","legalchangeNorm","martiallawNorm","mobilizesecurityNorm","corruptionNorm","activismNorm","protestNorm","purgeNorm","raidNorm","threatenNorm","violencelethalNorm","violencenonlethalNorm","arms_transfer_security_aid_assistanceNorm","bribery_economic_corruptionNorm","diaspora_activationNorm","diplomatic_mediationNorm","diplomatic_recognitionNorm","diplomatic_sanctionNorm","diplomatic_statementNorm","diplomatic_visitNorm","economic_aid_assistanceNorm","intelligence_counterintelligenceNorm","investmentNorm","joint_security_force_exerciseNorm","media_campaign_interventionNorm","political_process_policy_interventionNorm","professional_cultural_exchangeNorm","security_cooperationNorm","security_force_facility_presenceNorm","surveillanceNorm","tech_transfer_investmentNorm","trade_agreement_exchangeNorm","trade_financial_sanctionNorm","transnational_organization_crimeNorm","ncr_arrest","ncr_cooperate","ncr_corruption","ncr_defamationcase","ncr_legalaction","ncr_legalchange","ncr_purge","ncr_raid","ncr_threaten","ncr_violencelethal","ncr_violencenonlethal","ncr_arrestNorm","ncr_cooperateNorm","ncr_corruptionNorm","ncr_defamationcaseNorm","ncr_legalactionNorm","ncr_legalchangeNorm","ncr_purgeNorm","ncr_raidNorm","ncr_threatenNorm","ncr_violencelethalNorm","ncr_violencenonlethalNorm","article_total","cs_999","rai_999","f1","rus_influence","chn_influence","total_articles","guardian.ng","thenewsnigeria.com.ng","vanguardngr.com","thenationonlineng.net"
"2023-02-01","Nigeria",61,11,1443,291,147,17,9,83,328,28,19,49,151,38,123,56,11,91,137,147,0,0,0,0,0,0,2,1,1,0,1,0,1,1,2,0,0,1,1,0,1,0,0.00713200046767216,0.00128609844499006,0.168712732374605,0.0340231497720098,0.0171869519466854,0.00198760668771191,0.00105226236408278,0.00970419735765229,0.0383491172687946,0.00327370513270198,0.0022214427686192,0.00572898398222846,0.0176546241084999,0.0044428855372384,0.014380918975798,0.00654741026540395,0.00128609844499006,0.0106395416812814,0.016017771542149,0.0171869519466854,0,0,0,0,0,0,0.000233836080907284,0.000116918040453642,0.000116918040453642,0,0.000116918040453642,0,0.000116918040453642,0.000116918040453642,0.000233836080907284,0,0,0.000116918040453642,0.000116918040453642,0,0.000116918040453642,0,97,128,66,1,127,44,3,4,11,17,26,0.0113410499240033,0.0149655091780662,0.00771659066994037,0.000116918040453642,0.0148485911376125,0.00514439377996025,0.000350754121360926,0.000467672161814568,0.00128609844499006,0.00198760668771191,0.00303986905179469,8553,5007,12,4.44497978264814,0.000350754121360926,0.00105226236408278,8553,1,1,1,1
"2023-03-01","Nigeria",89,13,1282,345,155,14,12,163,364,45,16,31,148,68,108,106,4,105,131,118,1,1,0,0,0,1,2,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0.00959258460875189,0.00140116404397499,0.138176331105842,0.0371847380901056,0.0167061866781634,0.00150894589351153,0.00129338219443846,0.0175684414744557,0.0392325932312999,0.00485018322914421,0.00172450959258461,0.00334123733563268,0.0159517137314076,0.00732916576848459,0.0116404397499461,0.011424876050873,0.000431127398146152,0.0113170942013365,0.0141194222892865,0.0127182582453115,0.000107781849536538,0.000107781849536538,0,0,0,0.000107781849536538,0.000215563699073076,0,0,0,0.000107781849536538,0,0,0,0.000107781849536538,0.000107781849536538,0,0,0.000107781849536538,0,0.000107781849536538,0,132,142,85,1,190,54,6,3,7,31,41,0.014227204138823,0.0153050226341884,0.00916145721060573,0.000107781849536538,0.0204785514119422,0.00582021987497305,0.000646691097219228,0.000323345548609614,0.000754472946755766,0.00334123733563268,0.00441905583099806,9278,5502,41,5.8798015487588,0.00053890924768269,0.00053890924768269,9278,1,1,1,1
"2023-04-01","Nigeria",41,7,440,102,137,18,14,146,280,45,14,42,123,67,83,113,9,60,153,100,0,1,0,0,0,0,0,1,1,0,3,0,0,0,1,2,0,0,1,1,1,0,0.00513591381686083,0.000876863334585995,0.0551171238882626,0.0127771514468245,0.0171614681197545,0.00225479143179256,0.00175372666917199,0.0182888638356508,0.0350745333834398,0.0056369785794814,0.00175372666917199,0.00526118000751597,0.0154077414505825,0.00839283477389453,0.0103970938243768,0.0141550795440311,0.00112739571589628,0.00751597143930853,0.0191657271702368,0.0125266190655142,0,0.000125266190655142,0,0,0,0,0,0.000125266190655142,0.000125266190655142,0,0.000375798571965427,0,0,0,0.000125266190655142,0.000250532381310284,0,0,0.000125266190655142,0.000125266190655142,0.000125266190655142,0,177,172,60,3,168,71,16,8,7,50,43,0.0221721157459602,0.0215457847926845,0.00751597143930853,0.000375798571965427,0.0210447200300639,0.00889389953651509,0.00200425905048228,0.00100212952524114,0.000876863334585995,0.00626330953275711,0.00538644619817111,7983,5400,31,5.78473763706874,0.000250532381310284,0.00137792809720656,7983,1,1,1,1
"2023-05-01","Nigeria",38,7,198,44,134,8,10,78,311,48,1,32,164,67,61,92,17,37,142,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,3,3,2,0,0.00499408595084768,0.000919963201471941,0.0260218162702063,0.00578262583782363,0.0176107241424629,0.00105138651596793,0.00131423314495992,0.0102510185306873,0.0408726508082534,0.0063083190958076,0.000131423314495992,0.00420554606387173,0.0215534235773426,0.00880536207123144,0.00801682218425549,0.0120909449336312,0.00223419634643186,0.00486266263635169,0.0186621106584308,0.015376527796031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000262846628991983,0,0.000131423314495992,0.000131423314495992,0.000394269943487975,0.000394269943487975,0.000262846628991983,0,167,140,73,2,130,86,7,21,12,36,52,0.0219476935208306,0.0183992640294388,0.00959390195820739,0.000262846628991983,0.0170850308844789,0.0113024050466553,0.000919963201471941,0.00275988960441582,0.0015770797739519,0.0047312393218557,0.00683401235379156,7609,5513,23,6.01419153356531,0.000262846628991983,0.00131423314495992,7609,1,1,1,1
"2023-06-01","Nigeria",28,2,190,36,170,4,10,144,351,75,8,44,206,59,68,130,15,61,116,82,0,0,0,0,0,0,1,0,0,0,2,0,1,0,4,0,0,2,2,1,1,0,0.00336821845302538,0.000240587032358956,0.0228557680741008,0.00433056658246121,0.0204498977505112,0.000481174064717912,0.00120293516179478,0.0173222663298448,0.0422230241789968,0.00902201371346084,0.000962348129435823,0.00529291471189703,0.0247804643329725,0.0070973174545892,0.0081799591002045,0.0156381571033321,0.00180440274269217,0.00733790448694815,0.0139540478768194,0.00986406832671719,0,0,0,0,0,0,0.000120293516179478,0,0,0,0.000240587032358956,0,0.000120293516179478,0,0.000481174064717912,0,0,0.000240587032358956,0.000240587032358956,0.000120293516179478,0.000120293516179478,0,171,183,113,2,168,103,18,12,19,40,38,0.0205701912666907,0.0220137134608445,0.013593167328281,0.000240587032358956,0.0202093107181523,0.0123902321664862,0.0021652832912306,0.00144352219415374,0.00228557680741008,0.00481174064717912,0.00457115361482016,8313,5964,19,6.67553759157683,0.000360880548538434,0.00132322867797426,8313,1,1,1,1
"2023-07-01","Nigeria",65,9,169,48,173,22,15,167,437,81,38,42,208,68,101,107,14,52,133,94,0,0,0,0,0,1,3,5,0,0,1,1,0,0,3,9,0,0,1,0,2,0,0.0071664829106946,0.000992282249173098,0.018632855567806,0.00529217199558986,0.0190738699007718,0.00242557883131202,0.00165380374862183,0.018412348401323,0.048180815876516,0.00893054024255788,0.0041896361631753,0.00463065049614112,0.0229327453142227,0.00749724366041896,0.011135611907387,0.0117971334068357,0.00154355016538037,0.00573318632855568,0.0146637265711136,0.0103638368246968,0,0,0,0,0,0.000110253583241455,0.000330760749724366,0.000551267916207277,0,0,0.000110253583241455,0.000110253583241455,0,0,0.000330760749724366,0.000992282249173098,0,0,0.000110253583241455,0,0.000220507166482911,0,230,193,127,8,259,106,26,21,23,52,74,0.0253583241455347,0.0212789415656009,0.0140022050716648,0.000882028665931643,0.0285556780595369,0.0116868798235943,0.00286659316427784,0.00231532524807056,0.00253583241455347,0.00573318632855568,0.0081587651598677,9070,6251,35,6.94385485937069,0.000551267916207277,0.00242557883131202,9070,1,1,1,1
"2023-08-01","Nigeria",51,8,138,38,225,109,9,176,332,55,13,56,186,44,167,116,17,67,120,110,1,0,1,2,0,0,10,5,0,0,3,0,0,0,6,2,0,0,2,0,0,0,0.00563847429519071,0.000884466556108347,0.015257048092869,0.00420121614151465,0.0248756218905473,0.0120508568269762,0.00099502487562189,0.0194582642343836,0.0367053620784964,0.00608070757324489,0.00143725815367606,0.00619126589275843,0.0205638474295191,0.00486456605859591,0.0184632393587617,0.012824765063571,0.00187949143173024,0.00740740740740741,0.0132669983416252,0.0121614151464898,0.000110558319513543,0,0.000110558319513543,0.000221116639027087,0,0,0.00110558319513543,0.000552791597567717,0,0,0.00033167495854063,0,0,0,0.00066334991708126,0.000221116639027087,0,0,0.000221116639027087,0,0,0,210,238,98,8,161,79,13,21,31,50,47,0.0232172470978441,0.0263128800442233,0.0108347153123273,0.000884466556108347,0.0177998894416805,0.00873410724156993,0.00143725815367606,0.00232172470978441,0.00342730790491985,0.00552791597567717,0.00519624101713654,9045,6344,42,6.69784553013666,0.00221116639027087,0.00154781647318961,9045,1,1,1,1
"2023-09-01","Nigeria",45,10,206,70,183,29,7,168,339,54,15,36,159,53,200,156,14,54,111,115,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0.00524720149253731,0.0011660447761194,0.0240205223880597,0.00816231343283582,0.0213386194029851,0.00338152985074627,0.000816231343283582,0.019589552238806,0.0395289179104478,0.00629664179104478,0.0017490671641791,0.00419776119402985,0.0185401119402985,0.00618003731343284,0.0233208955223881,0.0181902985074627,0.00163246268656716,0.00629664179104478,0.0129430970149254,0.0134095149253731,0,0,0.00011660447761194,0,0,0,0,0.00011660447761194,0,0,0,0,0,0,0,0,0,0,0.000466417910447761,0,0.00011660447761194,0.00011660447761194,204,235,89,8,161,44,14,20,25,54,59,0.0237873134328358,0.027402052238806,0.0103777985074627,0.000932835820895522,0.0187733208955224,0.00513059701492537,0.00163246268656716,0.00233208955223881,0.00291511194029851,0.00629664179104478,0.00687966417910448,8576,5892,35,6.21543582780424,0.000233208955223881,0.000699626865671642,8576,1,1,1,1
"2023-10-01","Nigeria",48,9,286,56,193,19,10,145,388,84,20,46,172,40,91,112,14,56,110,90,0,0,0,0,0,0,1,0,0,0,6,0,0,0,3,2,0,0,1,0,3,0,0.00533689126084056,0.00100066711140761,0.0317989770958417,0.00622637313764732,0.0214587502779631,0.00211251945741606,0.00111185234600845,0.0161218590171225,0.0431398710251279,0.00933955970647098,0.0022237046920169,0.00511452079163887,0.0191238603513453,0.0044474093840338,0.0101178563486769,0.0124527462752946,0.00155659328441183,0.00622637313764732,0.012230375806093,0.0100066711140761,0,0,0,0,0,0,0.000111185234600845,0,0,0,0.00066711140760507,0,0,0,0.000333555703802535,0.00022237046920169,0,0,0.000111185234600845,0,0.000333555703802535,0,233,257,122,7,229,76,12,21,12,54,51,0.0259061596619969,0.0285746052924172,0.0135645986213031,0.000778296642205915,0.0254614187235935,0.00845007782966422,0.00133422281521014,0.00233488992661775,0.00133422281521014,0.00600400266844563,0.0056704469646431,8994,6231,40,5.93860942621795,0,0.00177896375361352,8994,1,1,1,1
"2023-11-01","Nigeria",53,7,443,139,164,27,5,98,390,87,10,58,179,35,195,112,10,83,122,122,0,0,0,0,0,0,2,1,0,0,3,0,0,0,10,0,0,0,5,1,2,0,0.00605437514279187,0.000799634452821567,0.0506054375142792,0.0158784555631711,0.0187342928946767,0.00308430431802605,0.000571167466301119,0.0111948823395019,0.0445510623714873,0.00993831391363948,0.00114233493260224,0.00662554260909299,0.0204477952935801,0.00399817226410784,0.0222755311857437,0.0127941512451451,0.00114233493260224,0.00948137994059858,0.0139364861777473,0.0139364861777473,0,0,0,0,0,0,0.000228466986520448,0.000114233493260224,0,0,0.000342700479780672,0,0,0,0.00114233493260224,0,0,0,0.000571167466301119,0.000114233493260224,0.000228466986520448,0,175,249,80,9,180,81,8,23,16,42,58,0.0199908613205392,0.0284441398217957,0.00913867946081791,0.00102810143934202,0.0205620287868403,0.00925291295407814,0.000913867946081791,0.00262737034498515,0.00182773589216358,0.0047978067169294,0.00662554260909299,8754,5750,38,5.78986723538818,0.000799634452821567,0.00205620287868403,8754,1,1,1,1
"2023-12-01","Nigeria",44,2,157,20,143,25,9,102,293,78,2,37,148,38,65,99,4,46,141,101,0,0,0,0,0,0,1,0,0,0,3,0,0,0,2,1,0,0,2,0,1,1,0.00523934270064301,0.000238151940938319,0.018694927363658,0.00238151940938319,0.0170278637770898,0.00297689926172898,0.00107168373422243,0.0121457489878543,0.0348892593474637,0.00928792569659443,0.000238151940938319,0.0044058109073589,0.0176232436294356,0.00452488687782805,0.00773993808049536,0.0117885210764468,0.000476303881876637,0.00547749464158133,0.0167897118361515,0.0120266730173851,0,0,0,0,0,0,0.000119075970469159,0,0,0,0.000357227911407478,0,0,0,0.000238151940938319,0.000119075970469159,0,0,0.000238151940938319,0,0.000119075970469159,0.000119075970469159,211,211,78,2,134,127,11,14,12,37,55,0.0251250297689926,0.0251250297689926,0.00928792569659443,0.000238151940938319,0.0159561800428673,0.0151226482495832,0.00130983567516075,0.00166706358656823,0.00142891164562991,0.0044058109073589,0.00654917837580376,8398,6173,30,5.17476716173861,0.000238151940938319,0.00107168373422243,8398,1,1,1,1
"2024-01-01","Nigeria",53,8,195,51,207,21,9,170,311,32,15,42,196,32,51,114,7,35,88,81,0,0,0,0,0,0,0,1,0,0,4,0,0,2,0,4,0,0,0,0,0,0,0.00913635580072401,0.00137907257369419,0.0336148939837959,0.00879158765730047,0.0356835028443372,0.00362006550594725,0.00155145664540596,0.0293052921910016,0.0536114463023617,0.00551629029477676,0.00258576107567661,0.0072401310118945,0.0337872780555077,0.00551629029477676,0.00879158765730047,0.0196517841751422,0.00120668850198242,0.00603344250991208,0.0151697983106361,0.0139631098086537,0,0,0,0,0,0,0,0.000172384071711774,0,0,0.000689536286847095,0,0,0.000344768143423548,0,0.000689536286847095,0,0,0,0,0,0,193,231,103,7,129,71,25,26,31,38,48,0.0332701258403724,0.0398207205654198,0.0177555593863127,0.00120668850198242,0.0222375452508188,0.0122392690915359,0.00430960179279435,0.00448198586450612,0.00534390622306499,0.00655059472504741,0.00827443544216514,5801,3480,19,8.38971862331891,0.00120668850198242,0.00103430443027064,5801,1,1,1,1
"2024-02-01","Nigeria",55,11,187,73,204,26,4,87,166,72,22,34,126,30,147,52,3,61,57,34,0,1,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,1,0,1,0,0.0113683340223233,0.00227366680446465,0.0386523356758991,0.0150888797023563,0.0421661843737081,0.00537412153782555,0.000826787928896238,0.0179826374534932,0.0343116990491939,0.0148821827201323,0.00454733360892931,0.00702769739561802,0.0260438197602315,0.00620090946672179,0.0303844563869368,0.0107482430756511,0.000620090946672179,0.0126085159156676,0.0117817279867714,0.00702769739561802,0,0.00020669698222406,0,0,0,0,0,0,0,0,0.000826787928896238,0,0,0,0.000826787928896238,0,0,0,0.00020669698222406,0,0.00020669698222406,0,211,251,94,7,133,82,12,31,32,42,39,0.0436130632492766,0.0518809425382389,0.0194295163290616,0.00144687887556842,0.0274906986357999,0.0169491525423729,0.00248036378668871,0.00640760644894585,0.0066143034311699,0.0086812732534105,0.00806118230673832,4838,2674,18,6.72724604974827,0.000413393964448119,0.00186027284001654,4838,1,1,0,1
"2024-03-01","Nigeria",35,10,133,36,155,12,8,69,188,56,13,45,121,26,76,75,10,53,99,129,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0.00705218617771509,0.00201491033649003,0.0267983074753173,0.00725367721136409,0.0312311102155954,0.00241789240378803,0.00161192826919202,0.0139028813217812,0.0378803143260125,0.0112834978843441,0.00261938343743703,0.00906709651420512,0.0243804150715293,0.00523876687487407,0.0153133185573242,0.0151118275236752,0.00201491033649003,0.0106790247833971,0.0199476123312513,0.0259923433407213,0,0,0,0,0,0,0.000604473100947008,0.000201491033649003,0,0,0.000201491033649003,0,0,0,0,0,0,0,0.000402982067298005,0,0,0,160,284,71,2,116,83,19,20,30,26,50,0.0322385653838404,0.0572234535563167,0.0143058633890792,0.000402982067298005,0.0233729599032843,0.0167237557928672,0.00382832963933105,0.00402982067298005,0.00604473100947008,0.00523876687487407,0.0100745516824501,4963,2943,16,5.89278342099145,0.00080596413459601,0.000604473100947008,4963,1,1,0,1
"2024-04-01","Nigeria",41,11,145,55,152,16,11,149,254,27,12,24,181,39,54,93,18,81,83,81,0,0,0,0,0,0,1,0,0,0,3,0,1,0,1,0,1,0,2,0,0,0,0.00866624392306066,0.00232508983301628,0.0306489114352145,0.0116254491650814,0.0321285140562249,0.00338194884802367,0.00232508983301628,0.0314943986472205,0.0536884379623758,0.00570703868103995,0.00253646163601776,0.00507292327203551,0.0382582963432678,0.0082435003170577,0.0114140773620799,0.0196575776791376,0.00380469245402663,0.0171211160431198,0.0175438596491228,0.0171211160431198,0,0,0,0,0,0,0.00021137180300148,0,0,0,0.000634115409004439,0,0.00021137180300148,0,0.00021137180300148,0,0.00021137180300148,0,0.000422743606002959,0,0,0,211,211,98,7,169,41,12,18,24,40,32,0.0445994504333122,0.0445994504333122,0.020714436694145,0.00147960262101036,0.0357218347072501,0.00866624392306066,0.00253646163601776,0.00380469245402663,0.00507292327203551,0.00845487212005918,0.00676389769604735,4731,2628,20,9.66453855292252,0.000845487212005918,0.0010568590150074,4731,1,1,0,1
"2024-05-01","Nigeria",34,3,86,37,135,54,5,87,213,71,7,34,147,36,89,73,4,54,79,48,0,0,0,0,0,3,0,0,0,0,2,0,0,0,2,0,0,0,2,1,0,0,0.00774840474020055,0.000683682771194166,0.0195989061075661,0.00843208751139471,0.0307657247037375,0.012306289881495,0.00113947128532361,0.0198268003646308,0.0485414767547858,0.0161804922515953,0.00159525979945305,0.00774840474020055,0.0335004557885141,0.00820419325432999,0.0202825888787603,0.0166362807657247,0.000911577028258888,0.012306289881495,0.018003646308113,0.0109389243391067,0,0,0,0,0,0.000683682771194166,0,0,0,0,0.000455788514129444,0,0,0,0.000455788514129444,0,0,0,0.000455788514129444,0.000227894257064722,0,0,167,269,78,7,124,76,9,14,28,27,38,0.0380583409298086,0.0613035551504102,0.0177757520510483,0.00159525979945305,0.0282588878760255,0.0173199635369189,0.0020510483135825,0.00319051959890611,0.00638103919781222,0.00615314494074749,0.00865998176845944,4388,2483,9,9.4634061795504,0.000227894257064722,0.00227894257064722,4388,1,1,0,1
"2024-06-01","Nigeria",22,5,64,18,126,29,8,84,151,49,9,17,87,24,142,49,8,39,65,44,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0.00626602107661635,0.00142409569923099,0.0182284249501567,0.00512674451723156,0.0358872116206209,0.00825975505553973,0.00227855311876958,0.0239248077470806,0.0430076901167758,0.0139561378524637,0.00256337225861578,0.00484192537738536,0.0247792651666192,0.00683565935630874,0.0404443178581601,0.0139561378524637,0.00227855311876958,0.0111079464540017,0.0185132440900028,0.0125320421532327,0,0,0,0,0,0,0,0.000854457419538593,0,0,0.000569638279692395,0,0,0,0,0,0,0,0,0.000284819139846198,0,0,112,179,68,6,110,52,11,16,27,21,38,0.0318997436627741,0.0509826260324694,0.0193677015095414,0.00170891483907719,0.0313301053830817,0.0148105952720023,0.00313301053830817,0.00455710623753916,0.00769011677584734,0.00598120193677015,0.0108231273141555,3511,1978,7,7.78452796973847,0.000854457419538593,0.000854457419538593,3511,1,1,0,1
"2024-07-01","Nigeria",4,3,51,24,65,10,1,78,87,30,7,6,41,6,37,27,2,25,22,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.00205128205128205,0.00153846153846154,0.0261538461538462,0.0123076923076923,0.0333333333333333,0.00512820512820513,0.000512820512820513,0.04,0.0446153846153846,0.0153846153846154,0.00358974358974359,0.00307692307692308,0.021025641025641,0.00307692307692308,0.018974358974359,0.0138461538461538,0.00102564102564103,0.0128205128205128,0.0112820512820513,0.00769230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000512820512820513,0,0,0,68,126,53,1,81,42,3,9,11,6,18,0.0348717948717949,0.0646153846153846,0.0271794871794872,0.000512820512820513,0.0415384615384615,0.0215384615384615,0.00153846153846154,0.00461538461538462,0.00564102564102564,0.00307692307692308,0.00923076923076923,1950,1083,2,6.35234742282926,0,0.000512820512820513,1950,1,1,0,1
