"date","country","arrest","censor","electionactivity","electionirregularities","cooperate","coup","defamationcase","disaster","legalaction","legalchange","martiallaw","mobilizesecurity","corruption","activism","protest","purge","raid","threaten","violencelethal","violencenonlethal","arms_transfer_security_aid_assistance","bribery_economic_corruption","diaspora_activation","diplomatic_mediation","diplomatic_recognition","diplomatic_sanction","diplomatic_statement","diplomatic_visit","economic_aid_assistance","investment","media_campaign_intervention","political_process_policy_intervention","professional_cultural_exchange","security_cooperation","surveillance","tech_transfer_investment","trade_agreement_exchange","trade_financial_sanction","transnational_organization_crime","arrestNorm","censorNorm","electionactivityNorm","electionirregularitiesNorm","cooperateNorm","coupNorm","defamationcaseNorm","disasterNorm","legalactionNorm","legalchangeNorm","martiallawNorm","mobilizesecurityNorm","corruptionNorm","activismNorm","protestNorm","purgeNorm","raidNorm","threatenNorm","violencelethalNorm","violencenonlethalNorm","arms_transfer_security_aid_assistanceNorm","bribery_economic_corruptionNorm","diaspora_activationNorm","diplomatic_mediationNorm","diplomatic_recognitionNorm","diplomatic_sanctionNorm","diplomatic_statementNorm","diplomatic_visitNorm","economic_aid_assistanceNorm","investmentNorm","media_campaign_interventionNorm","political_process_policy_interventionNorm","professional_cultural_exchangeNorm","security_cooperationNorm","surveillanceNorm","tech_transfer_investmentNorm","trade_agreement_exchangeNorm","trade_financial_sanctionNorm","transnational_organization_crimeNorm","ncr_arrest","ncr_cooperate","ncr_corruption","ncr_defamationcase","ncr_legalaction","ncr_legalchange","ncr_purge","ncr_raid","ncr_threaten","ncr_violencelethal","ncr_violencenonlethal","ncr_arrestNorm","ncr_cooperateNorm","ncr_corruptionNorm","ncr_defamationcaseNorm","ncr_legalactionNorm","ncr_legalchangeNorm","ncr_purgeNorm","ncr_raidNorm","ncr_threatenNorm","ncr_violencelethalNorm","ncr_violencenonlethalNorm","article_total","cs_999","rai_999","f1","rus_influence","chn_influence","total_articles","times.mw","faceofmalawi.com","malawivoice.com"
"2022-03-01","Malawi",7,1,7,0,19,2,3,57,63,17,1,1,53,8,26,15,2,8,7,6,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,4,1,0.00369978858350951,0.000528541226215645,0.00369978858350951,0,0.0100422832980973,0.00105708245243129,0.00158562367864693,0.0301268498942918,0.0332980972515856,0.00898520084566596,0.000528541226215645,0.000528541226215645,0.0280126849894292,0.00422832980972516,0.0137420718816068,0.00792811839323467,0.00105708245243129,0.00422832980972516,0.00369978858350951,0.00317124735729387,0,0,0,0,0,0,0.00211416490486258,0,0,0.00105708245243129,0,0,0,0,0,0,0,0.00211416490486258,0.000528541226215645,100,35,41,5,79,19,4,3,10,17,17,0.0528541226215645,0.0184989429175476,0.0216701902748414,0.00264270613107822,0.0417547568710359,0.0100422832980973,0.00211416490486258,0.00158562367864693,0.00528541226215645,0.00898520084566596,0.00898520084566596,1892,1356,0,5.54712251774927,0.00264270613107822,0.00317124735729387,1892,1,1,1
"2022-04-01","Malawi",13,1,4,2,17,0,4,24,67,7,2,1,59,15,15,24,0,7,1,3,0,1,0,1,0,0,1,3,0,2,0,0,1,0,0,4,0,2,0,0.00768321513002364,0.000591016548463357,0.00236406619385343,0.00118203309692671,0.0100472813238771,0,0.00236406619385343,0.0141843971631206,0.0395981087470449,0.0041371158392435,0.00118203309692671,0.000591016548463357,0.0348699763593381,0.00886524822695036,0.00886524822695036,0.0141843971631206,0,0.0041371158392435,0.000591016548463357,0.00177304964539007,0,0.000591016548463357,0,0.000591016548463357,0,0,0.000591016548463357,0.00177304964539007,0,0.00118203309692671,0,0,0.000591016548463357,0,0,0.00236406619385343,0,0.00118203309692671,0,51,18,23,4,67,12,8,2,8,20,14,0.0301418439716312,0.0106382978723404,0.0135933806146572,0.00236406619385343,0.0395981087470449,0.00709219858156028,0.00472813238770686,0.00118203309692671,0.00472813238770686,0.0118203309692671,0.008274231678487,1692,1282,0,5.23826159530537,0.00354609929078014,0.00531914893617021,1692,1,1,1
"2022-05-01","Malawi",17,0,8,0,13,1,2,29,63,12,2,1,59,10,19,15,0,4,2,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.00921409214092141,0,0.0043360433604336,0,0.00704607046070461,0.000542005420054201,0.0010840108401084,0.0157181571815718,0.0341463414634146,0.00650406504065041,0.0010840108401084,0.000542005420054201,0.0319783197831978,0.00542005420054201,0.0102981029810298,0.00813008130081301,0,0.0021680216802168,0.0010840108401084,0.0032520325203252,0,0,0,0,0,0,0,0,0,0.000542005420054201,0,0,0,0,0,0,0,0.000542005420054201,0,86,26,19,1,76,8,5,1,3,16,16,0.0466124661246612,0.0140921409214092,0.0102981029810298,0.000542005420054201,0.0411924119241192,0.0043360433604336,0.002710027100271,0.000542005420054201,0.0016260162601626,0.00867208672086721,0.00867208672086721,1845,1402,3,4.84684061632089,0.000542005420054201,0.000542005420054201,1845,1,1,1
"2022-06-01","Malawi",11,7,4,2,19,4,6,26,71,14,0,3,62,12,8,33,3,3,2,6,0,0,0,0,0,5,0,0,0,0,2,0,4,0,0,0,0,0,1,0.00588235294117647,0.00374331550802139,0.00213903743315508,0.00106951871657754,0.0101604278074866,0.00213903743315508,0.00320855614973262,0.013903743315508,0.0379679144385027,0.00748663101604278,0,0.00160427807486631,0.0331550802139037,0.00641711229946524,0.00427807486631016,0.0176470588235294,0.00160427807486631,0.00160427807486631,0.00106951871657754,0.00320855614973262,0,0,0,0,0,0.00267379679144385,0,0,0,0,0.00106951871657754,0,0.00213903743315508,0,0,0,0,0,0.00053475935828877,73,24,31,3,73,16,4,3,1,13,21,0.0390374331550802,0.0128342245989305,0.0165775401069519,0.00160427807486631,0.0390374331550802,0.00855614973262032,0.00213903743315508,0.00160427807486631,0.00053475935828877,0.00695187165775401,0.0112299465240642,1870,1411,26,6.15690184393717,0,0.00641711229946524,1870,1,1,1
"2022-07-01","Malawi",19,4,19,0,14,1,2,21,78,21,0,5,56,16,27,15,0,6,5,11,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,5,0.01,0.00210526315789474,0.01,0,0.00736842105263158,0.000526315789473684,0.00105263157894737,0.0110526315789474,0.0410526315789474,0.0110526315789474,0,0.00263157894736842,0.0294736842105263,0.00842105263157895,0.0142105263157895,0.00789473684210526,0,0.00315789473684211,0.00263157894736842,0.00578947368421053,0,0,0,0,0,0,0,0,0,0,0.00105263157894737,0,0.000526315789473684,0,0,0.000526315789473684,0,0,0.00263157894736842,71,21,31,1,61,11,6,3,2,12,23,0.0373684210526316,0.0110526315789474,0.0163157894736842,0.000526315789473684,0.0321052631578947,0.00578947368421053,0.00315789473684211,0.00157894736842105,0.00105263157894737,0.00631578947368421,0.0121052631578947,1900,1423,21,6.64187541401735,0,0.00473684210526316,1900,1,1,1
"2022-08-01","Malawi",16,7,26,3,20,0,0,24,74,19,0,0,57,9,11,13,0,3,0,7,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.0076518412242946,0.00334768053562889,0.0124342419894787,0.00143472022955524,0.00956480153036825,0,0,0.0114777618364419,0.0353897656623625,0.00908656145384983,0,0,0.0272596843615495,0.00430416068866571,0.00526064084170253,0.00621712099473936,0,0.00143472022955524,0,0.00334768053562889,0,0,0,0,0,0,0,0,0.000478240076518412,0,0.000478240076518412,0,0,0,0,0,0,0,0,99,18,30,2,69,31,4,0,3,12,17,0.0473457675753228,0.00860832137733142,0.0143472022955524,0.000956480153036825,0.0329985652797704,0.0148254423720708,0.00191296030607365,0,0.00143472022955524,0.00573888091822095,0.00813008130081301,2091,1603,12,5.06741910123033,0,0.000956480153036825,2091,1,1,1
"2022-09-01","Malawi",5,2,11,1,11,3,9,28,63,16,0,2,36,8,17,16,1,5,1,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0027292576419214,0.00109170305676856,0.00600436681222707,0.000545851528384279,0.00600436681222707,0.00163755458515284,0.00491266375545852,0.0152838427947598,0.0343886462882096,0.00873362445414847,0,0.00109170305676856,0.0196506550218341,0.00436681222707424,0.00927947598253275,0.00873362445414847,0.000545851528384279,0.0027292576419214,0.000545851528384279,0.0027292576419214,0,0,0,0,0,0,0,0.000545851528384279,0,0,0,0,0,0,0,0,0,0,0,56,26,21,1,55,10,3,4,8,17,15,0.0305676855895196,0.0141921397379913,0.0114628820960699,0.000545851528384279,0.0300218340611354,0.00545851528384279,0.00163755458515284,0.00218340611353712,0.00436681222707424,0.00927947598253275,0.00818777292576419,1832,1441,13,5.22907591892443,0,0.000545851528384279,1832,1,1,1
"2022-10-01","Malawi",10,1,9,0,12,0,3,16,52,9,1,2,56,9,35,27,4,2,6,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.00611995104039168,0.000611995104039168,0.00550795593635251,0,0.00734394124847001,0,0.0018359853121175,0.00979192166462668,0.0318237454100367,0.00550795593635251,0.000611995104039168,0.00122399020807834,0.0342717258261934,0.00550795593635251,0.0214198286413709,0.0165238678090575,0.00244798041615667,0.00122399020807834,0.00367197062423501,0.0018359853121175,0,0,0,0,0,0,0.000611995104039168,0,0.000611995104039168,0,0,0,0,0,0,0,0,0,0,46,24,31,0,45,13,2,0,0,17,13,0.0281517747858017,0.01468788249694,0.0189718482252142,0,0.0275397796817625,0.00795593635250918,0.00122399020807834,0,0,0.0104039167686659,0.00795593635250918,1634,1269,5,5.91415697606473,0,0.00122399020807834,1634,1,1,1
"2022-11-01","Malawi",14,1,6,1,9,2,2,43,55,9,1,6,64,12,9,33,2,4,2,5,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,1,0,1,0,0.00865800865800866,0.000618429189857761,0.00371057513914657,0.000618429189857761,0.00556586270871985,0.00123685837971552,0.00123685837971552,0.0265924551638837,0.0340136054421769,0.00556586270871985,0.000618429189857761,0.00371057513914657,0.0395794681508967,0.00742115027829314,0.00556586270871985,0.0204081632653061,0.00123685837971552,0.00247371675943105,0.00123685837971552,0.00309214594928881,0,0,0,0,0,0,0,0,0,0.00309214594928881,0,0,0,0.000618429189857761,0,0.000618429189857761,0,0.000618429189857761,0,59,16,32,1,63,13,8,1,3,12,7,0.0364873222016079,0.00989486703772418,0.0197897340754484,0.000618429189857761,0.038961038961039,0.0080395794681509,0.00494743351886209,0.000618429189857761,0.00185528756957328,0.00742115027829314,0.00432900432900433,1617,1212,6,5.87829602289671,0.00432900432900433,0.000618429189857761,1617,1,1,1
"2022-12-01","Malawi",14,0,9,0,11,2,1,54,52,14,0,1,52,10,8,17,1,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.00957592339261286,0,0.00615595075239398,0,0.00752393980848153,0.00136798905608755,0.000683994528043776,0.0369357045143639,0.0355677154582763,0.00957592339261286,0,0.000683994528043776,0.0355677154582763,0.00683994528043776,0.00547195622435021,0.0116279069767442,0.000683994528043776,0.00341997264021888,0.000683994528043776,0.0027359781121751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000683994528043776,0,0,0,68,21,23,2,36,21,3,0,2,13,9,0.0465116279069767,0.0143638850889193,0.0157318741450068,0.00136798905608755,0.0246238030095759,0.0143638850889193,0.00205198358413133,0,0.00136798905608755,0.00889192886456908,0.00615595075239398,1462,1084,2,5.0623344029509,0,0.000683994528043776,1462,1,1,1
"2023-01-01","Malawi",11,0,12,0,15,1,5,86,37,4,3,0,33,21,18,13,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.00698412698412698,0,0.00761904761904762,0,0.00952380952380952,0.000634920634920635,0.00317460317460317,0.0546031746031746,0.0234920634920635,0.00253968253968254,0.0019047619047619,0,0.020952380952381,0.0133333333333333,0.0114285714285714,0.00825396825396825,0,0.00126984126984127,0.00126984126984127,0,0,0,0,0,0,0,0,0,0,0.000634920634920635,0,0,0,0,0,0,0,0,0,62,25,22,3,53,22,9,5,5,33,17,0.0393650793650794,0.0158730158730159,0.013968253968254,0.0019047619047619,0.0336507936507937,0.013968253968254,0.00571428571428571,0.00317460317460317,0.00317460317460317,0.020952380952381,0.0107936507936508,1575,1118,3,4.75882619595213,0,0.000634920634920635,1575,1,1,1
"2023-02-01","Malawi",13,0,7,0,10,0,7,51,67,11,2,2,50,11,12,24,4,4,1,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0.0104083266613291,0,0.0056044835868695,0,0.00800640512409928,0,0.0056044835868695,0.0408326661329063,0.0536429143314652,0.00880704563650921,0.00160128102481986,0.00160128102481986,0.0400320256204964,0.00880704563650921,0.00960768614891913,0.0192153722978383,0.00320256204963971,0.00320256204963971,0.000800640512409928,0.00160128102481986,0,0,0,0,0,0,0,0,0.00160128102481986,0.000800640512409928,0,0,0,0,0,0,0,0,0,66,22,27,5,59,9,3,1,2,12,16,0.0528422738190552,0.0176140912730184,0.0216172938350681,0.00400320256204964,0.0472377902321858,0.00720576461168935,0.00240192153722978,0.000800640512409928,0.00160128102481986,0.00960768614891913,0.0128102481985588,1249,835,6,6.37161836336629,0.00240192153722978,0,1249,1,1,1
"2023-03-01","Malawi",7,0,5,0,15,0,1,260,19,5,4,5,20,19,7,12,0,2,1,3,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0.00440251572327044,0,0.00314465408805031,0,0.00943396226415094,0,0.000628930817610063,0.163522012578616,0.0119496855345912,0.00314465408805031,0.00251572327044025,0.00314465408805031,0.0125786163522013,0.0119496855345912,0.00440251572327044,0.00754716981132075,0,0.00125786163522013,0.000628930817610063,0.00188679245283019,0,0,0,0,0,0.000628930817610063,0.000628930817610063,0.000628930817610063,0,0.000628930817610063,0,0,0.000628930817610063,0,0,0,0,0,0,61,31,14,0,32,18,0,4,1,21,14,0.0383647798742138,0.0194968553459119,0.00880503144654088,0,0.020125786163522,0.0113207547169811,0,0.00251572327044025,0.000628930817610063,0.0132075471698113,0.00880503144654088,1590,1040,16,4.95046394562313,0.00188679245283019,0.00125786163522013,1590,1,1,1
"2023-04-01","Malawi",8,1,19,0,10,1,0,92,28,17,0,1,21,12,4,6,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.00628436763550668,0.000785545954438335,0.0149253731343284,0,0.00785545954438335,0.000785545954438335,0,0.0722702278083268,0.0219952867242734,0.0133542812254517,0,0.000785545954438335,0.016496465043205,0.00942655145326002,0.00314218381775334,0.00471327572663001,0,0.00157109190887667,0,0.002356637863315,0,0,0,0,0,0,0,0,0,0,0,0,0.000785545954438335,0,0,0,0,0,0,61,26,13,1,38,21,2,2,2,6,7,0.0479183032207384,0.0204241948153967,0.0102120974076984,0.000785545954438335,0.0298507462686567,0.016496465043205,0.00157109190887667,0.00157109190887667,0.00157109190887667,0.00471327572663001,0.00549882168106834,1273,899,5,4.66279067958793,0,0.000785545954438335,1273,1,1,1
"2023-05-01","Malawi",14,0,8,0,21,0,0,31,53,10,0,3,28,9,6,7,0,8,0,7,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0.0126926563916591,0,0.00725294650951949,0,0.0190389845874887,0,0,0.028105167724388,0.0480507706255666,0.00906618313689937,0,0.00271985494106981,0.0253853127833182,0.00815956482320943,0.00543970988213962,0.00634632819582956,0,0.00725294650951949,0,0.00634632819582956,0,0,0,0,0,0,0,0.000906618313689937,0,0.00181323662737987,0,0,0,0.000906618313689937,0,0,0,0,0,74,12,13,0,63,19,1,1,1,13,10,0.0670897552130553,0.0108794197642792,0.0117860380779692,0,0.057116953762466,0.0172257479601088,0.000906618313689937,0.000906618313689937,0.000906618313689937,0.0117860380779692,0.00906618313689937,1103,731,7,6.34823967162418,0.00181323662737987,0.00181323662737987,1103,1,1,1
"2023-06-01","Malawi",15,0,9,1,11,0,0,24,41,8,1,0,32,17,10,10,0,4,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0.0130890052356021,0,0.00785340314136126,0.00087260034904014,0.00959860383944154,0,0,0.0209424083769634,0.0357766143106457,0.00698080279232112,0.00087260034904014,0,0.0279232111692845,0.0148342059336824,0.0087260034904014,0.0087260034904014,0,0.00349040139616056,0,0.00087260034904014,0,0,0,0,0,0,0,0.00174520069808028,0,0,0,0,0,0,0,0,0.00087260034904014,0,0,71,15,25,2,55,11,3,0,1,12,10,0.0619546247818499,0.0130890052356021,0.0218150087260035,0.00174520069808028,0.0479930191972077,0.00959860383944154,0.00261780104712042,0,0.00087260034904014,0.0104712041884817,0.0087260034904014,1146,812,15,5.236179759498,0,0.00261780104712042,1146,1,1,1
"2023-07-01","Malawi",7,0,19,1,12,0,0,9,43,7,0,0,31,10,16,5,2,1,1,1,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,1,0,0,0,0.00608166811468288,0,0.0165073848827107,0.000868809730668983,0.0104257167680278,0,0,0.00781928757602085,0.0373588184187663,0.00608166811468288,0,0,0.0269331016507385,0.00868809730668984,0.0139009556907037,0.00434404865334492,0.00173761946133797,0.000868809730668983,0.000868809730668983,0.000868809730668983,0,0,0,0,0,0,0.000868809730668983,0.000868809730668983,0,0.00173761946133797,0,0,0,0,0,0.000868809730668983,0,0,0,39,21,22,0,49,14,8,1,1,14,1,0.0338835794960904,0.0182450043440487,0.0191138140747176,0,0.0425716768027802,0.0121633362293658,0.00695047784535187,0.000868809730668983,0.000868809730668983,0.0121633362293658,0.000868809730668983,1151,866,14,4.95385986412327,0.000868809730668983,0.00347523892267593,1151,1,1,1
"2023-08-01","Malawi",2,0,17,4,16,2,1,25,50,11,0,0,35,7,11,6,0,6,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.00170648464163823,0,0.0145051194539249,0.00341296928327645,0.0136518771331058,0.00170648464163823,0.000853242320819113,0.0213310580204778,0.0426621160409556,0.00938566552901024,0,0,0.0298634812286689,0.00597269624573379,0.00938566552901024,0.00511945392491468,0,0.00511945392491468,0.000853242320819113,0.000853242320819113,0,0,0,0,0,0,0.000853242320819113,0,0,0,0,0,0,0,0,0,0,0.000853242320819113,0,57,28,14,1,49,9,6,2,3,11,12,0.0486348122866894,0.0238907849829352,0.0119453924914676,0.000853242320819113,0.0418088737201365,0.00767918088737201,0.00511945392491468,0.00170648464163823,0.00255972696245734,0.00938566552901024,0.0102389078498294,1172,833,7,4.76532843512695,0.000853242320819113,0.000853242320819113,1172,1,1,1
"2023-09-01","Malawi",6,0,16,2,16,1,0,30,41,6,2,0,30,14,2,7,0,3,5,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.00533333333333333,0,0.0142222222222222,0.00177777777777778,0.0142222222222222,0.000888888888888889,0,0.0266666666666667,0.0364444444444444,0.00533333333333333,0.00177777777777778,0,0.0266666666666667,0.0124444444444444,0.00177777777777778,0.00622222222222222,0,0.00266666666666667,0.00444444444444444,0.00266666666666667,0,0,0,0,0,0,0,0,0,0.000888888888888889,0,0,0,0,0,0.000888888888888889,0,0,0,49,27,14,0,43,6,2,3,1,11,6,0.0435555555555556,0.024,0.0124444444444444,0,0.0382222222222222,0.00533333333333333,0.00177777777777778,0.00266666666666667,0.000888888888888889,0.00977777777777778,0.00533333333333333,1125,822,1,4.77869940965198,0,0.00177777777777778,1125,1,1,1
"2023-10-01","Malawi",5,2,10,0,3,1,1,33,38,2,0,3,24,10,6,4,0,1,2,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.00453309156844968,0.00181323662737987,0.00906618313689937,0,0.00271985494106981,0.000906618313689937,0.000906618313689937,0.0299184043517679,0.0344514959202176,0.00181323662737987,0,0.00271985494106981,0.0217588395285585,0.00906618313689937,0.00543970988213962,0.00362647325475975,0,0.000906618313689937,0.00181323662737987,0.00181323662737987,0,0,0,0,0,0,0,0,0,0.00271985494106981,0,0,0,0,0,0,0,0,0,58,18,14,2,55,6,2,1,1,14,11,0.0525838621940163,0.0163191296464189,0.0126926563916591,0.00181323662737987,0.0498640072529465,0.00543970988213962,0.00181323662737987,0.000906618313689937,0.000906618313689937,0.0126926563916591,0.0099728014505893,1103,812,4,5.24336044670331,0,0.00271985494106981,1103,1,1,1
"2023-11-01","Malawi",7,1,23,3,17,0,6,42,39,13,1,2,21,13,21,5,0,4,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.00523560209424084,0.00074794315632012,0.0172026925953628,0.00224382946896036,0.012715033657442,0,0.00448765893792072,0.031413612565445,0.0291697830964847,0.00972326103216156,0.00074794315632012,0.00149588631264024,0.0157068062827225,0.00972326103216156,0.0157068062827225,0.0037397157816006,0,0.00299177262528048,0,0.00149588631264024,0,0,0,0,0,0,0,0,0.00074794315632012,0,0,0,0,0,0,0.00074794315632012,0,0,0,75,28,10,6,38,17,0,3,3,8,14,0.056095736724009,0.0209424083769634,0.0074794315632012,0.00448765893792072,0.0284218399401645,0.012715033657442,0,0.00224382946896036,0.00224382946896036,0.00598354525056096,0.0104712041884817,1337,955,8,5.60186499666506,0,0.00149588631264024,1337,1,1,1
"2023-12-01","Malawi",3,0,24,2,11,1,1,28,48,9,0,4,16,14,9,10,0,1,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.00282220131702728,0,0.0225776105362183,0.00188146754468485,0.0103480714957667,0.000940733772342427,0.000940733772342427,0.026340545625588,0.0451552210724365,0.00846660395108184,0,0.00376293508936971,0.0150517403574788,0.013170272812794,0.00846660395108184,0.00940733772342427,0,0.000940733772342427,0,0.00470366886171214,0,0,0,0,0,0,0,0,0,0.000940733772342427,0,0,0,0,0,0,0,0,0,67,25,14,2,53,11,5,0,2,6,6,0.0630291627469426,0.0235183443085607,0.013170272812794,0.00188146754468485,0.0498588899341486,0.0103480714957667,0.00470366886171214,0,0.00188146754468485,0.00564440263405456,0.00564440263405456,1063,718,3,5.67360306827461,0,0.000940733772342427,1063,1,1,1
"2024-01-01","Malawi",11,0,22,1,16,0,3,51,51,11,1,1,27,8,10,23,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00805860805860806,0,0.0161172161172161,0.000732600732600733,0.0117216117216117,0,0.0021978021978022,0.0373626373626374,0.0373626373626374,0.00805860805860806,0.000732600732600733,0.000732600732600733,0.0197802197802198,0.00586080586080586,0.00732600732600733,0.0168498168498168,0,0.0021978021978022,0,0.00586080586080586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,15,18,1,58,9,3,1,2,16,9,0.0776556776556777,0.010989010989011,0.0131868131868132,0.000732600732600733,0.0424908424908425,0.00659340659340659,0.0021978021978022,0.000732600732600733,0.00146520146520147,0.0117216117216117,0.00659340659340659,1365,926,1,4.97712947285801,0,0,1365,1,1,1
"2024-02-01","Malawi",3,1,22,3,14,2,2,27,30,20,1,4,24,13,7,7,2,6,0,16,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,1,0.00250836120401338,0.000836120401337793,0.0183946488294314,0.00250836120401338,0.0117056856187291,0.00167224080267559,0.00167224080267559,0.0225752508361204,0.0250836120401338,0.0167224080267559,0.000836120401337793,0.00334448160535117,0.020066889632107,0.0108695652173913,0.00585284280936455,0.00585284280936455,0.00167224080267559,0.00501672240802676,0,0.0133779264214047,0,0,0,0,0,0.000836120401337793,0,0,0.000836120401337793,0,0,0,0,0,0,0.00167224080267559,0,0,0.000836120401337793,81,37,17,3,44,19,5,0,3,11,11,0.0677257525083612,0.0309364548494983,0.0142140468227425,0.00250836120401338,0.0367892976588629,0.0158862876254181,0.00418060200668896,0,0.00250836120401338,0.00919732441471572,0.00919732441471572,1196,804,2,7.40820840754758,0,0.00418060200668896,1196,1,1,1
"2024-03-01","Malawi",9,2,42,13,28,1,2,67,28,22,5,0,23,19,14,10,0,4,2,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.00726392251815981,0.00161420500403551,0.0338983050847458,0.0104923325262308,0.0225988700564972,0.000807102502017756,0.00161420500403551,0.0540758676351897,0.0225988700564972,0.0177562550443906,0.00403551251008878,0,0.0185633575464084,0.0153349475383374,0.0112994350282486,0.00807102502017756,0,0.00322841000807102,0.00161420500403551,0.00564971751412429,0,0,0,0,0,0,0,0,0,0.000807102502017756,0,0,0,0,0,0.000807102502017756,0,0,0,81,48,12,2,32,20,4,2,1,9,15,0.0653753026634383,0.0387409200968523,0.00968523002421308,0.00161420500403551,0.0258272800645682,0.0161420500403551,0.00322841000807102,0.00161420500403551,0.000807102502017756,0.00726392251815981,0.0121065375302663,1239,752,2,6.33657969962125,0,0.00161420500403551,1239,1,1,1
"2024-04-01","Malawi",13,2,45,8,33,5,2,52,68,19,4,1,56,19,14,13,1,9,4,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.00967261904761905,0.00148809523809524,0.0334821428571429,0.00595238095238095,0.0245535714285714,0.0037202380952381,0.00148809523809524,0.0386904761904762,0.0505952380952381,0.0141369047619048,0.00297619047619048,0.000744047619047619,0.0416666666666667,0.0141369047619048,0.0104166666666667,0.00967261904761905,0.000744047619047619,0.00669642857142857,0.00297619047619048,0.00446428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0.000744047619047619,0,0,0,0,0,0,81,48,33,1,49,13,2,1,4,10,17,0.0602678571428571,0.0357142857142857,0.0245535714285714,0.000744047619047619,0.0364583333333333,0.00967261904761905,0.00148809523809524,0.000744047619047619,0.00297619047619048,0.00744047619047619,0.0126488095238095,1344,802,2,7.25798864881101,0,0.000744047619047619,1344,1,1,1
"2024-05-01","Malawi",5,5,37,7,25,5,4,29,53,11,0,2,48,23,24,18,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.00415973377703827,0.00415973377703827,0.0307820299500832,0.00582362728785358,0.0207986688851913,0.00415973377703827,0.00332778702163062,0.024126455906822,0.0440931780366057,0.00915141430948419,0,0.00166389351081531,0.0399334442595674,0.019134775374376,0.0199667221297837,0.0149750415973378,0,0.00249584026622296,0,0.00499168053244592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00249584026622296,0,0,0,51,47,12,0,22,10,1,1,3,7,8,0.0424292845257903,0.0391014975041597,0.00998336106489185,0,0.0183028286189684,0.00831946755407654,0.000831946755407654,0.000831946755407654,0.00249584026622296,0.00582362728785358,0.00665557404326123,1202,798,5,7.65216908311205,0,0.00249584026622296,1202,1,1,1
"2024-06-01","Malawi",10,2,20,4,20,3,0,39,22,17,2,5,23,13,25,11,1,5,2,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0110864745011086,0.00221729490022173,0.0221729490022173,0.00443458980044346,0.0221729490022173,0.00332594235033259,0,0.0432372505543237,0.024390243902439,0.0188470066518847,0.00221729490022173,0.00554323725055432,0.0254988913525499,0.0144124168514412,0.0277161862527716,0.0121951219512195,0.00110864745011086,0.00554323725055432,0.00221729490022173,0.00554323725055432,0,0,0,0,0,0,0,0,0,0.00110864745011086,0,0,0,0,0,0,0,0,0,11,34,5,2,25,6,1,0,2,1,0,0.0121951219512195,0.0376940133037694,0.00554323725055432,0.00221729490022173,0.0277161862527716,0.00665188470066519,0.00110864745011086,0,0.00221729490022173,0.00110864745011086,0,902,612,3,9.05137860702228,0,0.00110864745011086,902,1,0,1
